block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_14,proposer_0,45167849.69252926,91980004,314330
1,builder_14,proposer_0,49666788.35887692,216506998,4669470
2,builder_14,proposer_0,55055583.942949235,345070003,4616270
3,builder_14,proposer_0,61270253.37755541,388330004,155070
4,builder_14,proposer_0,68295089.71808363,485600002,373200
5,builder_14,proposer_0,74595339.52610438,533800005,4953500
6,builder_14,proposer_0,81090420.77712224,569800010,4934200
7,builder_14,proposer_0,88243921.28867367,591600016,5020500
8,builder_14,proposer_0,98366148.1708351,659800007,5020500
9,builder_14,proposer_0,107502247.63647906,759300000,5060700
10,builder_14,proposer_0,120002681.14644465,817500001,5060700
11,builder_14,proposer_0,130263891.10189088,907500001,5275700
12,builder_14,proposer_0,142151738.62787992,996400006,6054700
13,builder_14,proposer_0,156513311.36940396,1010300001,1734700
14,builder_14,proposer_0,169299531.46080628,1015500003,1802000
15,builder_14,proposer_0,187124220.7816691,1068600011,2902000
16,builder_14,proposer_0,206518011.0323741,1160700012,1890400
17,builder_14,proposer_0,227545567.0765867,1248200006,2175400
18,builder_14,proposer_0,249600311.43687153,1578700000,2100400
19,builder_14,proposer_0,271100702.42694557,1731500004,2100400
20,builder_14,proposer_0,45167849.69252926,91980004,314330
21,builder_14,proposer_0,49666788.35887692,216506998,4669470
22,builder_14,proposer_0,55055583.942949235,345070003,4616270
23,builder_14,proposer_0,61270253.37755541,388330004,155070
24,builder_14,proposer_0,68295089.71808363,485600002,373200
25,builder_14,proposer_0,74595339.52610438,533800005,4953500
26,builder_14,proposer_0,81090420.77712224,569800010,4934200
27,builder_14,proposer_0,88243921.28867367,591600016,5020500
28,builder_14,proposer_0,98366148.1708351,659800007,5020500
29,builder_14,proposer_0,107502247.63647906,759300000,5060700
30,builder_14,proposer_0,120002681.14644465,817500001,5060700
31,builder_14,proposer_0,130263891.10189088,907500001,5275700
32,builder_14,proposer_0,142151738.62787992,996400006,6054700
33,builder_14,proposer_0,156513311.36940396,1010300001,1734700
34,builder_14,proposer_0,169299531.46080628,1015500003,1802000
35,builder_14,proposer_0,187124220.7816691,1068600011,2902000
36,builder_14,proposer_0,206518011.0323741,1160700012,1890400
37,builder_14,proposer_0,227545567.0765867,1248200006,2175400
38,builder_14,proposer_0,249600311.43687153,1578700000,2100400
39,builder_14,proposer_0,271100702.42694557,1731500004,2100400
40,builder_14,proposer_0,45167849.69252926,91980004,314330
41,builder_14,proposer_0,49666788.35887692,216506998,4669470
42,builder_14,proposer_0,55055583.942949235,345070003,4616270
43,builder_14,proposer_0,61270253.37755541,388330004,155070
44,builder_14,proposer_0,68295089.71808363,485600002,373200
45,builder_14,proposer_0,74595339.52610438,533800005,4953500
46,builder_14,proposer_0,81090420.77712224,569800010,4934200
47,builder_14,proposer_0,88243921.28867367,591600016,5020500
48,builder_14,proposer_0,98366148.1708351,659800007,5020500
49,builder_14,proposer_0,107502247.63647906,759300000,5060700
50,builder_14,proposer_0,120002681.14644465,817500001,5060700
51,builder_14,proposer_0,130263891.10189088,907500001,5275700
52,builder_14,proposer_0,142151738.62787992,996400006,6054700
53,builder_14,proposer_0,156513311.36940396,1010300001,1734700
54,builder_14,proposer_0,169299531.46080628,1015500003,1802000
55,builder_14,proposer_0,187124220.7816691,1068600011,2902000
56,builder_14,proposer_0,206518011.0323741,1160700012,1890400
57,builder_14,proposer_0,227545567.0765867,1248200006,2175400
58,builder_14,proposer_0,249600311.43687153,1578700000,2100400
59,builder_14,proposer_0,271100702.42694557,1731500004,2100400
60,builder_14,proposer_0,45167849.69252926,91980004,314330
61,builder_14,proposer_0,49666788.35887692,216506998,4669470
62,builder_14,proposer_0,55055583.942949235,345070003,4616270
63,builder_14,proposer_0,61270253.37755541,388330004,155070
64,builder_14,proposer_0,68295089.71808363,485600002,373200
65,builder_14,proposer_0,74595339.52610438,533800005,4953500
66,builder_14,proposer_0,81090420.77712224,569800010,4934200
67,builder_14,proposer_0,88243921.28867367,591600016,5020500
68,builder_14,proposer_0,98366148.1708351,659800007,5020500
69,builder_14,proposer_0,107502247.63647906,759300000,5060700
70,builder_14,proposer_0,120002681.14644465,817500001,5060700
71,builder_14,proposer_0,130263891.10189088,907500001,5275700
72,builder_14,proposer_0,142151738.62787992,996400006,6054700
73,builder_14,proposer_0,156513311.36940396,1010300001,1734700
74,builder_14,proposer_0,169299531.46080628,1015500003,1802000
75,builder_14,proposer_0,187124220.7816691,1068600011,2902000
76,builder_14,proposer_0,206518011.0323741,1160700012,1890400
77,builder_14,proposer_0,227545567.0765867,1248200006,2175400
78,builder_14,proposer_0,249600311.43687153,1578700000,2100400
79,builder_14,proposer_0,271100702.42694557,1731500004,2100400
80,builder_14,proposer_0,45167849.69252926,91980004,314330
81,builder_14,proposer_0,49666788.35887692,216506998,4669470
82,builder_14,proposer_0,55055583.942949235,345070003,4616270
83,builder_14,proposer_0,61270253.37755541,388330004,155070
84,builder_14,proposer_0,68295089.71808363,485600002,373200
85,builder_14,proposer_0,74595339.52610438,533800005,4953500
86,builder_14,proposer_0,81090420.77712224,569800010,4934200
87,builder_14,proposer_0,88243921.28867367,591600016,5020500
88,builder_14,proposer_0,98366148.1708351,659800007,5020500
89,builder_14,proposer_0,107502247.63647906,759300000,5060700
90,builder_14,proposer_0,120002681.14644465,817500001,5060700
91,builder_14,proposer_0,130263891.10189088,907500001,5275700
92,builder_14,proposer_0,142151738.62787992,996400006,6054700
93,builder_14,proposer_0,156513311.36940396,1010300001,1734700
94,builder_14,proposer_0,169299531.46080628,1015500003,1802000
95,builder_14,proposer_0,187124220.7816691,1068600011,2902000
96,builder_14,proposer_0,206518011.0323741,1160700012,1890400
97,builder_14,proposer_0,227545567.0765867,1248200006,2175400
98,builder_14,proposer_0,249600311.43687153,1578700000,2100400
99,builder_14,proposer_0,271100702.42694557,1731500004,2100400
100,builder_14,proposer_0,45167849.69252926,91980004,314330
101,builder_14,proposer_0,49666788.35887692,216506998,4669470
102,builder_14,proposer_0,55055583.942949235,345070003,4616270
103,builder_14,proposer_0,61270253.37755541,388330004,155070
104,builder_14,proposer_0,68295089.71808363,485600002,373200
105,builder_14,proposer_0,74595339.52610438,533800005,4953500
106,builder_14,proposer_0,81090420.77712224,569800010,4934200
107,builder_14,proposer_0,88243921.28867367,591600016,5020500
108,builder_14,proposer_0,98366148.1708351,659800007,5020500
109,builder_14,proposer_0,107502247.63647906,759300000,5060700
110,builder_14,proposer_0,120002681.14644465,817500001,5060700
111,builder_14,proposer_0,130263891.10189088,907500001,5275700
112,builder_14,proposer_0,142151738.62787992,996400006,6054700
113,builder_14,proposer_0,156513311.36940396,1010300001,1734700
114,builder_14,proposer_0,169299531.46080628,1015500003,1802000
115,builder_14,proposer_0,187124220.7816691,1068600011,2902000
116,builder_14,proposer_0,206518011.0323741,1160700012,1890400
117,builder_14,proposer_0,227545567.0765867,1248200006,2175400
118,builder_14,proposer_0,249600311.43687153,1578700000,2100400
119,builder_14,proposer_0,271100702.42694557,1731500004,2100400
120,builder_14,proposer_0,45167849.69252926,91980004,314330
121,builder_14,proposer_0,49666788.35887692,216506998,4669470
122,builder_14,proposer_0,55055583.942949235,345070003,4616270
123,builder_14,proposer_0,61270253.37755541,388330004,155070
124,builder_14,proposer_0,68295089.71808363,485600002,373200
125,builder_14,proposer_0,74595339.52610438,533800005,4953500
126,builder_14,proposer_0,81090420.77712224,569800010,4934200
127,builder_14,proposer_0,88243921.28867367,591600016,5020500
128,builder_14,proposer_0,98366148.1708351,659800007,5020500
129,builder_14,proposer_0,107502247.63647906,759300000,5060700
130,builder_14,proposer_0,120002681.14644465,817500001,5060700
131,builder_14,proposer_0,130263891.10189088,907500001,5275700
132,builder_14,proposer_0,142151738.62787992,996400006,6054700
133,builder_14,proposer_0,156513311.36940396,1010300001,1734700
134,builder_14,proposer_0,169299531.46080628,1015500003,1802000
135,builder_14,proposer_0,187124220.7816691,1068600011,2902000
136,builder_14,proposer_0,206518011.0323741,1160700012,1890400
137,builder_14,proposer_0,227545567.0765867,1248200006,2175400
138,builder_14,proposer_0,249600311.43687153,1578700000,2100400
139,builder_14,proposer_0,271100702.42694557,1731500004,2100400
140,builder_14,proposer_0,45167849.69252926,91980004,314330
141,builder_14,proposer_0,49666788.35887692,216506998,4669470
142,builder_14,proposer_0,55055583.942949235,345070003,4616270
143,builder_14,proposer_0,61270253.37755541,388330004,155070
144,builder_14,proposer_0,68295089.71808363,485600002,373200
145,builder_14,proposer_0,74595339.52610438,533800005,4953500
146,builder_14,proposer_0,81090420.77712224,569800010,4934200
147,builder_14,proposer_0,88243921.28867367,591600016,5020500
148,builder_14,proposer_0,98366148.1708351,659800007,5020500
149,builder_14,proposer_0,107502247.63647906,759300000,5060700
150,builder_14,proposer_0,120002681.14644465,817500001,5060700
151,builder_14,proposer_0,130263891.10189088,907500001,5275700
152,builder_14,proposer_0,142151738.62787992,996400006,6054700
153,builder_14,proposer_0,156513311.36940396,1010300001,1734700
154,builder_14,proposer_0,169299531.46080628,1015500003,1802000
155,builder_14,proposer_0,187124220.7816691,1068600011,2902000
156,builder_14,proposer_0,206518011.0323741,1160700012,1890400
157,builder_14,proposer_0,227545567.0765867,1248200006,2175400
158,builder_14,proposer_0,249600311.43687153,1578700000,2100400
159,builder_14,proposer_0,271100702.42694557,1731500004,2100400
160,builder_14,proposer_0,45167849.69252926,91980004,314330
161,builder_14,proposer_0,49666788.35887692,216506998,4669470
162,builder_14,proposer_0,55055583.942949235,345070003,4616270
163,builder_14,proposer_0,61270253.37755541,388330004,155070
164,builder_14,proposer_0,68295089.71808363,485600002,373200
165,builder_14,proposer_0,74595339.52610438,533800005,4953500
166,builder_14,proposer_0,81090420.77712224,569800010,4934200
167,builder_14,proposer_0,88243921.28867367,591600016,5020500
168,builder_14,proposer_0,98366148.1708351,659800007,5020500
169,builder_14,proposer_0,107502247.63647906,759300000,5060700
170,builder_14,proposer_0,120002681.14644465,817500001,5060700
171,builder_14,proposer_0,130263891.10189088,907500001,5275700
172,builder_14,proposer_0,142151738.62787992,996400006,6054700
173,builder_14,proposer_0,156513311.36940396,1010300001,1734700
174,builder_14,proposer_0,169299531.46080628,1015500003,1802000
175,builder_14,proposer_0,187124220.7816691,1068600011,2902000
176,builder_14,proposer_0,206518011.0323741,1160700012,1890400
177,builder_14,proposer_0,227545567.0765867,1248200006,2175400
178,builder_14,proposer_0,249600311.43687153,1578700000,2100400
179,builder_14,proposer_0,271100702.42694557,1731500004,2100400
180,builder_14,proposer_0,45167849.69252926,91980004,314330
181,builder_14,proposer_0,49666788.35887692,216506998,4669470
182,builder_14,proposer_0,55055583.942949235,345070003,4616270
183,builder_14,proposer_0,61270253.37755541,388330004,155070
184,builder_14,proposer_0,68295089.71808363,485600002,373200
185,builder_14,proposer_0,74595339.52610438,533800005,4953500
186,builder_14,proposer_0,81090420.77712224,569800010,4934200
187,builder_14,proposer_0,88243921.28867367,591600016,5020500
188,builder_14,proposer_0,98366148.1708351,659800007,5020500
189,builder_14,proposer_0,107502247.63647906,759300000,5060700
190,builder_14,proposer_0,120002681.14644465,817500001,5060700
191,builder_14,proposer_0,130263891.10189088,907500001,5275700
192,builder_14,proposer_0,142151738.62787992,996400006,6054700
193,builder_14,proposer_0,156513311.36940396,1010300001,1734700
194,builder_14,proposer_0,169299531.46080628,1015500003,1802000
195,builder_14,proposer_0,187124220.7816691,1068600011,2902000
196,builder_14,proposer_0,206518011.0323741,1160700012,1890400
197,builder_14,proposer_0,227545567.0765867,1248200006,2175400
198,builder_14,proposer_0,249600311.43687153,1578700000,2100400
199,builder_14,proposer_0,271100702.42694557,1731500004,2100400
200,builder_14,proposer_0,45167849.69252926,91980004,314330
201,builder_14,proposer_0,49666788.35887692,216506998,4669470
202,builder_14,proposer_0,55055583.942949235,345070003,4616270
203,builder_14,proposer_0,61270253.37755541,388330004,155070
204,builder_14,proposer_0,68295089.71808363,485600002,373200
205,builder_14,proposer_0,74595339.52610438,533800005,4953500
206,builder_14,proposer_0,81090420.77712224,569800010,4934200
207,builder_14,proposer_0,88243921.28867367,591600016,5020500
208,builder_14,proposer_0,98366148.1708351,659800007,5020500
209,builder_14,proposer_0,107502247.63647906,759300000,5060700
210,builder_14,proposer_0,120002681.14644465,817500001,5060700
211,builder_14,proposer_0,130263891.10189088,907500001,5275700
212,builder_14,proposer_0,142151738.62787992,996400006,6054700
213,builder_14,proposer_0,156513311.36940396,1010300001,1734700
214,builder_14,proposer_0,169299531.46080628,1015500003,1802000
215,builder_14,proposer_0,187124220.7816691,1068600011,2902000
216,builder_14,proposer_0,206518011.0323741,1160700012,1890400
217,builder_14,proposer_0,227545567.0765867,1248200006,2175400
218,builder_14,proposer_0,249600311.43687153,1578700000,2100400
219,builder_14,proposer_0,271100702.42694557,1731500004,2100400
220,builder_14,proposer_0,45167849.69252926,91980004,314330
221,builder_14,proposer_0,49666788.35887692,216506998,4669470
222,builder_14,proposer_0,55055583.942949235,345070003,4616270
223,builder_14,proposer_0,61270253.37755541,388330004,155070
224,builder_14,proposer_0,68295089.71808363,485600002,373200
225,builder_14,proposer_0,74595339.52610438,533800005,4953500
226,builder_14,proposer_0,81090420.77712224,569800010,4934200
227,builder_14,proposer_0,88243921.28867367,591600016,5020500
228,builder_14,proposer_0,98366148.1708351,659800007,5020500
229,builder_14,proposer_0,107502247.63647906,759300000,5060700
230,builder_14,proposer_0,120002681.14644465,817500001,5060700
231,builder_14,proposer_0,130263891.10189088,907500001,5275700
232,builder_14,proposer_0,142151738.62787992,996400006,6054700
233,builder_14,proposer_0,156513311.36940396,1010300001,1734700
234,builder_14,proposer_0,169299531.46080628,1015500003,1802000
235,builder_14,proposer_0,187124220.7816691,1068600011,2902000
236,builder_14,proposer_0,206518011.0323741,1160700012,1890400
237,builder_14,proposer_0,227545567.0765867,1248200006,2175400
238,builder_14,proposer_0,249600311.43687153,1578700000,2100400
239,builder_14,proposer_0,271100702.42694557,1731500004,2100400
240,builder_14,proposer_0,45167849.69252926,91980004,314330
241,builder_14,proposer_0,49666788.35887692,216506998,4669470
242,builder_14,proposer_0,55055583.942949235,345070003,4616270
243,builder_14,proposer_0,61270253.37755541,388330004,155070
244,builder_14,proposer_0,68295089.71808363,485600002,373200
245,builder_14,proposer_0,74595339.52610438,533800005,4953500
246,builder_14,proposer_0,81090420.77712224,569800010,4934200
247,builder_14,proposer_0,88243921.28867367,591600016,5020500
248,builder_14,proposer_0,98366148.1708351,659800007,5020500
249,builder_14,proposer_0,107502247.63647906,759300000,5060700
250,builder_14,proposer_0,120002681.14644465,817500001,5060700
251,builder_14,proposer_0,130263891.10189088,907500001,5275700
252,builder_14,proposer_0,142151738.62787992,996400006,6054700
253,builder_14,proposer_0,156513311.36940396,1010300001,1734700
254,builder_14,proposer_0,169299531.46080628,1015500003,1802000
255,builder_14,proposer_0,187124220.7816691,1068600011,2902000
256,builder_14,proposer_0,206518011.0323741,1160700012,1890400
257,builder_14,proposer_0,227545567.0765867,1248200006,2175400
258,builder_14,proposer_0,249600311.43687153,1578700000,2100400
259,builder_14,proposer_0,271100702.42694557,1731500004,2100400
260,builder_14,proposer_0,24479073.65668713,49821000,18703800
261,builder_14,proposer_0,27411891.381001577,225365995,36699800
262,builder_14,proposer_0,29834645.45763151,299127993,36906600
263,builder_14,proposer_0,32552173.465302147,405719993,36518500
264,builder_14,proposer_0,35291145.02417209,478999990,36747230
265,builder_14,proposer_0,38430604.4980728,529899987,36587730
266,builder_14,proposer_0,42031903.83319908,570399988,36705330
