block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_11,proposer_18,68924211.70867476,136894997,705730
1,builder_11,proposer_12,76352904.26386662,336646005,1130220
2,builder_11,proposer_5,83122470.22927281,521240015,1077990
3,builder_10,proposer_15,92072165.18671188,538764001,6071200
4,builder_10,proposer_5,102775557.53698584,645284009,6327700
5,builder_11,proposer_14,112540936.30856414,657674018,6395800
6,builder_11,proposer_6,123590637.9294112,742594005,6418800
7,builder_10,proposer_9,136155030.46186206,763843997,6579500
8,builder_10,proposer_6,150055622.27024102,778263994,5327700
9,builder_11,proposer_7,165108233.01457986,787364021,5435700
10,builder_11,proposer_6,179908557.5522557,824964013,5435700
11,builder_11,proposer_13,199474050.71056807,838404005,6535700
12,builder_11,proposer_19,221187053.46733773,904304002,6603600
13,builder_11,proposer_17,245887407.8396867,915363999,5437600
14,builder_11,proposer_10,274287488.8861494,1042964004,5498300
15,builder_11,proposer_9,301175323.70314944,1046864000,5308940
16,builder_11,proposer_0,325631705.3556549,1112763998,9143640
17,builder_11,proposer_19,359606630.92340773,1193003997,13449740
18,builder_11,proposer_1,398315764.6696471,1243704004,13808740
19,builder_11,proposer_10,435946379.32915694,1284704007,13808740
20,builder_11,proposer_18,68924211.70867476,136894997,705730
21,builder_11,proposer_12,76352904.26386662,336646005,1130220
22,builder_11,proposer_5,83122470.22927281,521240015,1077990
23,builder_10,proposer_15,92072165.18671188,538764001,6071200
24,builder_10,proposer_5,102775557.53698584,645284009,6327700
25,builder_11,proposer_14,112540936.30856414,657674018,6395800
26,builder_11,proposer_6,123590637.9294112,742594005,6418800
27,builder_10,proposer_9,136155030.46186206,763843997,6579500
28,builder_10,proposer_6,150055622.27024102,778263994,5327700
29,builder_11,proposer_7,165108233.01457986,787364021,5435700
30,builder_11,proposer_6,179908557.5522557,824964013,5435700
31,builder_11,proposer_13,199474050.71056807,838404005,6535700
32,builder_11,proposer_19,221187053.46733773,904304002,6603600
33,builder_11,proposer_17,245887407.8396867,915363999,5437600
34,builder_11,proposer_10,274287488.8861494,1042964004,5498300
35,builder_11,proposer_9,301175323.70314944,1046864000,5308940
36,builder_11,proposer_0,325631705.3556549,1112763998,9143640
37,builder_11,proposer_19,359606630.92340773,1193003997,13449740
38,builder_11,proposer_1,398315764.6696471,1243704004,13808740
39,builder_11,proposer_10,435946379.32915694,1284704007,13808740
40,builder_11,proposer_18,68924211.70867476,136894997,705730
41,builder_11,proposer_12,76352904.26386662,336646005,1130220
42,builder_11,proposer_5,83122470.22927281,521240015,1077990
43,builder_10,proposer_15,92072165.18671188,538764001,6071200
44,builder_10,proposer_5,102775557.53698584,645284009,6327700
45,builder_11,proposer_14,112540936.30856414,657674018,6395800
46,builder_11,proposer_6,123590637.9294112,742594005,6418800
47,builder_10,proposer_9,136155030.46186206,763843997,6579500
48,builder_10,proposer_6,150055622.27024102,778263994,5327700
49,builder_11,proposer_7,165108233.01457986,787364021,5435700
50,builder_11,proposer_6,179908557.5522557,824964013,5435700
51,builder_11,proposer_13,199474050.71056807,838404005,6535700
52,builder_11,proposer_19,221187053.46733773,904304002,6603600
53,builder_11,proposer_17,245887407.8396867,915363999,5437600
54,builder_11,proposer_10,274287488.8861494,1042964004,5498300
55,builder_11,proposer_9,301175323.70314944,1046864000,5308940
56,builder_11,proposer_0,325631705.3556549,1112763998,9143640
57,builder_11,proposer_19,359606630.92340773,1193003997,13449740
58,builder_11,proposer_1,398315764.6696471,1243704004,13808740
59,builder_11,proposer_10,435946379.32915694,1284704007,13808740
60,builder_11,proposer_18,68924211.70867476,136894997,705730
61,builder_11,proposer_12,76352904.26386662,336646005,1130220
62,builder_11,proposer_5,83122470.22927281,521240015,1077990
63,builder_10,proposer_15,92072165.18671188,538764001,6071200
64,builder_10,proposer_5,102775557.53698584,645284009,6327700
65,builder_11,proposer_14,112540936.30856414,657674018,6395800
66,builder_11,proposer_6,123590637.9294112,742594005,6418800
67,builder_10,proposer_9,136155030.46186206,763843997,6579500
68,builder_10,proposer_6,150055622.27024102,778263994,5327700
69,builder_11,proposer_7,165108233.01457986,787364021,5435700
70,builder_11,proposer_6,179908557.5522557,824964013,5435700
71,builder_11,proposer_13,199474050.71056807,838404005,6535700
72,builder_11,proposer_19,221187053.46733773,904304002,6603600
73,builder_11,proposer_17,245887407.8396867,915363999,5437600
74,builder_11,proposer_10,274287488.8861494,1042964004,5498300
75,builder_11,proposer_9,301175323.70314944,1046864000,5308940
76,builder_11,proposer_0,325631705.3556549,1112763998,9143640
77,builder_11,proposer_19,359606630.92340773,1193003997,13449740
78,builder_11,proposer_1,398315764.6696471,1243704004,13808740
79,builder_11,proposer_10,435946379.32915694,1284704007,13808740
80,builder_11,proposer_18,68924211.70867476,136894997,705730
81,builder_11,proposer_12,76352904.26386662,336646005,1130220
82,builder_11,proposer_5,83122470.22927281,521240015,1077990
83,builder_10,proposer_15,92072165.18671188,538764001,6071200
84,builder_10,proposer_5,102775557.53698584,645284009,6327700
85,builder_11,proposer_14,112540936.30856414,657674018,6395800
86,builder_11,proposer_6,123590637.9294112,742594005,6418800
87,builder_10,proposer_9,136155030.46186206,763843997,6579500
88,builder_10,proposer_6,150055622.27024102,778263994,5327700
89,builder_11,proposer_7,165108233.01457986,787364021,5435700
90,builder_11,proposer_6,179908557.5522557,824964013,5435700
91,builder_11,proposer_13,199474050.71056807,838404005,6535700
92,builder_11,proposer_19,221187053.46733773,904304002,6603600
93,builder_11,proposer_17,245887407.8396867,915363999,5437600
94,builder_11,proposer_10,274287488.8861494,1042964004,5498300
95,builder_11,proposer_9,301175323.70314944,1046864000,5308940
96,builder_11,proposer_0,325631705.3556549,1112763998,9143640
97,builder_11,proposer_19,359606630.92340773,1193003997,13449740
98,builder_11,proposer_1,398315764.6696471,1243704004,13808740
99,builder_11,proposer_10,435946379.32915694,1284704007,13808740
100,builder_11,proposer_18,68924211.70867476,136894997,705730
101,builder_11,proposer_12,76352904.26386662,336646005,1130220
102,builder_11,proposer_5,83122470.22927281,521240015,1077990
103,builder_10,proposer_15,92072165.18671188,538764001,6071200
104,builder_10,proposer_5,102775557.53698584,645284009,6327700
105,builder_11,proposer_14,112540936.30856414,657674018,6395800
106,builder_11,proposer_6,123590637.9294112,742594005,6418800
107,builder_10,proposer_9,136155030.46186206,763843997,6579500
108,builder_10,proposer_6,150055622.27024102,778263994,5327700
109,builder_11,proposer_7,165108233.01457986,787364021,5435700
110,builder_11,proposer_6,179908557.5522557,824964013,5435700
111,builder_11,proposer_13,199474050.71056807,838404005,6535700
112,builder_11,proposer_19,221187053.46733773,904304002,6603600
113,builder_11,proposer_17,245887407.8396867,915363999,5437600
114,builder_11,proposer_10,274287488.8861494,1042964004,5498300
115,builder_11,proposer_9,301175323.70314944,1046864000,5308940
116,builder_11,proposer_0,325631705.3556549,1112763998,9143640
117,builder_11,proposer_19,359606630.92340773,1193003997,13449740
118,builder_11,proposer_1,398315764.6696471,1243704004,13808740
119,builder_11,proposer_10,435946379.32915694,1284704007,13808740
120,builder_11,proposer_18,68924211.70867476,136894997,705730
121,builder_11,proposer_12,76352904.26386662,336646005,1130220
122,builder_11,proposer_5,83122470.22927281,521240015,1077990
123,builder_10,proposer_15,92072165.18671188,538764001,6071200
124,builder_10,proposer_5,102775557.53698584,645284009,6327700
125,builder_11,proposer_14,112540936.30856414,657674018,6395800
126,builder_11,proposer_6,123590637.9294112,742594005,6418800
127,builder_10,proposer_9,136155030.46186206,763843997,6579500
128,builder_10,proposer_6,150055622.27024102,778263994,5327700
129,builder_11,proposer_7,165108233.01457986,787364021,5435700
130,builder_11,proposer_6,179908557.5522557,824964013,5435700
131,builder_11,proposer_13,199474050.71056807,838404005,6535700
132,builder_11,proposer_19,221187053.46733773,904304002,6603600
133,builder_11,proposer_17,245887407.8396867,915363999,5437600
134,builder_11,proposer_10,274287488.8861494,1042964004,5498300
135,builder_11,proposer_9,301175323.70314944,1046864000,5308940
136,builder_11,proposer_0,325631705.3556549,1112763998,9143640
137,builder_11,proposer_19,359606630.92340773,1193003997,13449740
138,builder_11,proposer_1,398315764.6696471,1243704004,13808740
139,builder_11,proposer_10,435946379.32915694,1284704007,13808740
140,builder_11,proposer_18,68924211.70867476,136894997,705730
141,builder_11,proposer_12,76352904.26386662,336646005,1130220
142,builder_11,proposer_5,83122470.22927281,521240015,1077990
143,builder_10,proposer_15,92072165.18671188,538764001,6071200
144,builder_10,proposer_5,102775557.53698584,645284009,6327700
145,builder_11,proposer_14,112540936.30856414,657674018,6395800
146,builder_11,proposer_6,123590637.9294112,742594005,6418800
147,builder_10,proposer_9,136155030.46186206,763843997,6579500
148,builder_10,proposer_6,150055622.27024102,778263994,5327700
149,builder_11,proposer_7,165108233.01457986,787364021,5435700
150,builder_11,proposer_6,179908557.5522557,824964013,5435700
151,builder_11,proposer_13,199474050.71056807,838404005,6535700
152,builder_11,proposer_19,221187053.46733773,904304002,6603600
153,builder_11,proposer_17,245887407.8396867,915363999,5437600
154,builder_11,proposer_10,274287488.8861494,1042964004,5498300
155,builder_11,proposer_9,301175323.70314944,1046864000,5308940
156,builder_11,proposer_0,325631705.3556549,1112763998,9143640
157,builder_11,proposer_19,359606630.92340773,1193003997,13449740
158,builder_11,proposer_1,398315764.6696471,1243704004,13808740
159,builder_11,proposer_10,435946379.32915694,1284704007,13808740
160,builder_11,proposer_18,68924211.70867476,136894997,705730
161,builder_11,proposer_12,76352904.26386662,336646005,1130220
162,builder_11,proposer_5,83122470.22927281,521240015,1077990
163,builder_10,proposer_15,92072165.18671188,538764001,6071200
164,builder_10,proposer_5,102775557.53698584,645284009,6327700
165,builder_11,proposer_14,112540936.30856414,657674018,6395800
166,builder_11,proposer_6,123590637.9294112,742594005,6418800
167,builder_10,proposer_9,136155030.46186206,763843997,6579500
168,builder_10,proposer_6,150055622.27024102,778263994,5327700
169,builder_11,proposer_7,165108233.01457986,787364021,5435700
170,builder_11,proposer_6,179908557.5522557,824964013,5435700
171,builder_11,proposer_13,199474050.71056807,838404005,6535700
172,builder_11,proposer_19,221187053.46733773,904304002,6603600
173,builder_11,proposer_17,245887407.8396867,915363999,5437600
174,builder_11,proposer_10,274287488.8861494,1042964004,5498300
175,builder_11,proposer_9,301175323.70314944,1046864000,5308940
176,builder_11,proposer_0,325631705.3556549,1112763998,9143640
177,builder_11,proposer_19,359606630.92340773,1193003997,13449740
178,builder_11,proposer_1,398315764.6696471,1243704004,13808740
179,builder_11,proposer_10,435946379.32915694,1284704007,13808740
180,builder_11,proposer_18,68924211.70867476,136894997,705730
181,builder_11,proposer_12,76352904.26386662,336646005,1130220
182,builder_11,proposer_5,83122470.22927281,521240015,1077990
183,builder_10,proposer_15,92072165.18671188,538764001,6071200
184,builder_10,proposer_5,102775557.53698584,645284009,6327700
185,builder_11,proposer_14,112540936.30856414,657674018,6395800
186,builder_11,proposer_6,123590637.9294112,742594005,6418800
187,builder_10,proposer_9,136155030.46186206,763843997,6579500
188,builder_10,proposer_6,150055622.27024102,778263994,5327700
189,builder_11,proposer_7,165108233.01457986,787364021,5435700
190,builder_11,proposer_6,179908557.5522557,824964013,5435700
191,builder_11,proposer_13,199474050.71056807,838404005,6535700
