block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_19,proposer_18,52605796.32748752,104380006,432600
1,builder_19,proposer_14,58016488.495979,142387003,18697700
2,builder_19,proposer_10,64611257.5617778,167920013,18264140
3,builder_19,proposer_18,71911295.23356122,211180013,1856940
4,builder_19,proposer_7,78188395.41740358,229740012,389040
5,builder_19,proposer_0,84515805.27354515,232590013,471040
6,builder_19,proposer_10,94687362.11534435,268540019,18171040
7,builder_19,proposer_1,105274509.52234365,283710018,18236540
8,builder_19,proposer_11,115403819.6835982,293430010,18269840
9,builder_19,proposer_1,126904783.40317364,303130010,18269840
10,builder_19,proposer_10,140281263.62908852,347600012,18559340
11,builder_19,proposer_11,155332049.57958382,381000011,18520540
12,builder_19,proposer_11,167980374.66326106,388700011,18520540
13,builder_19,proposer_14,187932037.5983186,399700010,18518840
14,builder_19,proposer_16,202651090.36185017,505100015,18757640
15,builder_19,proposer_0,221011246.66302714,588600012,18757640
16,builder_19,proposer_16,241822720.41070578,592500008,18812540
17,builder_19,proposer_17,266037508.36651194,598200019,18812540
18,builder_19,proposer_7,292693459.45770586,632700022,18812540
19,builder_17,proposer_9,317254148.67776966,666000023,1173240
20,builder_19,proposer_18,52605796.32748752,104380006,432600
21,builder_19,proposer_14,58016488.495979,142387003,18697700
22,builder_19,proposer_10,64611257.5617778,167920013,18264140
23,builder_19,proposer_18,71911295.23356122,211180013,1856940
24,builder_19,proposer_7,78188395.41740358,229740012,389040
25,builder_19,proposer_0,84515805.27354515,232590013,471040
26,builder_19,proposer_10,94687362.11534435,268540019,18171040
27,builder_19,proposer_1,105274509.52234365,283710018,18236540
28,builder_19,proposer_11,115403819.6835982,293430010,18269840
29,builder_19,proposer_1,126904783.40317364,303130010,18269840
30,builder_19,proposer_10,140281263.62908852,347600012,18559340
31,builder_19,proposer_11,155332049.57958382,381000011,18520540
32,builder_19,proposer_11,167980374.66326106,388700011,18520540
33,builder_19,proposer_14,187932037.5983186,399700010,18518840
34,builder_19,proposer_16,202651090.36185017,505100015,18757640
35,builder_19,proposer_0,221011246.66302714,588600012,18757640
36,builder_19,proposer_16,241822720.41070578,592500008,18812540
37,builder_19,proposer_17,266037508.36651194,598200019,18812540
38,builder_19,proposer_7,292693459.45770586,632700022,18812540
39,builder_17,proposer_9,317254148.67776966,666000023,1173240
40,builder_19,proposer_18,52605796.32748752,104380006,432600
41,builder_19,proposer_14,58016488.495979,142387003,18697700
42,builder_19,proposer_10,64611257.5617778,167920013,18264140
43,builder_19,proposer_18,71911295.23356122,211180013,1856940
44,builder_19,proposer_7,78188395.41740358,229740012,389040
45,builder_19,proposer_0,84515805.27354515,232590013,471040
46,builder_19,proposer_10,94687362.11534435,268540019,18171040
47,builder_19,proposer_1,105274509.52234365,283710018,18236540
48,builder_19,proposer_11,115403819.6835982,293430010,18269840
49,builder_19,proposer_1,126904783.40317364,303130010,18269840
50,builder_19,proposer_10,140281263.62908852,347600012,18559340
51,builder_19,proposer_11,155332049.57958382,381000011,18520540
52,builder_19,proposer_11,167980374.66326106,388700011,18520540
53,builder_19,proposer_14,187932037.5983186,399700010,18518840
54,builder_19,proposer_16,202651090.36185017,505100015,18757640
55,builder_19,proposer_0,221011246.66302714,588600012,18757640
56,builder_19,proposer_16,241822720.41070578,592500008,18812540
57,builder_19,proposer_17,266037508.36651194,598200019,18812540
58,builder_19,proposer_7,292693459.45770586,632700022,18812540
59,builder_17,proposer_9,317254148.67776966,666000023,1173240
60,builder_19,proposer_18,52605796.32748752,104380006,432600
61,builder_19,proposer_14,58016488.495979,142387003,18697700
62,builder_19,proposer_10,64611257.5617778,167920013,18264140
63,builder_19,proposer_18,71911295.23356122,211180013,1856940
64,builder_19,proposer_7,78188395.41740358,229740012,389040
65,builder_19,proposer_0,84515805.27354515,232590013,471040
66,builder_19,proposer_10,94687362.11534435,268540019,18171040
67,builder_19,proposer_1,105274509.52234365,283710018,18236540
68,builder_19,proposer_11,115403819.6835982,293430010,18269840
69,builder_19,proposer_1,126904783.40317364,303130010,18269840
70,builder_19,proposer_10,140281263.62908852,347600012,18559340
71,builder_19,proposer_11,155332049.57958382,381000011,18520540
72,builder_19,proposer_11,167980374.66326106,388700011,18520540
73,builder_19,proposer_14,187932037.5983186,399700010,18518840
74,builder_19,proposer_16,202651090.36185017,505100015,18757640
75,builder_19,proposer_0,221011246.66302714,588600012,18757640
76,builder_19,proposer_16,241822720.41070578,592500008,18812540
77,builder_19,proposer_17,266037508.36651194,598200019,18812540
78,builder_19,proposer_7,292693459.45770586,632700022,18812540
79,builder_17,proposer_9,317254148.67776966,666000023,1173240
80,builder_19,proposer_18,52605796.32748752,104380006,432600
81,builder_19,proposer_14,58016488.495979,142387003,18697700
82,builder_19,proposer_10,64611257.5617778,167920013,18264140
83,builder_19,proposer_18,71911295.23356122,211180013,1856940
84,builder_19,proposer_7,78188395.41740358,229740012,389040
85,builder_19,proposer_0,84515805.27354515,232590013,471040
86,builder_19,proposer_10,94687362.11534435,268540019,18171040
87,builder_19,proposer_1,105274509.52234365,283710018,18236540
88,builder_19,proposer_11,115403819.6835982,293430010,18269840
89,builder_19,proposer_1,126904783.40317364,303130010,18269840
90,builder_19,proposer_10,140281263.62908852,347600012,18559340
91,builder_19,proposer_11,155332049.57958382,381000011,18520540
92,builder_19,proposer_11,167980374.66326106,388700011,18520540
93,builder_19,proposer_14,187932037.5983186,399700010,18518840
94,builder_19,proposer_16,202651090.36185017,505100015,18757640
95,builder_19,proposer_0,221011246.66302714,588600012,18757640
96,builder_19,proposer_16,241822720.41070578,592500008,18812540
97,builder_19,proposer_17,266037508.36651194,598200019,18812540
98,builder_19,proposer_7,292693459.45770586,632700022,18812540
99,builder_17,proposer_9,317254148.67776966,666000023,1173240
100,builder_19,proposer_18,52605796.32748752,104380006,432600
101,builder_19,proposer_14,58016488.495979,142387003,18697700
102,builder_19,proposer_10,64611257.5617778,167920013,18264140
103,builder_19,proposer_18,71911295.23356122,211180013,1856940
104,builder_19,proposer_7,78188395.41740358,229740012,389040
