block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_17,proposer_4,79153137.59267053,157980002,6468300
1,builder_17,proposer_0,86478669.62106146,184081012,6837280
2,builder_17,proposer_10,95571236.54377054,267840010,5864480
3,builder_17,proposer_6,106738352.62568247,364490012,24453620
4,builder_17,proposer_0,117846100.05626859,483460011,24647520
5,builder_17,proposer_4,128079140.75984982,491700009,23560720
6,builder_17,proposer_0,138623981.3971947,559700017,18880820
7,builder_17,proposer_4,150643723.5133585,625000003,19153520
8,builder_17,proposer_1,168151015.7889516,718900004,19111520
9,builder_17,proposer_19,187628449.77332136,756200007,1765120
10,builder_17,proposer_13,207641677.15851146,824700002,1782120
11,builder_17,proposer_14,227238897.14541847,843400000,1770720
12,builder_17,proposer_13,252521027.98048767,865900000,1884920
13,builder_17,proposer_16,278158504.2212732,907400000,1419300
14,builder_17,proposer_11,302134248.71053433,954700000,1386400
15,builder_17,proposer_19,336250677.22900933,962100000,1435500
16,builder_17,proposer_15,369752343.7910997,980700000,1435500
17,builder_17,proposer_2,404734779.74536145,998700000,1731500
18,builder_17,proposer_19,442249899.99530154,1049200000,6051500
19,builder_17,proposer_11,495967956.9263086,1111200000,6051500
20,builder_17,proposer_4,79153137.59267053,157980002,6468300
21,builder_17,proposer_0,86478669.62106146,184081012,6837280
22,builder_17,proposer_10,95571236.54377054,267840010,5864480
23,builder_17,proposer_6,106738352.62568247,364490012,24453620
24,builder_17,proposer_0,117846100.05626859,483460011,24647520
25,builder_17,proposer_4,128079140.75984982,491700009,23560720
26,builder_17,proposer_0,138623981.3971947,559700017,18880820
27,builder_17,proposer_4,150643723.5133585,625000003,19153520
28,builder_17,proposer_1,168151015.7889516,718900004,19111520
29,builder_17,proposer_19,187628449.77332136,756200007,1765120
30,builder_17,proposer_13,207641677.15851146,824700002,1782120
31,builder_17,proposer_14,227238897.14541847,843400000,1770720
32,builder_17,proposer_13,252521027.98048767,865900000,1884920
33,builder_17,proposer_16,278158504.2212732,907400000,1419300
34,builder_17,proposer_11,302134248.71053433,954700000,1386400
35,builder_17,proposer_19,336250677.22900933,962100000,1435500
36,builder_17,proposer_15,369752343.7910997,980700000,1435500
37,builder_17,proposer_2,404734779.74536145,998700000,1731500
38,builder_17,proposer_19,442249899.99530154,1049200000,6051500
39,builder_17,proposer_11,495967956.9263086,1111200000,6051500
40,builder_17,proposer_4,79153137.59267053,157980002,6468300
41,builder_17,proposer_0,86478669.62106146,184081012,6837280
42,builder_17,proposer_10,95571236.54377054,267840010,5864480
43,builder_17,proposer_6,106738352.62568247,364490012,24453620
44,builder_17,proposer_0,117846100.05626859,483460011,24647520
45,builder_17,proposer_4,128079140.75984982,491700009,23560720
46,builder_17,proposer_0,138623981.3971947,559700017,18880820
47,builder_17,proposer_4,150643723.5133585,625000003,19153520
48,builder_17,proposer_1,168151015.7889516,718900004,19111520
49,builder_17,proposer_19,187628449.77332136,756200007,1765120
50,builder_17,proposer_13,207641677.15851146,824700002,1782120
