block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_14,proposer_4,39441603.699997105,77390006,53600
1,builder_14,proposer_2,44038330.31413537,104220016,53600
2,builder_14,proposer_9,47678198.137304105,114480024,14200
3,builder_11,proposer_13,53000276.20953477,117330078,14200
4,builder_11,proposer_16,57703281.55113426,161010089,545000
5,builder_11,proposer_7,64471658.0462704,542070081,545000
6,builder_19,proposer_14,70887621.61856458,1014930066,552840
7,builder_19,proposer_15,79469040.32217321,1232750040,552840
8,builder_19,proposer_12,87924587.91811176,1620050007,552840
9,builder_19,proposer_7,98042012.5992818,1700089993,733840
10,builder_19,proposer_6,108109834.92409067,1987700000,897840
11,builder_19,proposer_11,116564547.77264003,2033700004,897840
12,builder_14,proposer_2,129888925.2946934,2256000014,894840
13,builder_14,proposer_11,143518936.11138105,2431400012,726000
14,builder_16,proposer_5,157132429.34034437,2618900003,726000
15,builder_14,proposer_3,173589990.87019944,2794999996,726000
16,builder_14,proposer_14,194335988.0815999,3009099998,726000
17,builder_14,proposer_4,210536380.4911542,3124200009,1271000
18,builder_14,proposer_1,233714859.22921467,3361000004,1090000
19,builder_14,proposer_2,260560733.20059466,3556499994,1090000
20,builder_14,proposer_4,39441603.699997105,77390006,53600
21,builder_14,proposer_2,44038330.31413537,104220016,53600
22,builder_14,proposer_9,47678198.137304105,114480024,14200
23,builder_11,proposer_13,53000276.20953477,117330078,14200
24,builder_11,proposer_16,57703281.55113426,161010089,545000
25,builder_11,proposer_7,64471658.0462704,542070081,545000
26,builder_19,proposer_14,70887621.61856458,1014930066,552840
27,builder_19,proposer_15,79469040.32217321,1232750040,552840
28,builder_19,proposer_12,87924587.91811176,1620050007,552840
29,builder_19,proposer_7,98042012.5992818,1700089993,733840
30,builder_19,proposer_6,108109834.92409067,1987700000,897840
31,builder_19,proposer_11,116564547.77264003,2033700004,897840
32,builder_14,proposer_2,129888925.2946934,2256000014,894840
33,builder_14,proposer_11,143518936.11138105,2431400012,726000
34,builder_16,proposer_5,157132429.34034437,2618900003,726000
35,builder_14,proposer_3,173589990.87019944,2794999996,726000
36,builder_14,proposer_14,194335988.0815999,3009099998,726000
37,builder_14,proposer_4,210536380.4911542,3124200009,1271000
38,builder_14,proposer_1,233714859.22921467,3361000004,1090000
39,builder_14,proposer_2,260560733.20059466,3556499994,1090000
40,builder_14,proposer_4,39441603.699997105,77390006,53600
41,builder_14,proposer_2,44038330.31413537,104220016,53600
42,builder_14,proposer_9,47678198.137304105,114480024,14200
43,builder_11,proposer_13,53000276.20953477,117330078,14200
44,builder_11,proposer_16,57703281.55113426,161010089,545000
45,builder_11,proposer_7,64471658.0462704,542070081,545000
46,builder_19,proposer_14,70887621.61856458,1014930066,552840
47,builder_19,proposer_15,79469040.32217321,1232750040,552840
48,builder_19,proposer_12,87924587.91811176,1620050007,552840
49,builder_19,proposer_7,98042012.5992818,1700089993,733840
50,builder_19,proposer_6,108109834.92409067,1987700000,897840
51,builder_19,proposer_11,116564547.77264003,2033700004,897840
