block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_18,proposer_13,87193031.28628738,171172005,4603240
1,builder_18,proposer_2,96331734.31800759,259149007,363940
2,builder_18,proposer_4,106786446.2603824,395150003,363140
3,builder_18,proposer_3,118388823.29458861,463669996,23945000
4,builder_18,proposer_10,128497442.82382442,486300006,18189520
5,builder_18,proposer_9,141756511.20533615,534700002,18049120
6,builder_17,proposer_17,157416992.50467858,604500003,17964320
7,builder_18,proposer_3,172937076.20969412,659300007,17964320
8,builder_17,proposer_14,190423828.8437867,699000004,299020
9,builder_19,proposer_4,209273825.90847346,761699998,577720
10,builder_19,proposer_10,231681196.07239062,813999998,676720
11,builder_19,proposer_6,256140048.25052202,861599998,668200
12,builder_19,proposer_0,277538775.6789557,899399998,650500
13,builder_19,proposer_12,308057506.03379405,932799998,664300
14,builder_17,proposer_15,338927201.6844739,1008699998,664300
15,builder_19,proposer_12,374660077.14090496,1104900001,800600
16,builder_17,proposer_17,412512252.1084388,1115699997,879900
17,builder_19,proposer_16,460439911.99046063,1134699997,954900
18,builder_17,proposer_14,502179491.32038337,1175700004,954900
19,builder_17,proposer_2,555854106.1006973,1201700008,954900
20,builder_18,proposer_13,87193031.28628738,171172005,4603240
21,builder_18,proposer_2,96331734.31800759,259149007,363940
22,builder_18,proposer_4,106786446.2603824,395150003,363140
23,builder_18,proposer_3,118388823.29458861,463669996,23945000
24,builder_18,proposer_10,128497442.82382442,486300006,18189520
25,builder_18,proposer_9,141756511.20533615,534700002,18049120
26,builder_17,proposer_17,157416992.50467858,604500003,17964320
27,builder_18,proposer_3,172937076.20969412,659300007,17964320
28,builder_17,proposer_14,190423828.8437867,699000004,299020
29,builder_19,proposer_4,209273825.90847346,761699998,577720
30,builder_19,proposer_10,231681196.07239062,813999998,676720
31,builder_19,proposer_6,256140048.25052202,861599998,668200
32,builder_19,proposer_0,277538775.6789557,899399998,650500
33,builder_19,proposer_12,308057506.03379405,932799998,664300
34,builder_17,proposer_15,338927201.6844739,1008699998,664300
35,builder_19,proposer_12,374660077.14090496,1104900001,800600
36,builder_17,proposer_17,412512252.1084388,1115699997,879900
37,builder_19,proposer_16,460439911.99046063,1134699997,954900
38,builder_17,proposer_14,502179491.32038337,1175700004,954900
39,builder_17,proposer_2,555854106.1006973,1201700008,954900
40,builder_18,proposer_13,87193031.28628738,171172005,4603240
41,builder_18,proposer_2,96331734.31800759,259149007,363940
