block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_17,proposer_7,102111380.7146127,206968004,991040
1,builder_17,proposer_4,112219722.82597654,402129996,1069170
2,builder_17,proposer_16,125106492.3176963,866229996,500840
3,builder_17,proposer_19,138644401.35668775,1056959997,486640
4,builder_17,proposer_17,153432671.0527831,1257699992,517270
5,builder_17,proposer_13,165412280.45176646,1483900000,958330
6,builder_17,proposer_19,182507939.02848718,1718900000,938040
7,builder_17,proposer_19,200509246.8143277,1735100013,961540
8,builder_17,proposer_0,218321703.59335858,1769100016,981830
9,builder_17,proposer_1,240697631.71977487,1792600016,817830
10,builder_17,proposer_9,269459191.89293855,1882800012,817830
11,builder_17,proposer_10,294286990.128198,1938800007,817830
12,builder_17,proposer_5,324808166.3374404,2157499994,1330960
13,builder_17,proposer_5,353737390.2877693,2489099984,1278400
14,builder_17,proposer_1,385301057.88978744,2509999996,1245100
15,builder_17,proposer_2,418122523.8859007,2521000011,1245100
16,builder_17,proposer_18,451733944.2688995,2521000012,1245100
17,builder_17,proposer_4,503935131.5516314,2537000013,1245100
18,builder_17,proposer_10,548603437.040323,2545000015,1245100
19,builder_17,proposer_16,612447236.2912269,2545000015,1245100
20,builder_17,proposer_7,102111380.7146127,206968004,991040
21,builder_17,proposer_4,112219722.82597654,402129996,1069170
22,builder_17,proposer_16,125106492.3176963,866229996,500840
23,builder_17,proposer_19,138644401.35668775,1056959997,486640
24,builder_17,proposer_17,153432671.0527831,1257699992,517270
25,builder_17,proposer_13,165412280.45176646,1483900000,958330
26,builder_17,proposer_19,182507939.02848718,1718900000,938040
27,builder_17,proposer_19,200509246.8143277,1735100013,961540
28,builder_17,proposer_0,218321703.59335858,1769100016,981830
29,builder_17,proposer_1,240697631.71977487,1792600016,817830
30,builder_17,proposer_9,269459191.89293855,1882800012,817830
31,builder_17,proposer_10,294286990.128198,1938800007,817830
32,builder_17,proposer_5,324808166.3374404,2157499994,1330960
33,builder_17,proposer_5,353737390.2877693,2489099984,1278400
34,builder_17,proposer_1,385301057.88978744,2509999996,1245100
35,builder_17,proposer_2,418122523.8859007,2521000011,1245100
