block_num,builder_id,proposer_id,winning_bid,total_gas_fee,total_mev
0,builder_9,proposer_16,39786643.25278101,78270004,524600
1,builder_16,proposer_19,43481940.12682388,110070012,1118600
2,builder_16,proposer_12,47414397.25515188,129820012,135200
3,builder_16,proposer_13,52475622.198915295,140800029,199800
4,builder_9,proposer_9,58138181.671930745,161640042,8055600
5,builder_16,proposer_3,62907823.05246472,170550048,136400
6,builder_9,proposer_4,69556602.21261498,171270040,8055600
7,builder_9,proposer_11,76224682.04044452,223310035,8069400
8,builder_17,proposer_19,83942037.12138154,224950038,165500
9,builder_17,proposer_7,91593735.97793828,292160008,336900
10,builder_17,proposer_4,102470600.7946841,300200017,249800
11,builder_9,proposer_5,112612304.34383522,306720022,7439800
12,builder_9,proposer_8,123732512.43169205,312920017,7439800
13,builder_9,proposer_4,135293190.75020173,317220017,7451000
14,builder_9,proposer_11,151093485.06754094,398620008,7857000
15,builder_9,proposer_16,168583215.03652123,399920009,7857000
16,builder_9,proposer_17,187270474.19440463,403620004,7857000
17,builder_9,proposer_10,205980105.18679,405020004,7857000
18,builder_9,proposer_15,228772180.89742056,406719998,7892100
19,builder_9,proposer_14,255038949.24381888,406720003,7607100
20,builder_9,proposer_16,39786643.25278101,78270004,524600
21,builder_16,proposer_19,43481940.12682388,110070012,1118600
22,builder_16,proposer_12,47414397.25515188,129820012,135200
23,builder_16,proposer_13,52475622.198915295,140800029,199800
24,builder_9,proposer_9,58138181.671930745,161640042,8055600
25,builder_16,proposer_3,62907823.05246472,170550048,136400
26,builder_9,proposer_4,69556602.21261498,171270040,8055600
27,builder_9,proposer_11,76224682.04044452,223310035,8069400
28,builder_17,proposer_19,83942037.12138154,224950038,165500
29,builder_17,proposer_7,91593735.97793828,292160008,336900
30,builder_17,proposer_4,102470600.7946841,300200017,249800
31,builder_9,proposer_5,112612304.34383522,306720022,7439800
32,builder_9,proposer_8,123732512.43169205,312920017,7439800
33,builder_9,proposer_4,135293190.75020173,317220017,7451000
34,builder_9,proposer_11,151093485.06754094,398620008,7857000
35,builder_9,proposer_16,168583215.03652123,399920009,7857000
36,builder_9,proposer_17,187270474.19440463,403620004,7857000
37,builder_9,proposer_10,205980105.18679,405020004,7857000
38,builder_9,proposer_15,228772180.89742056,406719998,7892100
39,builder_9,proposer_14,255038949.24381888,406720003,7607100
40,builder_9,proposer_16,39786643.25278101,78270004,524600
