block_id,total_gas,total_mev_captured,validator_type,validator_id
1,10617000,24700,normal,2543
2,27740000,0,normal,2548
3,11264000,21800,normal,2529
4,33682000,285000,normal,2542
5,38165000,447100,attack,2501
6,18811000,12300,normal,2524
7,38670000,98200,normal,2550
8,7705000,31340,normal,2524
9,13810000,381000,normal,2543
10,9941000,28700,normal,2545
11,10835000,68100,normal,2539
12,17412000,5630,normal,2530
13,16040000,21800,normal,2525
14,17470000,36800,normal,2542
15,6933000,0,normal,2519
16,10870000,117520,normal,2536
17,12522000,137100,normal,2534
18,59052000,86400,normal,2538
19,16835000,35100,attack,2509
20,12677000,682920,attack,2513
21,13010000,171900,attack,2509
22,19637000,80000,attack,2507
23,10318000,665000,normal,2547
24,10110000,0,normal,2527
25,11150000,0,normal,2534
26,16920000,0,normal,2533
27,19129000,1095330,normal,2544
28,22789000,0,normal,2549
29,14420000,8520,attack,2512
30,15090000,0,normal,2530
31,37965000,0,attack,2509
32,52563000,410000,normal,2531
33,5860000,12800,normal,2526
34,23790000,441400,attack,2505
35,42200000,127390,attack,2509
36,34493000,60700,normal,2537
37,50475000,0,normal,2527
38,8747000,0,attack,2503
39,7480000,802300,attack,2506
40,12511000,779000,normal,2531
41,41360000,769000,normal,2525
42,43080000,580100,attack,2506
43,13910000,0,normal,2536
44,78008000,76000,attack,2512
45,42457000,53700,normal,2528
46,8256000,793700,normal,2537
47,50791000,0,attack,2504
48,42280000,3130,normal,2521
49,14916000,187400,normal,2548
50,8260000,49100,normal,2548
