block_id,total_gas,total_mev_captured,validator_type,validator_id
1,995640253,1189000,attack,6704
2,1032000828,393600,attack,6708
3,1032001404,393600,attack,6711
4,1032001980,393600,attack,6710
5,1032002556,393600,attack,6717
6,989002990,377200,normal,6739
7,1032003708,393600,attack,6702
8,989004094,377200,normal,6743
9,989004646,377200,normal,6740
10,1032005436,393600,attack,6715
11,989005750,377200,normal,6740
12,989006302,377200,normal,6730
13,1032007164,393600,attack,6713
14,989007406,377200,normal,6725
15,1032008316,393600,attack,6708
16,1032008892,393600,attack,6713
17,1032009468,393600,attack,6711
18,989009614,377200,normal,6743
19,1032010620,393600,attack,6713
20,989010718,377200,normal,6732
21,989011270,377200,normal,6736
22,1032012348,393600,attack,6716
23,1032012924,393600,attack,6713
24,989012926,377200,normal,6724
25,1032014076,393600,attack,6718
26,1032014628,393600,normal,6729
27,1032015204,393600,normal,6734
28,989015134,377200,normal,6750
29,1032016356,393600,normal,6738
30,1032016932,393600,normal,6734
31,1032017532,393600,attack,6708
32,1032018084,393600,normal,6736
33,1032018684,393600,attack,6705
34,1032019236,393600,normal,6745
35,989018998,377200,normal,6725
36,989019550,377200,normal,6740
37,1075021850,410000,attack,6709
38,1075022450,410000,attack,6703
39,1075023050,410000,attack,6716
40,1075023650,410000,attack,6707
41,1075024250,410000,attack,6719
42,1032023844,393600,normal,6743
43,989023414,377200,normal,6740
44,1032024996,393600,normal,6722
45,1032025596,393600,attack,6713
46,1032026172,393600,attack,6709
47,1032026724,393600,normal,6740
48,989026174,377200,normal,6736
49,1075029050,410000,attack,6705
50,1032028476,393600,attack,6705
