block_id,total_gas,total_mev_captured,validator_type,validator_id
1,13910000,242000,attack,2663
2,125847001,1857500,attack,2679
3,26652000,1597400,attack,2652
4,51773000,16400,normal,2695
5,37071000,95200,attack,2675
6,60722000,331340,attack,2682
7,25728000,117100,attack,2661
8,74182000,1572910,attack,2687
9,56887000,261180,attack,2675
10,48439000,14595000,attack,2684
11,93680000,775390,normal,2694
12,76710000,1017500,attack,2671
13,57333000,1006500,attack,2665
14,72599000,140700,attack,2661
15,45725000,7585100,normal,2698
16,40552000,552300,attack,2690
17,24482000,283080,normal,2699
18,21646000,261640,attack,2673
19,100412000,219700,normal,2692
20,76276000,162800,attack,2652
21,26077000,426400,normal,2698
22,120496001,752000,attack,2684
23,96867000,99300,attack,2656
24,81108000,1471000,attack,2663
25,118060000,638900,attack,2659
26,26836000,610100,attack,2664
27,31858000,15300,normal,2691
28,20407000,523900,attack,2676
29,30381000,1562600,attack,2688
30,176574000,726200,attack,2682
31,45834000,424040,normal,2696
32,26223000,494900,attack,2676
33,55225000,1592500,attack,2689
34,76400000,1578190,attack,2666
35,49749000,523500,attack,2664
36,121934000,483400,attack,2677
37,63625000,11280,attack,2656
38,50087000,545000,normal,2691
39,100820000,497200,attack,2652
40,40265000,29200,normal,2696
41,23772000,476600,attack,2678
42,27125000,98200,attack,2675
43,87522000,196300,attack,2677
44,21611000,135000,attack,2665
45,59396000,90380,attack,2654
46,79785000,43700,attack,2652
47,114158000,111100,attack,2684
48,63305000,94780,normal,2698
49,21354000,287700,normal,2692
50,52447000,0,attack,2687
