block_num,round_num,builder_id,strategy,bid,block_value
0,9,builder_6,random,147077602.66186014,266569590
0,9,builder_7,random,136930179.9332376,236644150
0,9,builder_8,random,120908363.34201914,279625690
0,9,builder_9,random,116462764.11411937,247350270
0,9,builder_10,reactive,281059090,281059090
0,9,builder_11,reactive,299707365.0,269641770
0,9,builder_12,reactive,289723075.0,249673190
0,9,builder_13,reactive,251633770,251633770
0,9,builder_14,reactive,301399225.0,273025490
0,9,builder_15,reactive,286684760,286684760
0,9,builder_16,reactive,211935260,211935260
0,9,builder_17,reactive,233803130,233803130
0,9,builder_18,reactive,212435460,212435460
0,9,builder_19,reactive,286057190,286057190
0,10,builder_0,late_enter,129815360.0,259630720
0,10,builder_1,late_enter,156995810.0,313991620
0,10,builder_2,late_enter,140097560.0,280195120
0,10,builder_3,late_enter,167863910.0,335727820
0,10,builder_4,late_enter,153547360.0,307094720
0,10,builder_5,random,136945016.9262623,230209420
0,10,builder_6,random,131133576.32366747,273936940
0,10,builder_7,random,209408359.45433134,350958180
0,10,builder_8,random,144455262.5574464,291818320
0,10,builder_9,random,153488609.16430092,296503820
0,10,builder_10,reactive,303669120,303669120
0,10,builder_11,reactive,248072120,248072120
0,10,builder_12,reactive,287871980,287871980
0,10,builder_13,reactive,308924020,308924020
0,10,builder_14,reactive,312540482.5,323681740
0,10,builder_15,reactive,308746720,308746720
0,10,builder_16,reactive,264253200,264253200
0,10,builder_17,reactive,273891040,273891040
0,10,builder_18,reactive,331539147.5,353338480
0,10,builder_19,reactive,278893020,278893020
0,11,builder_0,late_enter,157561460.0,315122920
0,11,builder_1,late_enter,175012510.0,350025020
0,11,builder_2,late_enter,179940660.0,359881320
0,11,builder_3,late_enter,171552760.0,343105520
0,11,builder_4,late_enter,181970410.0,363940820
0,11,builder_5,random,131199996.9139535,300322820
0,11,builder_6,random,132801474.53690603,227121800
0,11,builder_7,random,197229096.85907862,360655400
0,11,builder_8,random,212385066.27442506,381082020
0,11,builder_9,random,177636781.64365453,348473920
0,11,builder_10,reactive,339313400,339313400
0,11,builder_11,reactive,314722620,314722620
0,11,builder_12,reactive,364693062.25,371250220
0,11,builder_13,reactive,253745820,253745820
0,11,builder_14,reactive,337733920,337733920
0,11,builder_15,reactive,315906220,315906220
0,11,builder_16,reactive,276658300,276658300
0,11,builder_17,reactive,307641220,307641220
0,11,builder_18,reactive,365988033.75,400436920
0,11,builder_19,reactive,342448220,342448220
0,12,builder_0,late_enter,115459020.0,230918040
0,12,builder_1,late_enter,131561795.0,263123590
0,12,builder_2,late_enter,106363545.0,212727090
0,12,builder_3,late_enter,145723145.0,291446290
0,12,builder_4,late_enter,122028615.0,244057230
0,12,builder_5,random,123305386.46107979,214048290
0,12,builder_6,random,120099905.4315058,217602190
0,12,builder_7,random,140830500.65521365,260183690
0,12,builder_8,random,141040094.24069667,277039990
0,12,builder_9,random,99970587.43750079,239545900
0,12,builder_10,reactive,172221090,172221090
0,12,builder_11,reactive,277181990,277181990
0,12,builder_12,reactive,286657700,286657700
0,12,builder_13,reactive,189827600,189827600
0,12,builder_14,reactive,273377690,273377690
0,12,builder_15,reactive,202239490,202239490
0,12,builder_16,reactive,249908690,249908690
0,12,builder_17,reactive,244351890,244351890
0,12,builder_18,reactive,315036711.875,264085390
0,12,builder_19,reactive,279533690,279533690
0,13,builder_0,late_enter,130279845.0,260559690
0,13,builder_1,late_enter,201165295.0,402330590
0,13,builder_2,late_enter,179042895.0,358085790
0,13,builder_3,late_enter,183323700.0,366647400
0,13,builder_4,late_enter,170048695.0,340097390
0,13,builder_5,random,168346571.6798901,337853900
0,13,builder_6,random,140958453.71624845,304657990
0,13,builder_7,random,207746422.16235846,368115990
0,13,builder_8,random,168440759.91054282,311450390
0,13,builder_9,random,169987326.5053148,361731790
0,13,builder_10,reactive,259484990,259484990
0,13,builder_11,reactive,346540383.0625,397609390
0,13,builder_12,reactive,346540383.0625,401057390
0,13,builder_13,reactive,264814890,264814890
0,13,builder_14,reactive,342214300,342214300
0,13,builder_15,reactive,329186590,329186590
0,13,builder_16,reactive,232132190,232132190
0,13,builder_17,reactive,309626500,309626500
0,13,builder_18,reactive,357755000.9375,400473290
0,13,builder_19,reactive,333692190,333692190
0,14,builder_0,late_enter,109652540.0,219305080
0,14,builder_1,late_enter,122195340.0,244390680
0,14,builder_2,late_enter,123391690.0,246783380
0,14,builder_3,late_enter,129372090.0,258744180
0,14,builder_4,late_enter,128603390.0,257206780
0,14,builder_5,random,146221646.70971692,274248440
0,14,builder_6,random,152303172.18810168,274226300
0,14,builder_7,random,132910841.10628396,284840280
0,14,builder_8,random,115019492.82781254,259387580
0,14,builder_9,random,109946787.75490934,205529380
0,14,builder_10,reactive,237037540,237037540
0,14,builder_11,reactive,220240280,220240280
0,14,builder_12,reactive,254284940,254284940
0,14,builder_13,reactive,223996980,223996980
0,14,builder_14,reactive,299201380,299201380
0,14,builder_15,reactive,230525180,230525180
0,14,builder_16,reactive,254061140,254061140
0,14,builder_17,reactive,254794440,254794440
0,14,builder_18,reactive,312634690.46875,267514380
0,14,builder_19,reactive,222293340,222293340
0,15,builder_0,late_enter,216396910.0,432793820
0,15,builder_1,late_enter,231252810.0,462505620
0,15,builder_2,late_enter,207362510.0,414725020
0,15,builder_3,late_enter,222024660.0,444049320
0,15,builder_4,late_enter,228939345.0,457878690
0,15,builder_5,random,215796679.19852698,444443520
0,15,builder_6,random,225773116.83212376,456218330
0,15,builder_7,random,200967183.0271765,409356820
0,15,builder_8,random,203653114.45306832,404109720
0,15,builder_9,random,250809326.44743085,503776790
0,15,builder_10,reactive,343898159.515625,380250700
0,15,builder_11,reactive,343898159.515625,461676220
0,15,builder_12,reactive,343898159.515625,511017420
0,15,builder_13,reactive,338882730,338882730
0,15,builder_14,reactive,343898159.515625,476778820
0,15,builder_15,reactive,343898159.515625,405643930
0,15,builder_16,reactive,343898159.515625,415139790
0,15,builder_17,reactive,343898159.515625,489284420
0,15,builder_18,reactive,410451455.234375,508268220
0,15,builder_19,reactive,343898159.515625,457333320
0,16,builder_0,late_enter,207563895.0,415127790
0,16,builder_1,late_enter,230618695.0,461237390
0,16,builder_2,late_enter,209810995.0,419621990
0,16,builder_3,late_enter,185553545.0,371107090
0,16,builder_4,late_enter,218971355.0,437942710
0,16,builder_5,random,131649603.25651625,312710070
0,16,builder_6,random,205592249.03440592,366104700
0,16,builder_7,random,178262997.30331275,411593690
0,16,builder_8,random,189541671.0921229,409519700
0,16,builder_9,random,219687236.0606603,386293010
0,16,builder_10,reactive,350572310,350572310
0,16,builder_11,reactive,407890990,407890990
0,16,builder_12,reactive,451496600.7578125,458249500
0,16,builder_13,reactive,346288590,346288590
0,16,builder_14,reactive,399195990,399195990
0,16,builder_15,reactive,425392670,425392670
0,16,builder_16,reactive,310888690,310888690
0,16,builder_17,reactive,395763800,395763800
0,16,builder_18,reactive,423682762.6171875,436914070
0,16,builder_19,reactive,422704900,422704900
0,17,builder_0,late_enter,81539855.0,163079710
0,17,builder_1,late_enter,88532865.0,177065730
0,17,builder_2,late_enter,90711875.0,181423750
0,17,builder_3,late_enter,90229445.0,180458890
0,17,builder_4,late_enter,64087165.0,128174330
0,17,builder_5,random,83715891.3654353,171772900
0,17,builder_6,random,111782451.3881726,191862540
0,17,builder_7,random,83004832.88852702,180998190
0,17,builder_8,random,106954850.69886574,181818090
0,17,builder_9,random,79197208.27959189,163226630
0,17,builder_10,reactive,143543330,143543330
0,17,builder_11,reactive,183898170,183898170
0,17,builder_12,reactive,315099100.37890625,178701600
0,17,builder_13,reactive,133568090,133568090
0,17,builder_14,reactive,193983210,193983210
0,17,builder_15,reactive,178057110,178057110
0,17,builder_16,reactive,154676500,154676500
0,17,builder_17,reactive,190321230,190321230
0,17,builder_18,reactive,197860010,197860010
0,17,builder_19,reactive,169099280,169099280
0,18,builder_0,late_enter,86851910.0,173703820
0,18,builder_1,late_enter,80006070.0,160012140
0,18,builder_2,late_enter,81606490.0,163212980
0,18,builder_3,late_enter,79600810.0,159201620
0,18,builder_4,late_enter,87665790.0,175331580
0,18,builder_5,random,87962912.3057183,155547720
0,18,builder_6,random,88094464.15540422,182109120
0,18,builder_7,random,104889729.44860263,177986420
0,18,builder_8,random,78296028.19458394,193534120
0,18,builder_9,random,75584644.23322009,170978320
0,18,builder_10,reactive,161486220,161486220
0,18,builder_11,reactive,178332620,178332620
0,18,builder_12,reactive,243134010.18945312,171168920
0,18,builder_13,reactive,150672440,150672440
0,18,builder_14,reactive,196326520,196326520
0,18,builder_15,reactive,181792700,181792700
0,18,builder_16,reactive,143273180,143273180
0,18,builder_17,reactive,185337920,185337920
0,18,builder_18,reactive,163445120,163445120
0,18,builder_19,reactive,138238240,138238240
0,19,builder_0,late_enter,152741001.61995757,219614480
0,19,builder_1,late_enter,225007524.52297044,304195800
0,19,builder_2,late_enter,255486507.5964072,321235380
0,19,builder_3,late_enter,191887061.92353752,318513480
0,19,builder_4,late_enter,207786133.3404463,263686500
0,19,builder_5,random,171311936.33279148,288361780
0,19,builder_6,random,133590412.27429575,272764280
0,19,builder_7,random,107694333.23589846,241052180
0,19,builder_8,random,128620599.54348421,277904780
0,19,builder_9,random,127970857.35817304,306372280
0,19,builder_10,reactive,257443480,257443480
0,19,builder_11,reactive,267447411.20839843,297020580
0,19,builder_12,reactive,229886895.09472656,216639780
0,19,builder_13,reactive,267447411.20839843,303897380
0,19,builder_14,reactive,267447411.20839843,318438180
0,19,builder_15,reactive,267447411.20839843,275698280
0,19,builder_16,reactive,165390300,165390300
0,19,builder_17,reactive,267447411.20839843,277022180
0,19,builder_18,reactive,258371400,258371400
0,19,builder_19,reactive,223712280,223712280
1,0,builder_0,late_enter,104453850.0,208907700
1,0,builder_1,late_enter,147955065.0,295910130
1,0,builder_2,late_enter,168112765.0,336225530
1,0,builder_3,late_enter,166134365.0,332268730
1,0,builder_4,late_enter,153788215.0,307576430
1,0,builder_5,random,117732501.61534895,256153430
1,0,builder_6,random,140511165.3917854,312494330
1,0,builder_7,random,169019739.15096208,324268330
1,0,builder_8,random,143566330.939113,263993730
1,0,builder_9,random,126577953.54539907,307578700
1,0,builder_10,reactive,114382365.0,228764730
1,0,builder_11,reactive,149647065.0,299294130
1,0,builder_12,reactive,165197750.0,330395500
1,0,builder_13,reactive,133247800.0,266495600
1,0,builder_14,reactive,162032215.0,324064430
1,0,builder_15,reactive,154871765.0,309743530
1,0,builder_16,reactive,90308815.0,180617630
1,0,builder_17,reactive,144279265.0,288558530
1,0,builder_18,reactive,170392915.0,340785830
1,0,builder_19,reactive,104372215.0,208744430
1,1,builder_0,late_enter,81279100.0,162558200
1,1,builder_1,late_enter,83118570.0,166237140
1,1,builder_2,late_enter,85725220.0,171450440
1,1,builder_3,late_enter,85311020.0,170622040
1,1,builder_4,late_enter,73777320.0,147554640
1,1,builder_5,random,69528904.06227137,119209630
1,1,builder_6,random,92424840.7384877,158450540
1,1,builder_7,random,70733657.62302653,170741440
1,1,builder_8,random,94003803.06894721,173749740
1,1,builder_9,random,64234786.1249178,158890040
1,1,builder_10,reactive,148324940,148324940
1,1,builder_11,reactive,167420640,167420640
1,1,builder_12,reactive,160348340,160348340
1,1,builder_13,reactive,96408570,96408570
1,1,builder_14,reactive,164210240,164210240
1,1,builder_15,reactive,133330330,133330330
1,1,builder_16,reactive,112065400,112065400
1,1,builder_17,reactive,125901440,125901440
1,1,builder_18,reactive,173019807.5,175646700
1,1,builder_19,reactive,154739940,154739940
1,2,builder_0,late_enter,160659055.0,321318110
1,2,builder_1,late_enter,132254755.0,264509510
1,2,builder_2,late_enter,137627855.0,275255710
1,2,builder_3,late_enter,146668705.0,293337410
1,2,builder_4,late_enter,118145290.0,236290580
1,2,builder_5,random,114424117.4797954,215383890
1,2,builder_6,random,143636883.1946438,338259900
1,2,builder_7,random,176358862.04731774,326518410
1,2,builder_8,random,164258114.15245476,292655170
1,2,builder_9,random,159721408.7962435,280615510
1,2,builder_10,reactive,190321788.25,307177310
1,2,builder_11,reactive,190321788.25,288070510
1,2,builder_12,reactive,190321788.25,339851620
1,2,builder_13,reactive,190321788.25,323851620
1,2,builder_14,reactive,190321788.25,299611580
1,2,builder_15,reactive,190321788.25,292818000
1,2,builder_16,reactive,190321788.25,276756030
1,2,builder_17,reactive,190321788.25,344774510
1,2,builder_18,reactive,225562513.75,278105220
1,2,builder_19,reactive,190321788.25,296108010
1,3,builder_0,late_enter,112231310.0,224462620
1,3,builder_1,late_enter,102613360.0,205226720
1,3,builder_2,late_enter,101551360.0,203102720
1,3,builder_3,late_enter,112584895.0,225169790
1,3,builder_4,late_enter,90545465.0,181090930
1,3,builder_5,random,110374827.58750147,192461290
1,3,builder_6,random,85065030.56751935,200699820
1,3,builder_7,random,98713728.15012012,227422620
1,3,builder_8,random,124741344.817649,224628520
1,3,builder_9,random,92505402.64490895,199365020
1,3,builder_10,reactive,162939830,162939830
1,3,builder_11,reactive,207879720,207879720
1,3,builder_12,reactive,238373820,238373820
1,3,builder_13,reactive,137425330,137425330
1,3,builder_14,reactive,227613890,227613890
1,3,builder_15,reactive,185800020,185800020
1,3,builder_16,reactive,215002520,215002520
1,3,builder_17,reactive,233685490,233685490
1,3,builder_18,reactive,224999266.875,224436020
1,3,builder_19,reactive,163734730,163734730
1,4,builder_0,late_enter,119862560.0,239725120
1,4,builder_1,late_enter,119541695.0,239083390
1,4,builder_2,late_enter,72229365.0,144458730
1,4,builder_3,late_enter,118275560.0,236551120
1,4,builder_4,late_enter,76621710.0,153243420
1,4,builder_5,random,91752219.06965257,178191420
1,4,builder_6,random,100285151.77057089,231535420
1,4,builder_7,random,146417720.69082892,251256930
1,4,builder_8,random,141479222.14618888,250323000
1,4,builder_9,random,108116143.65265124,245260620
1,4,builder_10,reactive,232245320,232245320
1,4,builder_11,reactive,230201120,230201120
1,4,builder_12,reactive,239240155.0,240106490
1,4,builder_13,reactive,214346630,214346630
1,4,builder_14,reactive,209536220,209536220
1,4,builder_15,reactive,192642090,192642090
1,4,builder_16,reactive,183672420,183672420
1,4,builder_17,reactive,238841520,238841520
1,4,builder_18,reactive,250998820,250998820
1,4,builder_19,reactive,228088320,228088320
1,5,builder_0,late_enter,141732570.0,283465140
1,5,builder_1,late_enter,107136320.0,214272640
1,5,builder_2,late_enter,134594020.0,269188040
1,5,builder_3,late_enter,130552690.0,261105380
1,5,builder_4,late_enter,133208670.0,266417340
1,5,builder_5,random,77835219.34472351,149645140
1,5,builder_6,random,154337430.46354038,299481180
1,5,builder_7,random,164134429.61084107,286394800
1,5,builder_8,random,176094607.8324893,302570400
1,5,builder_9,random,141658949.351494,273321740
1,5,builder_10,reactive,229206120,229206120
1,5,builder_11,reactive,276098702.0,290888640
1,5,builder_12,reactive,254329540,254329540
1,5,builder_13,reactive,204707480,204707480
1,5,builder_14,reactive,276098702.0,289288980
1,5,builder_15,reactive,275781700,275781700
1,5,builder_16,reactive,195431660,195431660
1,5,builder_17,reactive,211705240,211705240
1,5,builder_18,reactive,256059930.0,261121040
1,5,builder_19,reactive,251682740,251682740
1,6,builder_0,late_enter,133458595.0,266917190
1,6,builder_1,late_enter,157083075.0,314166150
1,6,builder_2,late_enter,130520230.0,261040460
1,6,builder_3,late_enter,151829345.0,303658690
1,6,builder_4,late_enter,131877685.0,263755370
1,6,builder_5,random,127260946.07166567,243456650
1,6,builder_6,random,102174348.51404148,180235870
1,6,builder_7,random,182569110.5289793,321484430
1,6,builder_8,random,173379974.67226306,321053770
1,6,builder_9,random,161630352.90728107,316990720
1,6,builder_10,reactive,187166000,187166000
1,6,builder_11,reactive,269778326.0,263457950
1,6,builder_12,reactive,303708572.2,314826370
1,6,builder_13,reactive,167595450,167595450
1,6,builder_14,reactive,294569336.0,313039970
1,6,builder_15,reactive,266061270,266061270
1,6,builder_16,reactive,222781470,222781470
1,6,builder_17,reactive,259753870,259753870
1,6,builder_18,reactive,303708572.2,314808440
1,6,builder_19,reactive,233809330,233809330
1,7,builder_0,late_enter,140875210.0,281750420
1,7,builder_1,late_enter,135812610.0,271625220
1,7,builder_2,late_enter,136324050.0,272648100
1,7,builder_3,late_enter,139523145.0,279046290
1,7,builder_4,late_enter,136446810.0,272893620
1,7,builder_5,random,116401210.63646217,212827830
1,7,builder_6,random,127521182.85490337,278139320
1,7,builder_7,random,110286268.06048109,273207420
1,7,builder_8,random,159965813.9759459,320162420
1,7,builder_9,random,127130170.60866587,266453890
1,7,builder_10,reactive,255528920,255528920
1,7,builder_11,reactive,284411190,284411190
1,7,builder_12,reactive,284024346.1,264340120
1,7,builder_13,reactive,196160530,196160530
1,7,builder_14,reactive,276197720,276197720
1,7,builder_15,reactive,305299020,305299020
1,7,builder_16,reactive,228080830,228080830
1,7,builder_17,reactive,242456720,242456720
1,7,builder_18,reactive,291071046.1,278433520
1,7,builder_19,reactive,290341120,290341120
1,8,builder_0,late_enter,109751640.0,219503280
1,8,builder_1,late_enter,112635090.0,225270180
1,8,builder_2,late_enter,129257390.0,258514780
1,8,builder_3,late_enter,130940390.0,261880780
1,8,builder_4,late_enter,120866590.0,241733180
1,8,builder_5,random,108649512.07164419,245478700
1,8,builder_6,random,99066738.85848872,222842780
1,8,builder_7,random,88106966.34719592,199791280
1,8,builder_8,random,133575754.66928394,239076980
1,8,builder_9,random,130435712.16342777,252176980
1,8,builder_10,reactive,172751910,172751910
1,8,builder_11,reactive,257906180,257906180
1,8,builder_12,reactive,270581380,270581380
1,8,builder_13,reactive,140094130,140094130
1,8,builder_14,reactive,277985880,277985880
1,8,builder_15,reactive,267966300.0,230633580
1,8,builder_16,reactive,222237130,222237130
1,8,builder_17,reactive,265436900,265436900
1,8,builder_18,reactive,268945180,268945180
1,8,builder_19,reactive,190697180,190697180
1,9,builder_0,late_enter,126681315.0,253362630
1,9,builder_1,late_enter,114009805.0,228019610
1,9,builder_2,late_enter,145423305.0,290846610
1,9,builder_3,late_enter,129578555.0,259157110
1,9,builder_4,late_enter,125037805.0,250075610
1,9,builder_5,random,91832990.74945983,197262410
1,9,builder_6,random,134815850.83451083,270203280
1,9,builder_7,random,106132425.47888108,210701110
1,9,builder_8,random,153134556.2032037,280701510
1,9,builder_9,random,135383061.09236243,285737810
1,9,builder_10,reactive,261307430,261307430
1,9,builder_11,reactive,287158110,287158110
1,9,builder_12,reactive,279628580,279628580
1,9,builder_13,reactive,262416710,262416710
1,9,builder_14,reactive,277414345.0,276842810
1,9,builder_15,reactive,246008910,246008910
1,9,builder_16,reactive,228815030,228815030
1,9,builder_17,reactive,227243580,227243580
1,9,builder_18,reactive,264769210,264769210
1,9,builder_19,reactive,298885800,298885800
1,10,builder_0,late_enter,181267160.0,362534320
1,10,builder_1,late_enter,181521800.0,363043600
1,10,builder_2,late_enter,192027110.0,384054220
1,10,builder_3,late_enter,202928910.0,405857820
1,10,builder_4,late_enter,163669800.0,327339600
1,10,builder_5,random,177631545.7686169,321969620
1,10,builder_6,random,172447954.03974956,332418420
1,10,builder_7,random,174163607.0937489,378564020
1,10,builder_8,random,193047887.3359202,363076220
1,10,builder_9,random,161613372.18476984,366711620
1,10,builder_10,reactive,328774380.0,370187820
1,10,builder_11,reactive,328774380.0,374511020
