block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1805240400,3240000,1399814947.251087,attack,3608
2,2107001556,3307500,2067241512.0,attack,3614
3,2107002732,3307500,2067242664.0,attack,3611
4,2107003908,3307500,2067243816.0,attack,3610
5,2107005084,3307500,2067244968.0,attack,3602
6,2107006260,3307500,2067246120.0,attack,3602
7,2107007436,3307500,2067247272.0,attack,3622
8,2107008612,3307500,2067248424.0,attack,3614
9,2107009788,3307500,2067249576.0,attack,3648
10,2107010964,3307500,2067250728.0,attack,3604
11,2107012140,3307500,2067251880.0,attack,3635
12,2107013316,3307500,2067253032.0,attack,3629
13,2107014492,3307500,2067254184.0,attack,3614
14,2107015668,3307500,2067255336.0,attack,3621
15,2107016844,3307500,2067256488.0,attack,3630
16,2107018020,3307500,2067257640.0,attack,3603
17,2107019196,3307500,2067258792.0,attack,3636
18,2107020372,3307500,2067259944.0,attack,3632
19,2107021548,3307500,2067261096.0,attack,3648
20,2107022724,3307500,2067262248.0,attack,3611
21,2107023900,3307500,2067263400.0,attack,3624
22,2107025076,3307500,2067264552.0,attack,3625
23,2107026252,3307500,2067265704.0,attack,3635
24,2107027428,3307500,2067266856.0,attack,3641
25,2107028604,3307500,2067268008.0,attack,3650
26,2107029780,3307500,2067269160.0,attack,3649
27,2107030956,3307500,2067270312.0,attack,3615
28,2107032132,3307500,2067271464.0,attack,3635
29,2107033308,3307500,2067272616.0,attack,3610
30,2107034484,3307500,2067273768.0,attack,3620
31,2107035660,3307500,2067274920.0,attack,3642
32,2107036836,3307500,2067276072.0,attack,3618
33,2107038012,3307500,2067277224.0,attack,3629
34,2107039188,3307500,2067278376.0,attack,3644
35,2107040364,3307500,2067279528.0,attack,3643
36,2107041540,3307500,2067280680.0,attack,3637
37,2107042716,3307500,2067281832.0,attack,3629
38,2107043892,3307500,2067282984.0,attack,3637
39,2107045068,3307500,2067284136.0,attack,3628
40,2107046244,3307500,2067285288.0,attack,3642
41,2107047420,3307500,2067286440.0,attack,3624
42,2107048596,3307500,2067287592.0,attack,3633
43,2107049772,3307500,2067288744.0,attack,3601
44,2107050948,3307500,2067289896.0,attack,3639
45,2107052124,3307500,2067291048.0,attack,3645
46,2107053300,3307500,2067292200.0,attack,3640
47,2107054476,3307500,2067293352.0,attack,3620
48,2107055652,3307500,2067294504.0,attack,3605
49,2107056828,3307500,2067295656.0,attack,3607
50,2107058004,3307500,2067296808.0,attack,3616
