block_id,total_gas,total_mev_captured,validator_type,validator_id
1,86149000,580400,attack,5184
2,88786000,160230,attack,5193
3,24015000,65800,attack,5158
4,23189000,0,attack,5189
5,31331000,801900,normal,5197
6,26712000,2213900,attack,5169
7,29122000,328100,attack,5187
8,42313000,1252300,attack,5172
9,39977000,95900,attack,5162
10,116750000,36141000,attack,5158
11,56470000,1151500,attack,5166
12,87143000,0,attack,5195
13,95057000,1192630,attack,5168
14,121378000,9778000,attack,5186
15,94458000,110300,attack,5187
16,38930000,0,attack,5164
17,20235000,286200,attack,5184
18,45764000,646100,attack,5177
19,82222000,192700,attack,5189
20,62568000,99400,attack,5152
21,45034000,675200,attack,5161
22,86123000,0,normal,5198
23,75263000,2100600,attack,5167
24,71024000,692590,attack,5152
25,67992000,1160800,attack,5154
26,73506000,0,attack,5166
27,32436000,629260,attack,5182
28,88155000,0,attack,5162
29,85290000,32800,attack,5173
30,103904000,654800,attack,5171
31,116878000,356800,attack,5157
32,21604000,229900,attack,5153
33,132400000,63400,attack,5178
34,53040000,378000,attack,5179
35,36389000,697200,attack,5184
36,169277000,230600,normal,5200
37,25264000,135000,attack,5152
38,58321000,249700,normal,5198
39,118064000,527500,attack,5185
40,66310000,4351400,attack,5153
41,116573000,9237700,attack,5152
42,25353000,409200,attack,5169
43,53527000,656600,attack,5177
44,31610000,50000,attack,5167
45,46635000,0,attack,5171
46,35505000,24600,attack,5156
47,50943000,1907500,attack,5180
48,41480000,96400,attack,5186
49,37310000,0,attack,5179
50,49428000,494100,attack,5180
