block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,257350000,6180600,64639558009.305824,attack,209
2,210760000,5522880,167193325342.08987,attack,203
3,259210000,19379200,307409648823.34546,attack,201
4,209710000,19084500,478529267085.03455,attack,204
5,292320000,22909520,693771859016.2045,attack,210
6,183230000,6301200,917813971780.3943,attack,208
7,226810000,1497870,1194454893300.5518,attack,202
8,258060000,10241500,1527623264715.9675,attack,207
9,162200000,1412600,1835374484564.4167,attack,211
10,217500000,784100,2162206345325.189,attack,208
11,132842000,8493580,2665978179262.9937,attack,211
12,203480000,2492930,3110307632788.658,attack,204
13,239983000,2450900,3598061798961.7515,attack,218
14,193170000,17822410,3965083830422.6953,attack,203
15,300110000,238900,4610989830399.67,attack,203
16,236000000,18659500,5195505305060.81,attack,202
17,97670000,840100,5845304655609.114,attack,210
18,327150000,13417330,6460128427143.194,attack,219
19,316000000,1826490,7173689512467.905,attack,215
20,320982000,2799400,7947987627870.581,attack,214
21,178440000,20763080,8417223996898.336,attack,207
22,180900000,1811200,9347104792461.748,attack,217
23,155830000,2053280,10280893983084.94,attack,212
24,150390000,26383030,10977052992431.432,attack,217
25,96070000,8618980,12042821949803.967,attack,220
26,131934000,8957430,12868012796626.041,attack,202
27,86840000,66112600,13959895362405.734,attack,216
28,148100000,642600,14741695073024.324,attack,202
29,236820000,8532540,15905335184504.596,attack,215
30,197820000,5523100,17011529980280.695,attack,211
31,171800000,5581840,17918000689583.383,attack,215
32,165110000,9699360,19332614172686.527,attack,220
33,195260000,6583000,20442044959330.297,attack,214
34,199870000,2639980,21447433735318.688,attack,205
35,202700000,1111540,22168714833267.543,attack,211
36,145010000,19114780,24143650770377.24,attack,206
37,148692000,27409000,25015207053542.742,attack,217
38,329142000,3890000,25950534127400.113,attack,207
39,249992000,19724130,27672808957633.793,attack,211
40,180230000,18469900,29779957752063.93,attack,202
41,227710000,1122200,30439076746691.98,attack,207
42,354900000,18306000,32284371923695.504,attack,210
43,301090000,22494800,33929221698766.75,attack,220
44,166100000,1659680,35208996881524.11,attack,214
45,179008000,31492900,36766024837879.06,attack,209
46,230440000,23767500,37258005609682.78,attack,211
47,236990000,30272330,40605018101507.55,attack,220
48,246430000,10370600,42138673362176.2,attack,211
49,179790000,5710000,43469943635762.48,attack,218
50,166890000,6930600,45739504291839.43,attack,210
