block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,60056000,38800,302230800,normal,3320
2,3592000,100000,1182338000,normal,3315
3,6135000,0,1900155000,normal,3334
4,16800000,16400,2650410400,normal,3328
5,59343000,1329140,3317372140,normal,3326
6,49208000,118700,3945332700,normal,3337
7,45387000,7600000,4457431000,normal,3342
8,26350000,63100,5477133100,normal,3322
9,33750000,0,6177776000,attack,3301
10,3660000,0,7339196000,normal,3337
11,41560000,261700,8362965700,normal,3346
12,21809000,0,9701897000,normal,3341
13,18020000,0,11018618000,attack,3303
14,48983000,44000,11681263000,normal,3348
15,39619000,68100,12870965100,normal,3325
16,14372000,13900,13982471900,normal,3330
17,78046000,10700,15113516700,normal,3335
18,12050000,133800,16643387800,normal,3306
19,7430000,0,18495046000,normal,3343
20,38910000,19700,20123055700,normal,3345
21,23066000,21800,21637889800,normal,3335
22,13310000,669000,23540159000,normal,3335
23,17749000,155000,24695424000,attack,3302
24,13230000,1150000,25745206000,attack,3302
25,9490000,158800,27531984800,normal,3334
26,5116000,973200,29117467200,normal,3312
27,10469000,12800,30744701800,normal,3327
28,16101000,0,32406963000,normal,3341
29,7009000,35000,33826080000,normal,3308
30,34588000,82800,35439314800,normal,3340
31,2273000,56200,37565917200,normal,3343
32,16338000,410000,38955676000,normal,3344
33,39012000,75000,40654823000,normal,3314
34,15650000,42000,42193802000,normal,3344
35,7037000,296000,44208919000,normal,3316
36,6890000,594000,45826444000,normal,3325
37,113250000,17700000,47441250000,normal,3307
38,17880000,0,49144188000,normal,3340
39,121487000,46500,50783181500,normal,3347
40,10540000,0,53012698000,normal,3308
41,19108000,73100,54926147100,normal,3309
42,11518000,971300,57015497300,normal,3336
43,10692000,18600,58978526600,normal,3341
44,4410000,995800,61637765800,normal,3318
45,9150000,1196900,63504280900,normal,3341
46,42370000,10700,65767556700,normal,3323
47,9218000,395000,67999831000,attack,3304
48,12332000,17778770,69963302770,attack,3304
49,35700000,0,73019270000,normal,3306
50,8673000,68100,75363953100,normal,3318
