block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,20450000,577900,104007900,attack,3361
2,15410000,218300,209808300,attack,3358
3,19340000,4320000,349040000,attack,3380
4,103029000,0,628869000,attack,3384
5,25267000,13800,766160800,attack,3358
6,11490000,0,1017830000,attack,3395
7,83610000,108000,1389318000,attack,3386
8,79920000,410000,1665550000,attack,3355
9,15917000,136700,1848053700,attack,3358
10,12314000,56940,2107350940,attack,3363
11,51181000,285600,2425626600,attack,3372
12,33134000,970200,2771484200,attack,3373
13,5600000,0,3240260000,attack,3381
14,5316000,23500,3580379500,attack,3365
15,41803000,581800,3974004800,attack,3393
16,84300000,50700,4262690700,attack,3367
17,57740000,0,4751120000,attack,3378
18,17298000,263300,5301401300,attack,3356
19,34759000,787520,5796586520,attack,3386
20,31666000,189600,6340915600,attack,3386
21,46745000,308580,6779507180,attack,3391
22,45830000,128000,7337695600,attack,3389
23,60497000,381000,7931899600,normal,3397
24,6497000,0,8660487800,attack,3375
25,40710000,0,9256556400,normal,3396
26,15919000,0,9809821000,attack,3358
27,7866000,0,10597708800,attack,3381
28,18288000,0,11432871600,attack,3365
29,6137000,1031500,12493178100,attack,3385
30,43778000,173440,13269245040,attack,3387
31,10234000,181000,14304306200,normal,3400
32,13357000,3130,15576505730,attack,3391
33,18910000,151300,16734804500,normal,3399
34,39660000,30600,17517089400,attack,3356
35,36666000,36800,18819527600,normal,3400
36,46960000,0,20180210800,attack,3384
37,15546000,143600,21449938000,attack,3370
38,59586000,0,22350890000,attack,3370
39,59224000,310000,23224093600,attack,3364
40,12541000,877000,24267290000,attack,3355
41,43490000,56400,25308702400,attack,3364
42,100010000,56600,26814620200,attack,3367
43,20489000,19700,27794346300,attack,3372
44,17517000,2221800,28655403600,attack,3360
45,78340000,84800,30030830400,normal,3398
46,14187000,87900,31085964500,attack,3377
47,18579000,64600,32000160400,attack,3384
48,57570000,17700000,33797212800,attack,3365
49,29389000,315200,34698274200,normal,3400
50,8150000,38830,35878042830,attack,3390
