block_id,total_gas,total_mev_captured,validator_type,validator_id
1,20191000,13020,attack,2030
2,12003000,401900,normal,2043
3,31360000,188100,attack,2004
4,12710000,0,attack,2029
5,42290000,146000,attack,2021
6,19510000,0,normal,2032
7,5603000,322000,attack,2027
8,52416000,629800,attack,2001
9,85298000,0,normal,2031
10,23825000,3130,attack,2016
11,6750000,0,attack,2010
12,18568000,289700,normal,2036
13,6174000,0,attack,2006
14,5966000,15100,attack,2007
15,7744000,0,normal,2043
16,8000000,15700,normal,2049
17,18327000,121000,attack,2003
18,39240000,47000,attack,2008
19,20000000,0,attack,2028
20,34797000,0,attack,2012
21,48942000,64600,normal,2036
22,12310000,0,attack,2020
23,7651000,0,attack,2007
24,4960000,0,attack,2015
25,19022000,47200,attack,2003
26,65250000,722000,attack,2022
27,11179000,195000,normal,2039
28,12760000,0,normal,2047
29,35437000,296000,normal,2038
30,12980000,63040,attack,2008
31,27140000,0,attack,2003
32,17757000,633000,attack,2008
33,40946000,926100,attack,2013
34,19805000,139000,normal,2036
35,31930000,296000,attack,2028
36,39470000,245700,attack,2004
37,14934000,0,attack,2002
38,39540000,7840,normal,2049
39,67200000,31700,attack,2027
40,48180000,46500,normal,2041
41,46290000,14200,normal,2045
42,7477000,27800,normal,2050
43,17055000,0,attack,2018
44,38970000,14200,normal,2037
45,18610000,344420,attack,2005
46,20220000,625300,normal,2036
47,55870000,442900,attack,2003
48,14800000,16400,attack,2026
49,15547000,33100,attack,2002
50,45212000,5640,attack,2030
