transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
127947,43000019,5630,43000019,718,127944.0,unknown,1,1,attack,b_attack
131478,0,0,0,1751,127947.0,unknown,1,1,attack,failed
127948,0,0,0,718,127944.0,unknown,1,1,attack,failed
127944,43000018,5630,43000018,711,127941.0,unknown,1,1,attack,b_attack
127945,0,0,0,711,127941.0,unknown,1,1,attack,failed
127941,43000017,5630,43000017,718,127938.0,unknown,1,1,attack,b_attack
127942,0,0,0,718,127938.0,unknown,1,1,attack,failed
127938,43000016,5630,43000016,716,127935.0,unknown,1,1,attack,b_attack
127939,0,0,0,716,127935.0,unknown,1,1,attack,failed
127935,43000015,5630,43000015,718,127932.0,unknown,1,1,attack,b_attack
127936,0,0,0,718,127932.0,unknown,1,1,attack,failed
127932,43000014,5630,43000014,715,127929.0,unknown,1,1,attack,b_attack
127933,0,0,0,715,127929.0,unknown,1,1,attack,failed
127929,43000013,5630,43000013,719,127926.0,unknown,1,1,attack,b_attack
127930,0,0,0,719,127926.0,unknown,1,1,attack,failed
127926,43000012,5630,43000012,715,127923.0,unknown,1,1,attack,b_attack
127927,0,0,0,715,127923.0,unknown,1,1,attack,failed
127923,43000011,5630,43000011,716,127920.0,unknown,1,1,attack,b_attack
127924,0,0,0,716,127920.0,unknown,1,1,attack,failed
127920,43000010,5630,43000010,719,127917.0,unknown,1,1,attack,b_attack
127921,0,0,0,719,127917.0,unknown,1,1,attack,failed
127917,43000009,5630,43000009,713,127914.0,unknown,1,1,attack,b_attack
127918,0,0,0,713,127914.0,unknown,1,1,attack,failed
127914,43000008,5630,43000008,717,127911.0,unknown,1,1,attack,b_attack
127915,0,0,0,717,127911.0,unknown,1,1,attack,failed
127911,43000007,5630,43000007,718,127908.0,unknown,1,1,attack,b_attack
127912,0,0,0,718,127908.0,unknown,1,1,attack,failed
127908,43000006,5630,43000006,720,127905.0,unknown,1,1,attack,b_attack
127909,0,0,0,720,127905.0,unknown,1,1,attack,failed
127905,43000005,5630,43000005,714,127902.0,unknown,1,1,attack,b_attack
127906,0,0,0,714,127902.0,unknown,1,1,attack,failed
127902,43000004,5630,43000004,716,127899.0,unknown,1,1,attack,b_attack
127903,0,0,0,716,127899.0,unknown,1,1,attack,failed
127899,43000003,5630,43000003,715,127896.0,unknown,1,1,attack,b_attack
127900,0,0,0,715,127896.0,unknown,1,1,attack,failed
127896,43000002,5630,43000002,720,127893.0,unknown,1,1,attack,b_attack
127897,0,0,0,720,127893.0,unknown,1,1,attack,failed
127893,43000001,5630,43000001,718,127891.0,unknown,1,1,attack,b_attack
127894,0,0,0,718,127891.0,unknown,1,1,attack,failed
127891,43000000,5630,43000000,719,127887.0,unknown,1,1,attack,b_attack
127890,0,0,0,719,127887.0,unknown,1,1,attack,failed
127887,6300000,5630,6300000,716,127884.0,unknown,1,1,attack,b_attack
127907,5000000,15700,0,704,,unknown,1,1,attack,normal
127937,4200000,0,0,705,,unknown,1,1,attack,normal
127888,0,0,0,716,127884.0,unknown,1,1,attack,failed
127934,3200000,0,0,701,,unknown,1,1,attack,normal
127884,2600000,5630,2600000,715,127882.0,unknown,1,1,attack,b_attack
127901,2600000,0,0,709,,unknown,1,1,attack,normal
127949,2100000,0,0,710,,unknown,1,1,attack,normal
127885,0,0,0,715,127882.0,unknown,1,1,attack,failed
128019,43000043,5630,43000043,718,128016.0,unknown,2,2,attack,b_attack
131479,0,0,0,1751,128019.0,unknown,2,2,attack,failed
128020,0,0,0,718,128016.0,unknown,2,2,attack,failed
128016,43000042,5630,43000042,720,128013.0,unknown,2,2,attack,b_attack
128017,0,0,0,720,128013.0,unknown,2,2,attack,failed
128013,43000041,5630,43000041,713,128010.0,unknown,2,2,attack,b_attack
128014,0,0,0,713,128010.0,unknown,2,2,attack,failed
128010,43000040,5630,43000040,715,128007.0,unknown,2,2,attack,b_attack
128011,0,0,0,715,128007.0,unknown,2,2,attack,failed
128007,43000039,5630,43000039,719,128004.0,unknown,2,2,attack,b_attack
128008,0,0,0,719,128004.0,unknown,2,2,attack,failed
128004,43000038,5630,43000038,714,128001.0,unknown,2,2,attack,b_attack
128005,0,0,0,714,128001.0,unknown,2,2,attack,failed
128001,43000037,5630,43000037,719,127998.0,unknown,2,2,attack,b_attack
128002,0,0,0,719,127998.0,unknown,2,2,attack,failed
127998,43000036,5630,43000036,718,127995.0,unknown,2,2,attack,b_attack
127999,0,0,0,718,127995.0,unknown,2,2,attack,failed
127995,43000035,5630,43000035,711,127992.0,unknown,2,2,attack,b_attack
127996,0,0,0,711,127992.0,unknown,2,2,attack,failed
127992,43000034,5630,43000034,712,127989.0,unknown,2,2,attack,b_attack
127993,0,0,0,712,127989.0,unknown,2,2,attack,failed
127989,43000033,5630,43000033,712,127986.0,unknown,2,2,attack,b_attack
127990,0,0,0,712,127986.0,unknown,2,2,attack,failed
127986,43000032,5630,43000032,719,127983.0,unknown,2,2,attack,b_attack
127987,0,0,0,719,127983.0,unknown,2,2,attack,failed
127983,43000031,5630,43000031,714,127980.0,unknown,2,2,attack,b_attack
127984,0,0,0,714,127980.0,unknown,2,2,attack,failed
127980,43000030,5630,43000030,719,127977.0,unknown,2,2,attack,b_attack
127981,0,0,0,719,127977.0,unknown,2,2,attack,failed
127977,43000029,5630,43000029,711,127974.0,unknown,2,2,attack,b_attack
127978,0,0,0,711,127974.0,unknown,2,2,attack,failed
127974,43000028,5630,43000028,714,127971.0,unknown,2,2,attack,b_attack
127975,0,0,0,714,127971.0,unknown,2,2,attack,failed
127971,43000027,5630,43000027,712,127968.0,unknown,2,2,attack,b_attack
127972,0,0,0,712,127968.0,unknown,2,2,attack,failed
127968,43000026,5630,43000026,711,127965.0,unknown,2,2,attack,b_attack
127969,0,0,0,711,127965.0,unknown,2,2,attack,failed
127965,43000025,5630,43000025,719,127962.0,unknown,2,2,attack,b_attack
127966,0,0,0,719,127962.0,unknown,2,2,attack,failed
127962,43000024,5630,43000024,714,127959.0,unknown,2,2,attack,b_attack
