block_id,total_gas,total_mev_captured,validator_type,validator_id
1,50949000,49100,normal,3412
2,23970000,131500,normal,3416
3,36490000,1100000,normal,3433
4,23790000,161000,normal,3424
5,13498000,16400,normal,3428
6,29730000,179300,normal,3418
7,58386000,381000,normal,3426
8,43230000,0,normal,3426
9,41790000,16400,normal,3449
10,43257000,0,normal,3446
11,39313000,375200,normal,3442
12,76778000,285000,normal,3416
13,12908000,134700,normal,3434
14,36104000,4320000,normal,3412
15,51920000,0,normal,3450
16,15433000,33100,normal,3434
17,13710000,33100,normal,3443
18,28521000,108620,normal,3409
19,35443000,1112300,normal,3446
20,19877000,384000,attack,3401
21,12030000,0,normal,3432
22,20833000,13900,normal,3447
23,12230000,384000,normal,3438
24,18210000,13900,normal,3446
25,8643000,0,normal,3441
26,51220000,18602700,normal,3422
27,32123000,10700,normal,3448
28,10579000,131500,normal,3433
29,46470000,61700,normal,3439
30,19640000,145000,normal,3434
31,60802000,111130,normal,3418
32,36383000,12300,attack,3401
33,76390000,176100,normal,3431
34,10425000,557800,attack,3404
35,16421000,322000,normal,3436
36,12941000,171840,normal,3449
37,71730000,0,normal,3445
38,41250000,152000,normal,3445
39,22480000,0,normal,3450
40,13404000,161000,normal,3447
41,37103000,0,normal,3415
42,12955000,17000,normal,3415
43,24747000,367800,normal,3410
44,11010000,34700,normal,3424
45,150577000,156100,normal,3445
46,39948000,79300,normal,3425
47,13873000,139000,normal,3429
48,5727000,0,normal,3427
49,36721000,99700,normal,3435
50,48829000,410000,normal,3428
