block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,172400000,995300
1,validator_6,120156995,1154480
2,validator_15,43674998,17773240
3,validator_0,92360003,644030
4,validator_8,15447997,121300
5,validator_13,35959998,1846900
6,validator_15,138075995,223330
7,validator_17,13221993,18565980
8,validator_13,80030000,203740
9,validator_19,155830006,903100
10,validator_19,23801000,521980
11,validator_1,71839003,2043430
12,validator_15,78090004,866900
13,validator_10,91018002,1036000
14,validator_4,54919000,212000
15,validator_3,74505993,2058600
16,validator_0,104448003,7587800
17,validator_9,38587997,258780
18,validator_3,99251997,1158700
19,validator_9,86840000,338900
20,validator_4,44778004,722790
21,validator_11,54432996,1149000
22,validator_5,74878999,88190
23,validator_2,49331006,18703000
24,validator_2,101433996,22254530
25,validator_4,64151004,408400
26,validator_9,15922001,1041000
27,validator_6,97562999,797980
28,validator_14,90339003,882940
29,validator_14,133327997,4695720
30,validator_16,171315003,93000
31,validator_5,61710004,120500
32,validator_4,52464996,189590
33,validator_1,108200003,1037100
34,validator_6,352781998,8690690
35,validator_17,62168997,297350
36,validator_15,173666996,90300
37,validator_3,124867000,644480
38,validator_14,91100000,503200
39,validator_12,130213002,8832500
40,validator_10,163250990,7482100
41,validator_1,61060010,542200
42,validator_8,24576003,108000
43,validator_13,100170995,370480
44,validator_13,17487000,103100
45,validator_13,67510001,315200
46,validator_7,75407001,17992800
47,validator_18,71748994,7936600
48,validator_18,73278990,316400
49,validator_10,60699999,1445600
50,validator_12,63731003,5639400
51,validator_11,78825999,432800
52,validator_17,75641000,1701370
53,validator_3,35440006,132710
54,validator_2,17390004,18319900
55,validator_0,61203998,7251500
56,validator_16,73673999,984200
57,validator_8,57162993,1171800
58,validator_15,37140001,283290
59,validator_2,49331006,18703000
60,validator_16,97918994,349900
61,validator_4,90542002,12800
62,validator_13,27752001,500000
63,validator_16,89174006,586340
64,validator_3,63460002,835300
65,validator_18,120779001,4803830
66,validator_5,15808004,69600
67,validator_12,69149003,1126900
68,validator_13,52602001,260500
69,validator_3,147982001,8650700
70,validator_11,12484996,1365400
71,validator_10,90049996,173220
72,validator_0,190004995,226300
73,validator_17,70807001,1204500
74,validator_6,42524998,17773240
75,validator_15,90140000,1088730
76,validator_17,33763994,7606300
77,validator_10,32109008,442000
78,validator_15,98494997,716500
79,validator_2,64509996,136580
80,validator_14,58846995,242400
81,validator_6,109210004,285740
82,validator_10,73837000,25042900
83,validator_5,59757000,169500
84,validator_13,55662987,343600
85,validator_4,34330999,847300
86,validator_14,92419000,23430900
87,validator_5,59895992,87500
88,validator_6,97767001,1701370
89,validator_9,38833007,1463710
90,validator_19,797574007,756330
91,validator_5,46388996,239300
92,validator_9,108594000,1267000
93,validator_11,55109994,105100
94,validator_19,40760000,422900
95,validator_16,24082007,152200
96,validator_9,35636990,362530
97,validator_15,130967006,289500
98,validator_7,58487002,751900
99,validator_19,45590002,321100
100,validator_6,140826005,585600
101,validator_16,45489996,6478190
102,validator_7,141037001,80200
103,validator_6,48700009,141000
104,validator_15,105676999,491990
105,validator_14,155022004,8306400
106,validator_2,45658996,8513100
107,validator_4,60729995,133400
108,validator_17,184464993,995300
109,validator_13,101837000,1079480
110,validator_15,43674998,17773240
111,validator_10,124120001,1088730
112,validator_2,33893995,7549300
113,validator_12,28420002,181600
114,validator_8,88344001,539700
115,validator_17,24529998,175000
116,validator_5,35656994,234700
117,validator_8,102330005,496300
118,validator_15,28770000,519850
119,validator_8,62699004,1627800
120,validator_6,17528007,88900
121,validator_6,56335001,1595300
122,validator_13,49721998,8082800
123,validator_17,184835995,108000
124,validator_15,83874005,1706540
125,validator_17,58065006,188700
126,validator_7,19000999,355600
127,validator_5,21019994,1105630
128,validator_9,155964996,5482600
129,validator_13,24689994,7646600
130,validator_6,103219005,152390
131,validator_1,38496005,112800
132,validator_17,102790995,355530
133,validator_4,134737004,313100
134,validator_4,19961999,1518200
135,validator_15,30411998,1410300
136,validator_4,37406009,17000
137,validator_8,70493996,1082100
138,validator_18,30145993,59340
139,validator_15,97701004,403280
140,validator_1,159581000,7412900
141,validator_14,144082005,8789700
142,validator_10,26876999,1500800
143,validator_2,81679999,173220
144,validator_4,103324991,920300
145,validator_12,115017002,1154480
146,validator_0,23069995,73240
147,validator_6,129110001,5336930
148,validator_1,30857995,7625500
149,validator_2,16710007,496400
150,validator_19,96218997,829500
