block_num,validator_id,total_gas_fee,total_mev_available
0,validator_3,16120000,21800
1,validator_16,93327005,772700
2,validator_3,78014005,1507000
3,validator_0,39925002,246100
4,validator_11,20466001,1201800
5,validator_6,87550002,564600
6,validator_4,129056005,1117400
7,validator_6,68248004,19540
8,validator_7,19123005,310000
9,validator_13,33446004,907900
10,validator_7,90573005,526400
11,validator_7,67288989,575700
12,validator_1,33028996,4386100
13,validator_12,84619003,49840
14,validator_2,52037997,5824000
15,validator_5,23343004,159640
16,validator_9,24685006,776700
17,validator_16,1385070003,7489380
18,validator_0,31159997,294700
19,validator_16,67822007,300100
20,validator_9,44693005,263800
21,validator_8,90061001,737000
22,validator_1,72691996,666720
23,validator_12,55654997,451400
24,validator_8,40123007,371100
25,validator_2,99620001,904630
26,validator_4,74623996,91040
27,validator_12,16829002,712100
28,validator_4,40111008,309700
29,validator_7,19277003,9032000
30,validator_18,36529994,442900
31,validator_0,37900002,1215000
32,validator_7,41782999,0
33,validator_11,98112005,1392200
34,validator_13,69415003,715630
35,validator_18,686921990,127080
36,validator_3,16120000,21800
37,validator_6,87646996,738000
38,validator_6,78899996,1386000
39,validator_6,34345001,75000
40,validator_12,18646003,1201800
41,validator_5,80828996,414200
42,validator_17,76633014,1117400
43,validator_9,49348005,183540
44,validator_3,95890004,381800
45,validator_2,26978000,715700
46,validator_8,120863010,184200
47,validator_5,101082986,897700
48,validator_15,19715996,4320000
49,validator_10,97739996,7840
50,validator_4,50249995,5824000
51,validator_3,30621003,190800
52,validator_17,26095005,266700
53,validator_1,1430870004,7556880
54,validator_4,29329999,888700
55,validator_15,31704002,506000
56,validator_12,38853006,102800
57,validator_14,89390997,227000
58,validator_10,24573997,505720
59,validator_13,72924996,421200
60,validator_3,38251007,404400
61,validator_0,62705003,391500
62,validator_18,57204998,26300
63,validator_3,22409001,286900
64,validator_6,36491008,71900
65,validator_17,16087009,4548000
66,validator_13,35580994,847100
67,validator_4,36160005,1416800
68,validator_16,26833003,12300
69,validator_13,101539006,1392200
70,validator_15,57205004,195000
71,validator_19,776253989,134920
72,validator_3,16120000,21800
73,validator_4,86354007,716500
74,validator_9,123764001,1109000
75,validator_9,32365000,309130
76,validator_9,24575998,1258000
77,validator_9,83329001,414200
78,validator_10,124673012,1170600
79,validator_9,49348005,183540
