block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,109616998,840000
1,validator_1,121175004,150020
2,validator_12,162707999,30900
3,validator_17,72468001,1026310
4,validator_5,101086002,2450290
5,validator_4,463075999,788330
6,validator_10,95201997,973700
7,validator_8,93119007,1104700
8,validator_17,65207002,428400
9,validator_12,59913001,1428800
10,validator_11,65896002,5039400
11,validator_10,230697001,8041680
12,validator_16,62598999,701700
13,validator_11,38543002,799840
14,validator_3,190353997,19388400
15,validator_12,463341001,717500
16,validator_2,112153006,891530
17,validator_13,47445994,1186780
18,validator_17,68590002,1094600
19,validator_0,62930998,445600
20,validator_2,45571002,762400
21,validator_10,50795999,7818120
22,validator_0,128706999,7563680
23,validator_6,38356001,337900
24,validator_16,37138003,1218000
25,validator_6,58947000,729680
26,validator_4,70725007,799800
27,validator_4,25817000,7908030
28,validator_10,109585998,797040
29,validator_19,108234997,1066240
30,validator_3,79692997,1771010
31,validator_17,102303001,137340
32,validator_8,117623007,513280
33,validator_11,85051002,1305300
34,validator_1,81920001,658020
35,validator_12,168870999,1240900
36,validator_15,126356994,901600
37,validator_6,97205003,153420
38,validator_14,58413997,606400
39,validator_9,114395002,9709200
40,validator_3,151220997,1626930
41,validator_19,50922002,1431000
42,validator_3,76160008,1661080
43,validator_4,41606999,17847400
44,validator_19,59198993,465740
45,validator_18,26371001,710200
46,validator_15,101796005,549530
47,validator_3,52232998,404600
48,validator_9,50520003,1248610
49,validator_2,28453002,5701100
50,validator_0,144545997,1246700
51,validator_17,147719002,521700
52,validator_13,72193994,18517700
53,validator_17,48132003,1910820
54,validator_2,61756997,8897200
55,validator_18,79501002,835700
56,validator_2,52562998,196700
57,validator_5,43711004,483400
58,validator_6,84408998,16383540
59,validator_2,109059000,1076400
60,validator_0,69120002,22156000
61,validator_8,21473002,587000
62,validator_15,71861002,628820
63,validator_15,104432999,998630
64,validator_1,26226985,3056180
65,validator_7,23076997,341700
66,validator_18,85898997,382100
67,validator_8,75784001,741700
68,validator_17,76637995,9506210
69,validator_3,153497000,1698470
70,validator_3,108951005,358930
71,validator_17,73290000,126930
72,validator_0,88089996,901600
73,validator_12,95613002,1621300
74,validator_4,84813998,614240
75,validator_8,107300000,1034830
76,validator_15,93686002,2014200
77,validator_3,416935999,1704130
78,validator_12,86281995,7913500
79,validator_6,141754000,657900
80,validator_0,84827003,431000
81,validator_9,57590002,974900
82,validator_6,33319999,1471030
83,validator_11,143278004,430340
84,validator_13,52483004,376100
85,validator_10,34274000,2358100
86,validator_14,106825999,27168700
87,validator_19,54721004,504500
88,validator_8,53290003,1199070
89,validator_11,61094999,158680
90,validator_2,31889997,399500
91,validator_12,590966995,641680
92,validator_1,117080002,175200
93,validator_15,47436000,7781020
94,validator_2,92467999,645580
95,validator_19,49759999,2365800
96,validator_13,80481001,1635600
97,validator_10,124255000,1852880
98,validator_8,55702008,1699700
99,validator_2,57269999,1147430
100,validator_0,97672997,192300
101,validator_8,210795998,1101000
102,validator_14,74112998,1348710
103,validator_18,108223000,1020240
104,validator_7,45195009,2327580
105,validator_5,71846999,492500
106,validator_17,30672001,449800
107,validator_9,96934997,703240
108,validator_17,119736995,931800
109,validator_2,91215003,140920
110,validator_16,37322000,1631700
111,validator_9,157106001,9102430
112,validator_7,70737995,1889000
113,validator_2,41221004,2105700
114,validator_0,97177002,265040
115,validator_6,120703999,77480
116,validator_10,53978994,84740
117,validator_17,56754001,5019100
118,validator_9,101149004,305400
119,validator_14,43572999,379300
120,validator_16,67128005,2913910
121,validator_15,91632999,922140
122,validator_6,28440997,1879700
123,validator_7,112079002,477200
124,validator_1,45523001,18934700
125,validator_8,80894003,4634400
126,validator_0,149275003,0
127,validator_11,99213003,229400
128,validator_5,54476999,543440
129,validator_10,75766998,984970
130,validator_3,82349000,16383540
131,validator_19,28149001,1083700
132,validator_3,68540001,17823700
133,validator_10,44742998,1044800
134,validator_2,113501006,936420
135,validator_14,116212998,742630
136,validator_2,44554987,1802300
137,validator_17,789599001,131800
138,validator_5,72765996,579700
139,validator_8,75784001,741700
140,validator_4,70870995,1464880
141,validator_7,117704002,8438470
142,validator_4,47274000,158400
143,validator_4,57910003,113130
144,validator_4,110456997,785800
145,validator_14,120995003,150020
146,validator_10,123883998,1706400
147,validator_8,116286994,9155400
148,validator_18,149102996,561030
149,validator_4,38624001,184900
150,validator_19,61484002,7619430
151,validator_17,125540000,1544000
152,validator_1,132154005,1463640
153,validator_5,52990000,1811100
154,validator_14,71503995,1212410
155,validator_17,544342997,372200
156,validator_15,82455000,983680
157,validator_12,60422000,19010600
158,validator_0,29225002,4421340
159,validator_12,126555999,1313900
160,validator_16,64110999,562690
161,validator_12,52739007,4593300
162,validator_6,97790003,8605800
163,validator_6,191315000,112400
164,validator_1,99019001,648900
165,validator_7,45444000,137370
166,validator_17,59676999,1538180
167,validator_14,89726999,363400
168,validator_15,49470004,1146920
169,validator_8,112785000,1847700
170,validator_10,73914005,1892000
171,validator_19,50933001,1397330
172,validator_5,80646002,1253940
173,validator_3,99603998,1508920
174,validator_17,60683002,1936500
175,validator_16,126595000,883140
176,validator_7,38382001,1892440
177,validator_17,69236003,828900
178,validator_14,30863998,536500
179,validator_16,96776997,1913900
180,validator_19,119526996,785800
181,validator_0,104905003,81620
182,validator_15,59292998,2079700
183,validator_12,201742997,9356330
184,validator_0,40244996,1174500
185,validator_18,53966002,503700
186,validator_5,141403998,706570
187,validator_15,69994998,17744580
188,validator_9,48619992,84740
189,validator_10,59518001,5040900
190,validator_8,92516001,591530
191,validator_16,46363001,423300
192,validator_1,62033004,1813910
193,validator_7,73649998,4827040
194,validator_16,89405994,1180700
195,validator_15,112396003,732800
196,validator_5,45209002,1437200
197,validator_15,50452003,6434120
198,validator_18,90954000,8167100
199,validator_15,255848002,223500
200,validator_12,80444000,648900
201,validator_12,81599998,871100
202,validator_17,80101999,12060410
203,validator_14,91957000,1051700
204,validator_13,110391998,17871600
205,validator_11,45572998,923800
206,validator_11,70561001,605500
207,validator_5,122228998,1568700
208,validator_5,68910999,442250
209,validator_9,67916005,8030930
210,validator_7,101823001,7674200
211,validator_5,93395999,410300
212,validator_7,44537005,1911000
213,validator_5,94447997,7915390
214,validator_2,79730006,7795300
215,validator_15,71458999,7384590
216,validator_11,112616994,931800
217,validator_7,104805004,136220
218,validator_16,75297996,1373000
219,validator_11,84157996,9548200
220,validator_0,147377996,1365330
221,validator_14,79338998,628500
222,validator_6,77472004,424380
223,validator_7,67604997,17925580
224,validator_6,49257002,432440
225,validator_18,26371001,710200
226,validator_4,93826003,360530
227,validator_6,52022998,208200
228,validator_9,56463002,2935110
229,validator_9,83872999,5433840
230,validator_13,30169995,1733700
231,validator_7,112079002,477200
232,validator_3,52104000,1139300
233,validator_15,87076003,314400
234,validator_4,102821002,807500
235,validator_1,41498999,1126740
236,validator_12,98408000,341900
237,validator_6,32433998,783200
238,validator_15,74935999,16383540
239,validator_13,94706001,1275500
240,validator_4,99912001,159300
241,validator_16,30622999,546000
242,validator_6,38481000,580800
243,validator_8,125176000,1519600
244,validator_6,38951000,377710
245,validator_9,67916005,8030930
246,validator_11,143993001,8059500
247,validator_8,90656001,466500
248,validator_0,37240005,1895900
249,validator_18,78633995,742090
250,validator_17,184200002,7484700
251,validator_6,80970002,14752290
252,validator_3,87729998,1424200
253,validator_2,40020004,705600
254,validator_15,37567997,4979700
255,validator_5,49413002,11648940
256,validator_5,77252997,751000
257,validator_2,69630998,7608800
258,validator_5,84119000,4976440
259,validator_1,39943998,8639140
260,validator_0,61805998,85800
261,validator_5,33892001,4748720
262,validator_17,29539002,92800
263,validator_19,52794004,5469500
264,validator_18,169587999,1128220
265,validator_0,29419004,994100
266,validator_4,28102999,1749320
267,validator_2,91031999,430500
268,validator_11,125745999,920600
269,validator_2,111439001,865900
270,validator_10,78662999,813500
271,validator_10,98947999,18250100
272,validator_1,170705000,881390
273,validator_8,60292998,927900
274,validator_2,125421998,547700
275,validator_4,104478999,322300
276,validator_9,55376002,794500
277,validator_10,40264002,12172000
278,validator_15,130715998,42000
279,validator_14,43387000,797500
280,validator_6,61406999,289300
281,validator_11,39979006,5775400
282,validator_6,123875997,1343300
283,validator_5,109898996,645640
284,validator_2,19220002,1367600
285,validator_4,45629000,344570
286,validator_5,53541998,304800
287,validator_4,63640000,1026780
288,validator_14,44323002,339600
289,validator_10,80061999,35716120
290,validator_12,24118998,196200
291,validator_1,126836994,7407200
292,validator_17,151366998,1414500
293,validator_14,20477998,96830
294,validator_13,84854995,1556260
295,validator_4,22916001,1621200
296,validator_14,27663003,881900
297,validator_15,33694004,8821220
298,validator_12,128668003,235900
299,validator_16,89038999,1097600
300,validator_6,72388000,17997980
301,validator_3,120866001,1550830
302,validator_8,39328000,884160
303,validator_17,99692000,429000
304,validator_17,116492996,9045000
305,validator_2,46236999,106400
306,validator_10,50037002,18276640
307,validator_7,49861002,659900
308,validator_11,78983000,917700
309,validator_17,125875000,18211740
310,validator_19,102160000,323500
311,validator_15,81025997,1371440
312,validator_7,96259998,17184380
313,validator_16,34631994,873530
314,validator_19,49457003,183220
315,validator_0,80803999,146000
316,validator_16,17725001,587700
317,validator_3,91457002,1388500
318,validator_15,69142998,1460800
319,validator_19,43615006,5222540
320,validator_10,98804004,1394300
321,validator_6,66727998,2003030
322,validator_12,252064999,909730
323,validator_9,50689000,1135180
324,validator_10,78713000,8375580
325,validator_2,105974004,1693300
326,validator_9,22378000,867500
327,validator_14,43912999,7337900
328,validator_10,116976997,556400
329,validator_5,110458998,382600
330,validator_10,107830002,655600
331,validator_5,54440999,1577600
332,validator_0,69495996,1964800
333,validator_7,57479002,979800
334,validator_11,55871001,172400
335,validator_8,129233002,4532600
336,validator_16,161115999,1329880
337,validator_1,27729004,1727100
338,validator_9,49179002,2879440
339,validator_0,110335998,120140
340,validator_1,70042996,411800
341,validator_18,104354995,416000
342,validator_18,55008999,146730
343,validator_0,81588001,710800
344,validator_7,188245000,1165530
345,validator_0,113128997,645000
346,validator_5,59927997,609290
347,validator_13,56185999,171800
348,validator_1,57454999,872630
349,validator_16,113529997,379560
350,validator_7,86992999,5180940
351,validator_3,97196004,1225800
352,validator_7,87199006,1126300
353,validator_4,132985004,298860
354,validator_8,126624002,681500
355,validator_5,65414999,520600
356,validator_7,58433000,1030980
357,validator_14,83304000,773200
358,validator_5,110874999,792930
359,validator_13,21715005,1738600
360,validator_3,69752999,1273500
361,validator_18,52861002,2052100
362,validator_0,119764998,300500
363,validator_14,61484997,68300
364,validator_16,39557002,436320
365,validator_10,105246000,374400
366,validator_9,104467000,2288000
367,validator_3,43451000,19976080
368,validator_10,67653999,19984900
369,validator_19,33773000,9073100
370,validator_18,139172000,553800
371,validator_15,60926002,565900
372,validator_16,117520003,19116000
373,validator_18,65656000,495500
374,validator_6,45402993,56470
375,validator_14,41205004,552600
376,validator_16,197499998,1638000
377,validator_9,103579000,1366200
378,validator_14,64508999,1068800
379,validator_3,90371001,613300
380,validator_5,185402000,968030
381,validator_8,148295996,889400
382,validator_15,77430000,1797390
383,validator_5,63095999,171800
384,validator_14,50008001,798430
385,validator_8,79059999,724840
386,validator_0,124209999,848440
387,validator_10,97046001,1269400
388,validator_12,120306008,915730
389,validator_3,162480001,298860
390,validator_10,62534004,797200
391,validator_8,76032001,1164300
392,validator_1,67684998,1999900
393,validator_4,86860999,662700
394,validator_9,112291999,955030
395,validator_6,65362001,1453400
396,validator_13,75276997,1487070
397,validator_9,135208000,18669380
398,validator_2,37523998,19330630
399,validator_13,103190000,407120
400,validator_13,38026995,475380
401,validator_7,77312001,1109640
402,validator_8,42749998,7172740
403,validator_14,81469998,8152310
404,validator_2,134139001,184000
405,validator_7,48902001,7347700
406,validator_3,90433003,5167010
407,validator_5,47206000,943920
408,validator_9,26955006,70400
409,validator_19,126435004,1044000
410,validator_8,37074992,2525600
411,validator_2,55668002,493630
412,validator_17,86700999,203730
413,validator_2,47477002,1145500
414,validator_11,151043002,19022000
415,validator_1,41161993,244600
416,validator_1,56556000,1358300
417,validator_5,88172003,1020640
418,validator_18,185463001,19458300
419,validator_12,71637997,2632170
420,validator_18,47252998,581730
421,validator_3,31575003,1282060
422,validator_4,110443996,964520
423,validator_18,45970000,295300
424,validator_2,30616999,7511000
425,validator_3,87757995,916800
426,validator_10,140440005,21684800
427,validator_15,82613003,5125700
428,validator_16,34176003,17919000
429,validator_19,59396004,1764090
430,validator_17,21600002,4893000
431,validator_8,59323996,1129700
432,validator_12,57370003,317600
433,validator_11,64191999,1433940
434,validator_11,31552997,794600
435,validator_5,68062996,207300
436,validator_5,65481999,1688360
437,validator_17,99378003,7756700
438,validator_17,121547005,831000
439,validator_2,90281005,8291620
440,validator_0,21141997,213540
441,validator_5,92739001,1907600
442,validator_1,63100000,18802960
443,validator_15,41749991,317600
444,validator_6,21175999,1397380
445,validator_17,84372004,447440
446,validator_9,166860000,565400
447,validator_7,87207997,1420160
448,validator_9,93313997,1261780
449,validator_16,67636996,20431640
450,validator_3,99644999,701330
451,validator_4,108271997,1039700
452,validator_10,61108999,1603320
453,validator_3,376395998,614000
454,validator_17,73547001,5914190
455,validator_15,347033996,2897900
456,validator_9,129520994,940310
457,validator_13,63579998,7453330
458,validator_9,103783999,71200
459,validator_2,407291000,18625000
460,validator_14,48246000,255400
461,validator_18,330371992,7433600
462,validator_5,83665001,4279900
463,validator_12,139541003,18267400
464,validator_0,46817998,1421300
465,validator_19,98732994,3898900
466,validator_19,55310003,4898640
467,validator_9,203692997,760360
468,validator_14,129870997,1443910
469,validator_2,61407003,1816200
470,validator_7,100672000,591310
471,validator_19,107638001,265120
472,validator_6,34724997,576320
473,validator_4,83490003,8047800
474,validator_7,42537000,24967630
475,validator_6,39776999,379630
476,validator_1,63284002,907200
477,validator_15,60104004,973600
478,validator_17,50617004,1051700
479,validator_5,79354998,233330
480,validator_10,119145998,2646360
481,validator_18,36380003,779000
482,validator_8,30263999,514200
483,validator_10,73111997,553930
484,validator_18,81500001,1337430
485,validator_13,112257004,655180
486,validator_5,73119000,18229770
487,validator_8,66650993,372900
488,validator_13,30671994,1658600
489,validator_1,61696001,711700
490,validator_6,104161001,1867400
491,validator_17,84178000,1512570
492,validator_15,106690998,991600
493,validator_2,53272001,18141300
494,validator_16,37983998,1353900
495,validator_2,59728000,113700
496,validator_6,31829001,7352400
497,validator_9,87387999,77100
498,validator_5,114409003,954600
499,validator_0,40945999,17913900
500,validator_15,64750000,1214630
501,validator_10,155043006,12479500
502,validator_16,26901999,395100
503,validator_12,344338004,446240
504,validator_8,39288998,697800
505,validator_18,453888000,5558680
506,validator_11,1058067993,1525000
507,validator_9,73030000,215730
508,validator_8,201211998,1222000
509,validator_19,57802990,18370600
510,validator_14,98382003,968020
511,validator_14,86182001,1048200
512,validator_14,97476997,1600600
513,validator_18,72785004,281400
514,validator_7,89050005,583300
515,validator_1,360483000,305030
516,validator_7,31772999,527330
517,validator_15,66452001,119630
518,validator_16,42655998,428200
519,validator_0,17781996,242400
520,validator_6,55537000,8655400
521,validator_14,23889000,196700
522,validator_6,65020003,1024000
523,validator_18,55044001,775500
524,validator_14,90832001,556500
525,validator_8,177417992,8049100
526,validator_7,59161995,431300
527,validator_10,79836011,9517100
528,validator_7,142400997,719840
529,validator_0,52650999,703980
530,validator_15,92594003,2222900
531,validator_13,716872000,508200
532,validator_2,49726008,769900
533,validator_2,46768000,1101130
534,validator_7,48419998,7845100
535,validator_5,28951998,320400
536,validator_5,57301001,321280
537,validator_11,79251000,1813000
538,validator_12,131388998,1117300
539,validator_9,28456001,1679400
540,validator_0,71555000,18233000
541,validator_3,115473003,351440
542,validator_1,97977002,1193540
543,validator_10,66509998,847340
544,validator_3,76087000,6283300
545,validator_6,53216997,1364900
546,validator_0,59878002,761900
547,validator_8,50431995,7485340
548,validator_11,60377996,8086500
549,validator_6,98143003,691000
550,validator_0,105330000,1786130
551,validator_7,50689997,88700
552,validator_3,116126000,5356240
553,validator_4,122512000,1556800
554,validator_13,55186999,1452100
555,validator_12,138665999,1011500
556,validator_18,31628000,18926600
557,validator_13,72733998,1198700
558,validator_16,65128993,523300
559,validator_11,66672002,682700
560,validator_2,59217003,1266400
561,validator_3,87832000,1190800
562,validator_10,57647996,1557600
563,validator_6,54656004,2105100
564,validator_5,64298997,865140
565,validator_0,22895998,4737580
566,validator_10,105612000,1299400
567,validator_11,143213003,6889200
568,validator_7,105969997,863090
569,validator_19,74335999,2224900
570,validator_13,87436996,271600
571,validator_0,38060999,976480
572,validator_18,30861998,24920
573,validator_14,35963999,473100
574,validator_5,72656004,922300
575,validator_17,39229000,1169500
576,validator_3,84104999,1077240
577,validator_1,33528009,1554200
578,validator_13,27243995,543800
579,validator_7,14746998,322000
580,validator_14,229348998,369930
581,validator_2,107224002,878440
582,validator_12,78132002,534500
583,validator_12,57172998,5425300
584,validator_11,104190996,278300
585,validator_12,167427001,926440
586,validator_10,79636008,1553440
587,validator_5,140360003,8078100
588,validator_11,49402999,300700
589,validator_16,44336001,952140
590,validator_9,63583997,1561190
591,validator_6,81470000,687240
592,validator_17,123093000,186300
593,validator_12,61199998,748800
594,validator_1,112393998,976100
595,validator_1,108339003,547140
596,validator_19,69144003,810700
597,validator_6,171114999,8243000
598,validator_8,32291998,487500
599,validator_1,68872001,409500
600,validator_6,97960001,5510600
601,validator_3,48515999,234400
602,validator_5,66305000,1066170
603,validator_13,97610999,1291400
604,validator_1,43551005,309900
605,validator_15,84840005,203440
606,validator_13,62282000,399500
607,validator_17,125691005,195740
608,validator_8,329799000,65880
609,validator_18,81683002,522580
610,validator_7,29283997,8511820
611,validator_15,92773004,1501800
612,validator_17,112981998,1276540
613,validator_19,46342005,209960
614,validator_0,15889998,159300
615,validator_11,177190001,422640
616,validator_5,56563995,891500
617,validator_9,36942996,1363270
618,validator_13,17611001,521230
619,validator_18,96016999,552840
620,validator_10,97419001,8145380
621,validator_10,131612997,1873600
622,validator_18,58087998,811500
623,validator_17,98537000,573100
624,validator_4,43738998,4492600
625,validator_18,29474000,1584100
626,validator_10,116538997,751600
627,validator_6,119913001,883400
628,validator_10,39135998,47733840
629,validator_7,34639995,1259140
630,validator_9,68465001,1612490
631,validator_2,80419999,650570
632,validator_1,34588000,134340
633,validator_3,91611999,456500
634,validator_12,56056996,1459400
635,validator_7,55887006,1756300
636,validator_16,50444998,299300
637,validator_7,27158998,4370310
638,validator_4,64379998,1163600
639,validator_0,125970002,6824600
640,validator_19,31619997,71300
641,validator_12,103323998,684090
642,validator_13,91620000,110600
643,validator_9,53820996,1587680
644,validator_7,92757000,1185500
645,validator_2,49983005,372500
646,validator_5,30574002,8927900
647,validator_1,65812999,1094600
648,validator_7,154021999,551000
649,validator_13,93144994,971200
650,validator_0,468662999,1239000
651,validator_2,101517002,5255590
652,validator_3,437180998,1825840
653,validator_12,58077003,8553500
654,validator_7,123151000,721910
655,validator_4,118400004,507400
656,validator_2,176185997,565800
657,validator_18,55918002,527520
658,validator_14,129710003,609490
659,validator_17,174753996,2869500
660,validator_1,99822000,1418700
661,validator_11,54054997,1609100
662,validator_5,102991003,721780
663,validator_6,91280998,194600
664,validator_18,39014997,683000
665,validator_17,90482001,905600
666,validator_9,58620001,485270
667,validator_1,58029000,749590
668,validator_4,28681004,6125100
669,validator_1,96962998,698900
670,validator_19,96599001,1673400
671,validator_15,77942998,330700
672,validator_12,45892996,562440
673,validator_10,40578000,302940
674,validator_1,31323003,856830
675,validator_0,52270001,73080
676,validator_11,118592998,955880
677,validator_6,19526997,4532400
678,validator_1,176266002,454700
679,validator_5,125228000,8742000
680,validator_6,53476003,1932200
681,validator_13,122378000,26071290
