block_num,validator_id,total_gas_fee,total_mev_available
0,validator_17,95924999,1162400
1,validator_8,74331004,414800
2,validator_16,77250002,7960700
3,validator_15,50540999,1000200
4,validator_3,78218999,42000
5,validator_0,45254998,805700
6,validator_8,40988002,534100
7,validator_14,124909002,120080
8,validator_11,113673004,19289200
9,validator_16,117530005,1556900
10,validator_1,35147000,351200
11,validator_10,127402997,18024800
12,validator_0,84054007,1413200
13,validator_8,149126006,798100
14,validator_9,22657003,1019700
15,validator_11,88341994,159020
16,validator_10,94329991,43590900
17,validator_4,77005999,987200
18,validator_12,59986995,243400
19,validator_4,59224993,6294420
20,validator_2,52582999,187100
21,validator_2,50974006,4617200
22,validator_9,46942999,18914100
23,validator_14,89986000,679600
24,validator_6,60726003,8099390
25,validator_0,40488999,103130
26,validator_9,190977006,2241670
27,validator_4,44240997,602520
28,validator_5,122262998,16400
29,validator_12,31274002,166600
30,validator_16,107435999,4898680
31,validator_2,96442003,355140
32,validator_17,19752000,153500
33,validator_12,92488996,715410
34,validator_18,130797002,118100
35,validator_18,314516002,577900
36,validator_17,95924999,1162400
37,validator_8,74331004,414800
38,validator_16,77250002,7960700
39,validator_15,50540999,1000200
40,validator_3,78218999,42000
41,validator_0,45254998,805700
42,validator_8,40988002,534100
43,validator_14,124909002,120080
44,validator_11,113673004,19289200
45,validator_16,117530005,1556900
46,validator_1,35147000,351200
47,validator_10,127402997,18024800
48,validator_0,84054007,1413200
49,validator_8,149126006,798100
50,validator_9,22657003,1019700
51,validator_11,88341994,159020
52,validator_10,94329991,43590900
53,validator_4,77005999,987200
54,validator_12,59986995,243400
55,validator_4,59224993,6294420
56,validator_2,52582999,187100
57,validator_2,50974006,4617200
58,validator_9,46942999,18914100
59,validator_14,89986000,679600
60,validator_6,60726003,8099390
61,validator_0,40488999,103130
62,validator_9,190977006,2241670
63,validator_4,44240997,602520
64,validator_5,122262998,16400
65,validator_12,31274002,166600
66,validator_16,107435999,4898680
67,validator_2,96442003,355140
68,validator_17,19752000,153500
69,validator_12,92488996,715410
70,validator_18,130797002,118100
71,validator_18,314516002,577900
72,validator_17,95924999,1162400
73,validator_8,74331004,414800
74,validator_16,77250002,7960700
75,validator_15,50540999,1000200
76,validator_3,78218999,42000
77,validator_0,45254998,805700
78,validator_8,40988002,534100
79,validator_14,124909002,120080
80,validator_11,113673004,19289200
81,validator_16,117530005,1556900
82,validator_1,35147000,351200
83,validator_10,127402997,18024800
84,validator_0,84054007,1413200
85,validator_8,149126006,798100
86,validator_9,22657003,1019700
87,validator_11,88341994,159020
88,validator_10,94329991,43590900
89,validator_4,77005999,987200
90,validator_12,59986995,243400
91,validator_4,59224993,6294420
92,validator_2,52582999,187100
93,validator_2,50974006,4617200
94,validator_9,46942999,18914100
95,validator_14,89986000,679600
96,validator_6,60726003,8099390
97,validator_0,40488999,103130
98,validator_9,190977006,2241670
99,validator_4,44240997,602520
100,validator_5,122262998,16400
101,validator_12,31274002,166600
102,validator_16,107435999,4898680
103,validator_2,96442003,355140
104,validator_17,19752000,153500
