block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,61539000,424700
1,validator_5,43382000,984200
2,validator_14,46496000,18467640
3,validator_7,39840000,544800
4,validator_2,162311000,5378500
5,validator_11,80527000,551220
6,validator_4,114814000,579500
7,validator_19,138675000,398560
8,validator_7,58967000,218020
9,validator_12,52126001,283900
10,validator_12,138025001,1496300
11,validator_0,146037000,524620
12,validator_3,75594000,405320
13,validator_18,115616000,2148900
14,validator_16,54806001,2623020
15,validator_15,94415000,12418050
16,validator_5,87013000,1925800
17,validator_7,78146001,515630
18,validator_19,114674000,6032530
19,validator_4,95850000,4068000
20,validator_7,129097000,4113790
21,validator_3,34062000,487340
22,validator_13,164529000,4690400
23,validator_17,78918000,400740
24,validator_11,30832000,1651900
25,validator_9,164810999,440200
26,validator_7,84162999,1374860
27,validator_5,52617000,633410
28,validator_12,99985000,1226810
29,validator_18,99388000,786740
30,validator_0,105469000,365500
31,validator_6,64288000,579640
32,validator_18,89345001,2051240
33,validator_11,89816000,800330
34,validator_6,118130000,3852680
35,validator_1,72361000,26079700
36,validator_15,55224000,794100
37,validator_12,32463000,1243200
38,validator_5,101208000,1150340
39,validator_1,67846998,745500
40,validator_13,184711000,5424200
41,validator_3,83356000,8515920
42,validator_18,111901000,1457330
43,validator_17,150751000,60660
44,validator_8,23561000,1132040
45,validator_3,73603000,745600
46,validator_11,55810001,2186480
47,validator_9,149187002,882900
48,validator_7,115741000,493800
49,validator_4,36546000,2468600
50,validator_19,53863000,2536920
51,validator_8,86735000,8456600
52,validator_13,106466000,1906500
53,validator_3,191956000,1481620
54,validator_15,63055000,6032530
55,validator_6,70627000,2982920
56,validator_9,39560000,20650400
57,validator_19,29043000,922900
58,validator_6,141509000,4552400
59,validator_7,103153000,1028240
60,validator_8,27302000,1257100
61,validator_17,159663000,18490000
62,validator_0,37066000,520390
63,validator_0,34767000,332230
64,validator_0,100281000,1175480
65,validator_15,154353000,789840
66,validator_12,52137000,1074120
67,validator_16,64645000,491340
68,validator_16,62739000,2161200
69,validator_5,130210999,58500
70,validator_6,134430000,2060680
71,validator_9,40374000,25613600
72,validator_0,71184000,1571900
73,validator_9,39456000,1927400
74,validator_1,111499000,2321170
75,validator_14,65210000,482400
76,validator_15,125106000,1091920
77,validator_3,33302000,763600
78,validator_6,159874000,992930
79,validator_13,122356000,105970
80,validator_3,63774000,1375040
81,validator_4,90723000,7287300
82,validator_16,70627000,1106600
83,validator_6,121102000,760520
84,validator_16,115748999,689040
85,validator_5,72048002,3456800
86,validator_13,76622999,2601540
87,validator_14,86743000,8314730
88,validator_2,112776000,1594800
89,validator_16,198746000,844630
90,validator_19,79159998,6063800
91,validator_8,81072000,3095620
92,validator_18,54176000,3215990
93,validator_6,29680000,930740
94,validator_16,129229000,4709000
95,validator_4,117322999,1349040
96,validator_14,64876000,1842500
97,validator_18,130694000,17909700
98,validator_10,171258002,973430
99,validator_1,63905000,988510
100,validator_15,98082000,684010
101,validator_13,164052000,5238600
102,validator_5,166145000,1685120
103,validator_8,108662000,2322320
104,validator_9,96549000,1106140
105,validator_4,86943000,837800
106,validator_11,58457000,1711000
107,validator_5,81162000,8138900
108,validator_17,76108000,1587600
109,validator_0,36267000,1124800
110,validator_18,110151000,19493270
111,validator_6,41400998,672400
112,validator_1,128420000,538520
113,validator_13,47791000,9329900
114,validator_15,85507001,1385030
115,validator_16,138163003,468200
116,validator_18,72747000,1871540
117,validator_3,100710002,12562200
118,validator_9,143550001,2237080
119,validator_15,95447999,2171400
120,validator_17,65637000,18791000
121,validator_6,78259001,2416330
122,validator_5,53583000,1072900
123,validator_0,45280000,1390400
124,validator_10,163125002,2327000
125,validator_6,139272000,2745440
126,validator_8,42347998,1254200
127,validator_19,36076000,1877530
128,validator_15,57966001,18160000
129,validator_12,87125998,145040
130,validator_13,139730000,2798000
131,validator_9,106546000,2476300
132,validator_5,111756001,1793400
133,validator_8,54604000,4676700
134,validator_19,46268999,5296400
135,validator_12,85652000,5634400
136,validator_9,74725000,1571500
137,validator_16,60486000,544840
138,validator_4,55629000,858170
139,validator_8,155856000,491230
140,validator_14,120615999,422200
141,validator_0,64472000,1168480
142,validator_9,66786000,976300
143,validator_5,44215001,1657300
144,validator_4,73472000,1587600
145,validator_12,45553000,2223200
146,validator_16,97078000,2523270
147,validator_12,48563000,526900
