block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,93326999,930300
1,validator_3,54347002,1612800
2,validator_17,178232998,24840
3,validator_13,70743000,1775200
4,validator_5,95586003,2410000
5,validator_15,122623000,697130
6,validator_13,88781997,7933200
7,validator_9,160683005,1052800
8,validator_3,85705001,441700
9,validator_15,30977002,1277700
10,validator_19,44988999,1796130
11,validator_13,62159996,514860
12,validator_10,24213999,286900
13,validator_16,55105002,18101600
14,validator_11,24588004,4399300
15,validator_13,358145997,668930
16,validator_5,59220002,1552630
17,validator_13,42767994,171380
18,validator_13,65365002,1364300
19,validator_19,235634995,820000
20,validator_16,17244001,229600
21,validator_13,23657998,8277620
22,validator_12,109432000,189660
23,validator_7,238893004,1400720
24,validator_10,64151002,912920
25,validator_7,435744998,2165230
26,validator_4,54077996,1198100
27,validator_11,50972004,4778030
28,validator_17,86120000,446630
29,validator_13,60387000,344870
30,validator_6,117826001,877790
31,validator_3,60762000,1100400
32,validator_19,102873999,443000
33,validator_19,499754999,746500
34,validator_3,99906002,7601400
35,validator_17,52952003,967740
36,validator_15,122556997,179600
37,validator_8,43873002,1633300
38,validator_1,139890996,20130
39,validator_7,113183000,1761600
40,validator_12,136069002,6179500
41,validator_7,46463002,790200
42,validator_7,83930995,8351200
43,validator_4,130201002,837430
44,validator_19,34477999,130200
45,validator_10,98652007,1016000
46,validator_15,17820001,675630
47,validator_2,126340002,7004940
48,validator_12,49452998,422620
49,validator_14,41433001,706940
50,validator_1,103911001,18426700
51,validator_16,520157003,731400
52,validator_7,27870006,805700
53,validator_12,92271998,1784840
54,validator_19,148078000,1065500
55,validator_13,118467995,1533300
56,validator_1,37753997,1382400
57,validator_8,36256997,7472820
58,validator_5,121218997,17749200
59,validator_8,97190996,819300
60,validator_2,31610003,1218000
61,validator_12,28659999,72180
62,validator_14,74411001,2038200
63,validator_8,88479000,282230
64,validator_4,75788999,767840
65,validator_14,179529997,1548200
66,validator_12,45292995,2082110
67,validator_6,224868001,178200
68,validator_12,28865004,1434400
69,validator_8,81571003,8736300
70,validator_14,146598001,8331220
71,validator_6,179043000,15258390
72,validator_0,100506998,987100
73,validator_12,52384002,1630400
74,validator_11,74243998,31340
75,validator_12,87353000,1810700
76,validator_7,97489001,5121990
77,validator_2,133862999,570830
78,validator_12,78738993,7905700
79,validator_19,178263004,5789600
80,validator_0,43795002,119100
81,validator_18,125731998,1045630
82,validator_11,68619000,419000
83,validator_7,126508999,2238080
84,validator_15,37331999,576910
85,validator_9,49892998,236840
86,validator_3,78771004,1465640
87,validator_13,508677996,495240
88,validator_11,53123996,2648830
89,validator_16,71472999,1183600
90,validator_5,80669001,230500
91,validator_10,114682999,1134740
92,validator_14,106037002,11002530
93,validator_16,28814000,615500
94,validator_5,46894999,92380
95,validator_2,177137999,1379390
96,validator_0,115735996,892400
97,validator_16,31443993,795700
98,validator_8,80823000,565020
99,validator_8,25732000,1649600
100,validator_3,51330002,589370
101,validator_18,121375003,709380
102,validator_14,90331000,503180
103,validator_8,44574999,470500
104,validator_11,142203001,1201880
105,validator_10,133022000,868840
106,validator_10,74005998,7600100
107,validator_13,122573000,823900
108,validator_17,132546999,1019600
109,validator_2,64234001,1262800
110,validator_3,121148998,26630
111,validator_5,74138000,5989650
112,validator_17,52716004,2019090
113,validator_1,393556001,788330
114,validator_9,75240994,7934900
115,validator_7,125980001,5518900
116,validator_18,54395000,82500
117,validator_17,65433993,1191500
118,validator_5,29752003,1210100
119,validator_15,40419999,2088380
120,validator_15,35121998,2051800
121,validator_18,14916004,774740
122,validator_15,61353998,1121000
123,validator_14,486821997,656340
124,validator_9,24429996,1267860
125,validator_18,59487998,18463200
126,validator_11,117577998,1636050
127,validator_18,88926999,8749200
128,validator_15,70384000,1344800
129,validator_17,78980005,0
130,validator_17,84375000,534090
131,validator_12,37767000,318190
132,validator_16,68211002,1177600
133,validator_5,56889000,1622420
134,validator_19,113626999,475900
135,validator_14,30664001,366800
136,validator_5,81194999,4511620
