block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,161651995,8046100
1,validator_7,36329999,419840
2,validator_8,380695001,77720
3,validator_0,20248004,434700
4,validator_7,82731989,1314440
5,validator_4,83729999,216300
6,validator_3,13001001,47700
7,validator_2,50743997,895700
8,validator_9,50099999,819820
9,validator_7,185287003,426100
10,validator_5,75095998,414420
11,validator_5,37411005,17959200
12,validator_7,105720989,622100
13,validator_1,28683003,629500
14,validator_8,63880003,179100
15,validator_0,166088002,226700
16,validator_7,146224001,1379500
17,validator_7,49313002,1198000
18,validator_1,133710001,720000
19,validator_16,139139000,4472900
20,validator_18,36532003,92500
21,validator_5,66516991,151180
22,validator_1,736771992,65100
23,validator_1,23118003,128000
24,validator_0,56854003,283000
25,validator_3,48462001,799000
26,validator_17,71589998,545400
27,validator_1,23159999,406920
28,validator_0,36480000,283300
29,validator_4,25733997,50790
30,validator_15,44533002,392000
31,validator_1,36557998,412580
32,validator_0,140354999,80900
33,validator_12,200037002,863840
34,validator_0,17652999,146000
35,validator_11,28849999,88790
36,validator_15,116651997,7974300
37,validator_7,36329999,419840
38,validator_9,315496999,396120
39,validator_4,17490005,366300
40,validator_3,9738993,228130
41,validator_6,38444999,67700
42,validator_18,9600000,700900
43,validator_1,77574004,412400
44,validator_17,61007000,419600
45,validator_11,179012996,19401880
46,validator_14,36770007,17982300
47,validator_4,31483993,17707840
48,validator_9,8480002,362300
49,validator_19,23810997,401300
50,validator_18,68739998,761000
51,validator_9,131112993,2234100
52,validator_1,43490003,50900
53,validator_18,94687995,1724400
54,validator_17,67412994,469800
55,validator_17,186875001,29600
56,validator_16,19920997,910700
57,validator_8,46403995,572500
58,validator_1,89041999,1021400
59,validator_15,89557011,359500
60,validator_16,157310005,4484000
61,validator_12,23533993,0
62,validator_12,82518993,510600
63,validator_7,21380000,81600
64,validator_3,43430012,6390
65,validator_10,119111001,503220
66,validator_8,65533999,18256700
67,validator_4,39953002,149400
68,validator_3,12202007,154220
69,validator_18,42686005,146400
70,validator_1,78707996,12893000
71,validator_19,50470996,56790
72,validator_0,136712995,8030800
73,validator_4,52110002,1242740
74,validator_10,291954999,17749500
75,validator_15,18435002,4499800
76,validator_15,52724990,805000
77,validator_6,77273007,614200
78,validator_8,35778995,1100300
79,validator_4,56971997,169300
80,validator_0,42479993,181700
81,validator_10,79760006,308540
82,validator_18,57164000,49540
83,validator_15,28760001,186200
84,validator_1,113489991,394900
85,validator_8,37611002,1353600
86,validator_11,20561003,1113080
87,validator_13,28547001,214700
88,validator_4,98040996,39200
89,validator_15,17079992,244300
90,validator_9,140366997,8924000
91,validator_12,161154001,152900
92,validator_1,81009002,4320000
93,validator_12,109379989,165390
94,validator_18,33138000,386430
95,validator_14,54122002,203400
96,validator_0,165452999,1478700
97,validator_17,91243002,1629800
