block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,143626997,425600
1,validator_19,49417001,1600000
2,validator_8,114713998,800340
3,validator_13,35683001,5715730
4,validator_6,55008005,2313000
5,validator_11,123400999,1843830
6,validator_8,112481000,522200
7,validator_16,99741002,822400
8,validator_16,74001000,59200
9,validator_4,75532997,853000
10,validator_6,50092002,5000600
11,validator_1,205260000,1740780
12,validator_2,71955997,1817200
13,validator_17,64314003,648200
14,validator_4,78110005,1572500
15,validator_0,66175995,933800
16,validator_3,76412993,2407100
17,validator_11,113229001,19501800
18,validator_7,95919002,25145790
19,validator_2,145549000,9184200
20,validator_1,139187000,1129690
21,validator_9,127486008,4581100
22,validator_12,26979998,179190
23,validator_5,98535002,145290
24,validator_18,158530999,18042520
25,validator_1,43269999,2957480
26,validator_0,120298000,253600
27,validator_5,50150998,273400
28,validator_18,71580996,458430
29,validator_6,103059000,620000
30,validator_12,76935003,1541800
31,validator_14,55049001,131400
32,validator_15,291591998,533170
33,validator_15,161009000,661800
34,validator_6,457274006,230220
35,validator_12,117189999,1122670
36,validator_15,140166996,862800
37,validator_3,149054999,7332820
38,validator_1,100694998,1100000
39,validator_10,105073001,1315030
40,validator_17,91647004,1841690
41,validator_17,108694000,1627730
42,validator_5,98362000,8364300
43,validator_15,139133004,5128800
44,validator_14,33858000,24900
45,validator_19,75833996,1154700
46,validator_15,54494003,5091000
47,validator_11,165262001,7954280
48,validator_16,61798999,949240
49,validator_19,56029999,1680700
50,validator_4,26601002,1111940
51,validator_17,101382997,1297300
52,validator_13,39919000,1798830
53,validator_19,42373998,2139100
54,validator_3,149215005,18014980
55,validator_12,186781002,9197220
56,validator_3,117308001,17006360
57,validator_17,12810000,876230
58,validator_18,85366996,194750
59,validator_13,57129999,822430
60,validator_1,26795001,964800
61,validator_2,118189996,1266880
62,validator_11,90948004,1871800
63,validator_17,83179001,1287830
64,validator_12,61737000,1136540
65,validator_14,133560999,877900
66,validator_0,53692998,1041610
67,validator_9,106852000,102240
68,validator_7,51493007,1370180
69,validator_4,158211997,7604890
70,validator_14,156732004,8288800
71,validator_12,112442003,19072290
72,validator_0,125436997,887800
73,validator_0,89880001,123600
74,validator_8,97389998,447700
75,validator_7,129480001,1306510
76,validator_17,103232001,2321490
77,validator_13,65256002,1348730
78,validator_11,83074994,8028200
79,validator_6,121532003,660830
80,validator_3,60938000,194800
81,validator_9,58208000,1045200
82,validator_6,27647003,976400
83,validator_19,110740002,2869420
84,validator_5,24424003,368540
85,validator_9,37352000,548300
86,validator_16,113557000,26724400
87,validator_2,530131001,731400
88,validator_11,55603001,861170
89,validator_1,70961994,101600
90,validator_7,80398999,769600
91,validator_4,614347001,321280
92,validator_12,83319998,579640
93,validator_19,40516003,7260260
94,validator_12,131750000,25393180
95,validator_16,86408998,2192100
96,validator_14,37975006,36000
97,validator_8,77662996,1875000
98,validator_4,92095005,2051600
99,validator_14,51637998,562330
100,validator_4,50216999,290800
101,validator_0,133084996,1370800
102,validator_9,79362998,971810
103,validator_19,132943002,120940
104,validator_16,88313000,776380
105,validator_4,67146000,7363600
106,validator_16,81323002,1725220
107,validator_15,167669997,18077800
108,validator_17,125819995,1019600
109,validator_2,53187002,1646100
110,validator_10,147660997,17000
111,validator_2,104095000,1775200
112,validator_12,99658007,2444720
113,validator_11,55673001,1287260
114,validator_1,66689993,7824600
115,validator_5,132757001,1614200
116,validator_15,59667998,61800
117,validator_7,82777005,1597200
