block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,148309996,1424500
1,validator_2,80424001,2157000
2,validator_7,31194001,1198580
3,validator_10,92681994,1447620
4,validator_19,144599000,2442800
5,validator_17,46505002,1051700
6,validator_18,67111999,213300
7,validator_0,101022999,6478100
8,validator_19,98310001,700500
9,validator_15,104338997,1461700
10,validator_19,72897000,5018000
11,validator_18,179982000,2210780
12,validator_6,75919000,924900
13,validator_7,52147998,191880
14,validator_1,74943000,815940
15,validator_2,103108997,893100
16,validator_16,85465995,1275060
17,validator_8,36550003,2056430
18,validator_0,108351999,1001120
19,validator_8,174916999,100000
20,validator_19,85845000,997800
21,validator_9,104979001,623200
22,validator_16,112054994,1619700
23,validator_9,62755000,777400
24,validator_8,86813999,18707400
25,validator_15,45547004,1077300
26,validator_17,82101005,279790
27,validator_5,33744997,1169430
28,validator_12,21787999,428170
29,validator_2,104861001,403480
30,validator_5,127658000,861390
31,validator_16,68923001,1334540
32,validator_1,221471001,862680
33,validator_2,72304996,351000
34,validator_12,120953003,7628500
35,validator_0,98043002,1338400
36,validator_15,68969995,362900
37,validator_19,50679002,1731300
38,validator_7,34050000,134810
39,validator_15,35861993,1398520
40,validator_6,134599000,6659800
41,validator_12,78212000,284300
42,validator_19,77921998,4632240
43,validator_0,59087999,1560200
44,validator_6,25642000,45960
45,validator_18,57448998,4664000
46,validator_7,53375000,620300
47,validator_6,132480000,4781680
48,validator_16,36439002,1965300
49,validator_12,46427000,939640
50,validator_8,77343998,954340
51,validator_9,575639995,623240
52,validator_4,56380997,1551560
53,validator_0,67137000,1214230
54,validator_6,105022000,17752580
55,validator_6,190389001,1017820
56,validator_18,90534004,9765160
57,validator_2,343073002,5157500
58,validator_8,23223000,89690
59,validator_0,92600000,815690
60,validator_16,158451001,674780
61,validator_14,31754995,73530
62,validator_1,111200007,609520
63,validator_10,19596999,487600
64,validator_18,94089999,238840
65,validator_19,84717999,17808100
66,validator_0,72356000,1267790
67,validator_8,43529999,104200
68,validator_2,45242000,492070
69,validator_4,33147001,342600
70,validator_6,56321000,637600
71,validator_8,108349998,587370
72,validator_0,121499993,1212400
73,validator_12,96312001,1742400
74,validator_17,27931999,1315240
75,validator_12,69244997,4871420
76,validator_3,119896999,2732700
77,validator_11,98067000,164000
78,validator_5,73419005,4600200
79,validator_9,86224999,1333600
80,validator_12,31470999,59800
81,validator_19,73016000,5077130
82,validator_12,71249999,1439100
83,validator_3,115810998,4475900
84,validator_19,59949000,1732920
85,validator_1,97100001,1495480
86,validator_0,62812002,2425000
87,validator_5,161906000,900140
88,validator_12,115833994,930430
89,validator_4,81695000,1046740
90,validator_14,45090000,404540
91,validator_15,92157003,1280040
92,validator_7,76528001,575930
93,validator_11,48211003,644400
94,validator_17,81813000,1174700
95,validator_9,64176999,109890
96,validator_11,152083003,18471800
97,validator_6,68934998,2720440
98,validator_17,100510000,228900
99,validator_7,108021998,743900
100,validator_12,86665000,125200
101,validator_8,137455000,1213100
102,validator_0,67945009,1245230
103,validator_11,38868994,663400
104,validator_12,150464008,120840
105,validator_3,150980003,2562580
106,validator_5,81021998,26252900
107,validator_19,79826001,305800
108,validator_17,90439997,1321400
109,validator_1,107262001,2388000
110,validator_12,121933995,66040
111,validator_0,81758000,6133830
112,validator_3,99797005,5903000
113,validator_11,64213000,1540130
114,validator_1,87145993,7833900
115,validator_5,139069000,2009100
116,validator_15,54014998,110000
117,validator_5,48621002,1045200
118,validator_2,34507000,107130
119,validator_5,106187998,350420
120,validator_12,20453003,505300
121,validator_13,81725000,18407130
122,validator_17,37091002,4634740
123,validator_4,102646998,761130
124,validator_13,105855998,819600
125,validator_14,56167003,1189600
126,validator_1,182078005,826700
127,validator_14,228377003,335800
128,validator_3,53549001,134040
129,validator_17,66453998,624730
130,validator_18,48953999,12063540
131,validator_0,62675001,1145600
132,validator_4,154276004,572400
133,validator_18,22538001,759900
134,validator_9,77513999,1065330
135,validator_0,92961999,1988600
136,validator_2,124133995,527050
137,validator_2,101334007,697430
138,validator_14,76573001,282440
139,validator_12,77302004,699900
140,validator_3,119213996,1325310
141,validator_12,73744003,892070
142,validator_18,146026999,630040
143,validator_14,67301999,7855690
144,validator_4,136599998,557900
145,validator_1,51496999,1864400
146,validator_3,73422000,1215770
147,validator_17,99362995,1371000
148,validator_4,222899001,2491500
149,validator_17,75296001,219700
150,validator_7,55075996,4585660
151,validator_19,59731999,1605400
152,validator_16,110655999,112400
153,validator_9,43303998,794300
154,validator_19,38691002,681500
155,validator_17,54300997,2598380
156,validator_18,84215998,1992100
157,validator_9,59796001,854640
158,validator_13,88103006,1166500
159,validator_1,45526994,609200
160,validator_3,13452995,574160
161,validator_14,39354998,152800
162,validator_12,119308994,8945000
163,validator_13,86040001,9387040
164,validator_4,67017000,1551100
165,validator_17,129509001,4844900
166,validator_9,74205000,512990
167,validator_4,23989001,283290
168,validator_0,124521003,18995300
169,validator_16,73497999,819730
170,validator_16,111623001,366300
171,validator_13,56436000,788790
172,validator_16,135688997,420530
