block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,60314000,793700
1,validator_12,29133000,1739300
2,validator_3,104880000,18953240
3,validator_15,96857000,632900
4,validator_1,218838000,866700
5,validator_13,86826000,8294820
6,validator_6,116754000,563300
7,validator_11,137539000,393380
8,validator_16,60844000,2185740
9,validator_11,84890000,315600
10,validator_12,139837000,902300
11,validator_5,108816000,18653200
12,validator_3,156572000,812420
13,validator_15,73849000,568800
14,validator_18,87213000,2936820
15,validator_17,91057000,26580250
16,validator_17,54543000,1546430
17,validator_16,192100000,7985770
18,validator_18,176196000,5833300
19,validator_6,86857000,5172700
20,validator_8,141020000,21723790
21,validator_19,24255000,791740
22,validator_7,113650000,4624800
23,validator_2,129129000,2167740
24,validator_3,32272000,2034000
25,validator_17,164321000,18324900
26,validator_2,91043000,1407760
27,validator_0,40397000,422210
28,validator_18,91205000,985710
29,validator_6,140502000,785400
30,validator_13,63550000,179020
31,validator_9,62381000,835240
32,validator_19,106161000,2009900
33,validator_3,136526000,679330
34,validator_4,81280000,1481380
35,validator_3,60216000,19006200
36,validator_15,77299000,1571200
37,validator_2,43593000,2209300
38,validator_17,125438000,1956470
39,validator_19,72733000,493600
40,validator_13,111900000,4730600
41,validator_3,58631000,8322620
42,validator_7,104149000,1108430
43,validator_18,103516000,183260
44,validator_19,70698000,19040280
45,validator_19,71941000,7917000
46,validator_0,59560000,1359240
47,validator_9,140252000,1091820
48,validator_18,180809000,786880
49,validator_4,60666000,774200
50,validator_7,48462000,629000
51,validator_12,59635000,8845250
52,validator_19,119965000,2286400
53,validator_5,216174000,1068050
54,validator_10,108700000,6045930
55,validator_0,89107000,8032220
56,validator_12,86124000,21544000
57,validator_13,29353000,919540
58,validator_5,154505000,4695100
59,validator_14,74170000,1005940
60,validator_8,79329000,2183600
61,validator_15,133326000,17940200
62,validator_12,54122000,364000
63,validator_8,53304000,633410
64,validator_16,69811000,759090
65,validator_14,70500000,890740
66,validator_10,128445000,2385820
67,validator_7,90027000,1713640
68,validator_13,80759000,1366080
69,validator_18,97056000,146330
70,validator_2,92552000,4779300
71,validator_11,74582000,8434900
72,validator_0,51770000,1287300
73,validator_9,32523000,1343200
74,validator_8,84766000,18675970
75,validator_11,97064000,581700
76,validator_9,207593000,5126840
77,validator_4,84957000,1547420
78,validator_1,143119000,1278100
79,validator_1,106450000,327360
80,validator_18,75458000,19121380
81,validator_8,96133000,7609300
82,validator_13,83867000,1577500
83,validator_14,61087000,820600
84,validator_7,87897000,7615700
85,validator_11,87523000,2371200
86,validator_9,44881000,1503620
87,validator_17,113313000,9128700
88,validator_8,126061000,2485700
89,validator_16,163709000,855350
90,validator_2,106076000,4763130
91,validator_17,64027000,7697320
92,validator_7,155061000,19849100
93,validator_15,26133000,561740
94,validator_8,112006000,4618500
95,validator_14,102620000,1374740
96,validator_1,45502000,1577800
97,validator_3,142939000,18409500
98,validator_18,91422000,1968470
99,validator_2,53617000,630280
100,validator_17,105854000,1259910
101,validator_7,119549000,298840
102,validator_1,116334000,1575420
103,validator_19,50418000,459240
104,validator_19,76064000,1982300
105,validator_2,113052000,64130
106,validator_11,123370000,4073480
107,validator_9,51072000,26226100
108,validator_17,54214000,1302600
109,validator_7,37683000,1699300
110,validator_7,63934000,19760170
111,validator_12,62229000,462700
112,validator_13,91270000,4771340
113,validator_19,50941000,8662220
114,validator_2,113541000,604900
115,validator_18,81973000,398560
116,validator_6,61997000,1404520
117,validator_13,71186000,13900
118,validator_9,159289000,777980
119,validator_13,155369000,18502300
120,validator_16,143266000,938580
121,validator_16,37634000,1310300
122,validator_11,63067000,2707840
123,validator_0,99270000,27624950
124,validator_3,143618000,2208900
125,validator_3,185711000,7956670
126,validator_3,198183000,22882240
127,validator_11,125172000,5069600
128,validator_6,156185000,4243290
129,validator_18,43554000,478340
130,validator_8,161782000,4709000
131,validator_19,130905000,1424340
132,validator_3,66056000,1911800
133,validator_15,142803000,490900
134,validator_18,82123000,1558060
135,validator_5,54181000,633410
136,validator_16,87671000,1159080
137,validator_8,146385000,859140
138,validator_16,110181000,1438500
139,validator_8,60600000,1377840
140,validator_10,112145000,1952240
141,validator_0,163052000,800330
142,validator_11,66195000,3169300
143,validator_3,75938000,8476900
144,validator_4,50307000,1094900
145,validator_19,28683000,1753200
146,validator_3,103010000,19198740
147,validator_2,93935000,190800
148,validator_7,144588000,5086100
149,validator_2,91892000,8533020
150,validator_12,125334000,279600
151,validator_17,107916000,137060
152,validator_11,64161000,2156280
153,validator_14,71528000,301700
154,validator_17,117890000,803600
155,validator_8,103375000,1129520
156,validator_14,172406000,923520
157,validator_2,112643000,1842900
158,validator_5,64910000,3614380
159,validator_0,99382000,30246300
160,validator_8,89953000,2420700
161,validator_16,211074000,1118750
162,validator_4,93024000,5749930
163,validator_4,94398000,7252320
164,validator_1,159184000,3228790
165,validator_6,31100000,930740
166,validator_16,134349000,4709000
167,validator_10,73319000,570300
168,validator_12,62904000,1820800
169,validator_1,101596000,18369200
170,validator_12,85892000,2251470
171,validator_16,51220000,1851510
172,validator_8,99855000,766210
173,validator_4,115799000,4982500
174,validator_18,164145000,2518420
175,validator_17,157719000,2215220
176,validator_17,124884000,1478440
177,validator_6,191543000,790100
178,validator_6,56938000,1576320
179,validator_14,66331000,8180900
180,validator_19,77221000,1587600
181,validator_17,36393000,1753200
182,validator_14,73106000,1195940
183,validator_10,96560000,548800
184,validator_11,192418000,5378500
185,validator_1,86684000,8355520
186,validator_12,144349000,180800
187,validator_14,130844000,107180
188,validator_5,103547000,459840
189,validator_0,100699000,973000
190,validator_14,70928000,1235740
191,validator_17,113065000,778000
192,validator_16,143188000,613720
193,validator_11,122273000,2418800
194,validator_0,65334000,3424520
195,validator_4,108022000,25967200
196,validator_10,98373000,1147530
197,validator_3,196497000,8431470
198,validator_19,178576000,1636030
199,validator_13,123352000,5044000
200,validator_10,128147000,23046100
201,validator_3,26743000,1453840
202,validator_12,130731000,261000
203,validator_9,77321000,794540
204,validator_8,37581000,2012700
205,validator_5,164219000,18454600
206,validator_11,91746000,1882470
207,validator_1,43377000,1028410
208,validator_6,58462000,693330
209,validator_6,97244000,748600
210,validator_5,78490000,2284620
211,validator_11,74899000,1527840
212,validator_18,106958000,1679200
213,validator_7,167780000,18494700
214,validator_18,103845000,4189200
215,validator_13,73995000,844900
216,validator_11,83054000,1587600
217,validator_14,41336000,1481100
218,validator_13,99834000,19264870
219,validator_3,98810000,582100
220,validator_2,216096000,5206400
221,validator_6,53291000,9203400
222,validator_15,167426000,1535530
223,validator_14,171064000,102090
224,validator_17,38564000,1437080
225,validator_7,118019000,822300
226,validator_9,94527000,1047500
227,validator_17,54777000,682520
228,validator_14,146688000,465700
229,validator_18,115350000,2383200
230,validator_11,55703000,3166920
231,validator_5,91089000,9022350
232,validator_15,86775000,967400
233,validator_8,234496000,792550
234,validator_7,76690000,4649030
235,validator_12,46010000,6993620
236,validator_15,122987000,21753400
237,validator_11,24250000,930740
238,validator_16,134349000,4709000
239,validator_7,95420000,1144940
240,validator_15,68909000,2097600
241,validator_19,130636000,18253400
242,validator_10,80826000,2251470
243,validator_9,37986000,603210
244,validator_10,107983000,431910
245,validator_19,133791000,752840
246,validator_0,43689000,1942520
247,validator_5,74370000,882100
248,validator_5,77985000,1118300
249,validator_19,131596000,103530
250,validator_11,119470000,4073480
251,validator_7,58871000,1247500
252,validator_1,126384000,874500
253,validator_11,100673000,1900490
254,validator_7,43875000,18818700
255,validator_6,129262000,1100900
256,validator_16,107538000,1002800
257,validator_12,58981000,18925100
258,validator_18,95168000,4972640
259,validator_18,41089000,1547000
260,validator_14,53914000,5288000
261,validator_17,175854000,873730
262,validator_2,122299000,1974400
263,validator_15,80315000,18417100
264,validator_7,103915000,893900
265,validator_18,95131000,1051530
266,validator_10,88222000,2107880
267,validator_7,66345000,482320
