block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,157120996,859300
1,validator_18,64177001,1373180
2,validator_19,60050993,440920
3,validator_16,61787000,843900
4,validator_9,607062995,136000
5,validator_15,33230005,318200
6,validator_10,61526002,1319400
7,validator_2,68534001,1311200
8,validator_3,16438996,992900
9,validator_2,109027002,825540
10,validator_3,94587991,461320
11,validator_18,83103005,663980
12,validator_0,51598997,529300
13,validator_14,49664002,331100
14,validator_2,37046003,20557940
15,validator_17,18601000,793940
16,validator_2,70364000,203600
17,validator_12,33663999,165420
18,validator_5,143301999,8856400
19,validator_3,135796002,602630
20,validator_8,56140005,769000
21,validator_0,60909999,452800
22,validator_12,56997997,912100
23,validator_5,64135999,135400
24,validator_14,69889997,49100
25,validator_5,96359000,1176900
26,validator_4,51162996,784600
27,validator_9,162686001,406940
28,validator_17,91313999,8036500
29,validator_0,47550000,163300
30,validator_8,642354999,627500
31,validator_4,54697006,1176300
32,validator_17,78532997,988700
33,validator_13,38277001,277140
34,validator_0,578232999,662740
35,validator_4,52744996,1425370
36,validator_15,136418996,769000
37,validator_4,48497000,619500
38,validator_4,39336998,17707840
39,validator_8,75414000,8841290
40,validator_17,126913993,7961300
41,validator_3,52700005,549100
42,validator_14,83137003,63300
43,validator_19,64683997,952380
44,validator_17,17278998,162680
45,validator_14,112890000,679540
46,validator_2,66199997,468200
47,validator_2,52706003,17891120
48,validator_6,114003997,1647800
49,validator_0,55463003,1384300
50,validator_14,23016998,1461280
51,validator_11,62491000,579780
52,validator_19,24830001,913200
53,validator_9,86190000,19046900
54,validator_19,93909996,9038000
55,validator_18,153587999,741440
56,validator_19,83152000,2069500
57,validator_8,68152995,44000
58,validator_3,51695000,704800
59,validator_2,122812993,839700
60,validator_0,26529000,1740800
61,validator_11,24550002,24700
62,validator_1,51822005,155000
63,validator_8,156486006,392740
64,validator_1,109554000,839000
65,validator_10,167885999,883030
66,validator_12,76562002,1348000
67,validator_9,50460001,1076300
68,validator_12,116109994,396800
69,validator_1,64590002,528700
70,validator_9,555877991,323300
71,validator_4,107608994,252820
72,validator_0,120739993,15300
73,validator_17,66067001,1129500
74,validator_14,84760002,1154470
75,validator_17,59945005,590500
76,validator_17,84566996,36240
77,validator_12,94979003,368400
78,validator_4,109669998,581900
79,validator_18,79174006,353200
80,validator_6,20028993,386180
81,validator_19,64056999,418500
82,validator_19,42283993,36740
83,validator_17,47973003,463120
84,validator_0,110266998,1535100
85,validator_1,61791999,963200
86,validator_6,16050005,14330
87,validator_10,643855996,389500
88,validator_4,101423996,1179040
89,validator_15,47108999,35100
90,validator_17,156624003,357700
91,validator_7,177120003,176540
92,validator_10,56180003,769000
93,validator_9,112404991,149690
94,validator_19,55257999,928780
95,validator_4,24207999,198200
96,validator_6,24079995,1105180
97,validator_4,66388995,62800
98,validator_12,123002996,1489330
99,validator_16,21646999,4552500
100,validator_12,23187003,284340
101,validator_14,82332997,1391400
102,validator_16,24596002,408600
103,validator_0,28198998,81700
104,validator_7,71875996,1201000
105,validator_10,68101001,985100
106,validator_19,617344993,1398300
107,validator_11,57480001,35000
108,validator_17,143564995,90300
109,validator_19,76680997,1305340
110,validator_4,482491996,344640
111,validator_6,46427002,814600
112,validator_2,14151993,203040
113,validator_9,32274002,659180
114,validator_11,47823999,221100
115,validator_9,102887000,1504500
116,validator_3,42271997,1559280
117,validator_6,94033004,750200
118,validator_11,63571994,423590
119,validator_8,56809000,847840
120,validator_17,98698993,164500
121,validator_4,58111001,886700
122,validator_19,398060999,306500
123,validator_14,193752993,2365930
124,validator_18,162907999,7711700
125,validator_17,78021002,528600
126,validator_3,73852003,1691340
127,validator_17,134847001,346630
128,validator_11,58400000,769000
129,validator_8,114214990,117690
130,validator_1,39799001,916000
131,validator_3,59327998,587500
132,validator_2,72709999,1539000
133,validator_3,62788999,1359600
134,validator_3,56670996,887730
135,validator_16,149185000,232240
136,validator_6,73028002,817500
137,validator_3,37962999,397130
138,validator_9,29052998,503000
139,validator_14,37415997,8835780
140,validator_16,875210006,989400
141,validator_15,382426994,133900
142,validator_11,131055999,1896730
143,validator_8,77818000,323800
144,validator_4,163013993,859300
145,validator_18,64177001,1373180
146,validator_15,58267995,71920
147,validator_6,68087998,4668400
148,validator_7,41038991,952380
149,validator_15,65820006,493800
150,validator_0,11191000,155000
151,validator_16,89600008,781700
152,validator_5,10888996,996180
153,validator_9,78927001,903100
154,validator_7,45767998,386200
155,validator_2,79314002,892980
156,validator_10,316390996,2904700
157,validator_1,20160000,331100
158,validator_5,24592999,1835580
159,validator_17,29575003,529700
160,validator_10,83539996,393000
161,validator_6,69806997,556980
162,validator_7,103939999,1104200
163,validator_18,196970999,185500
164,validator_6,27409999,4562900
165,validator_18,21449999,1220800
166,validator_11,46279002,96490
167,validator_1,161402999,903800
168,validator_11,34122995,959000
169,validator_4,87339000,1176900
170,validator_0,34351996,694000
171,validator_17,213649999,499940
172,validator_0,128814002,613600
173,validator_9,113973000,1287430
174,validator_2,19602998,72600
175,validator_0,46718994,110110
176,validator_2,11610006,7489800
177,validator_9,86870002,135540
178,validator_3,62545994,1554900
179,validator_9,630528001,643700
180,validator_19,175518997,859300
181,validator_7,22266999,1089040
182,validator_11,157574000,606400
183,validator_12,120518993,845920
184,validator_2,152477992,112500
185,validator_10,26769004,1950900
186,validator_9,138985996,441830
187,validator_14,12036999,517300
188,validator_2,19535995,40900
189,validator_17,39757009,456800
190,validator_5,116019994,463520
191,validator_2,479769007,459300
192,validator_8,96751000,2094000
193,validator_14,21390000,441600
194,validator_2,23482997,1597900
195,validator_7,43080003,4687600
196,validator_16,52971997,80100
197,validator_7,80746997,339880
198,validator_13,117746998,5386200
199,validator_7,78907002,4398500
200,validator_5,37258999,48200
201,validator_1,53804998,172020
202,validator_2,99657997,784500
203,validator_8,39346006,2325800
204,validator_3,138953001,1251680
205,validator_6,47868001,759700
206,validator_10,287369001,5698200
207,validator_4,80730001,101700
208,validator_7,72892999,1178200
209,validator_3,48141999,5827600
210,validator_11,137731001,422300
211,validator_18,47860009,67900
212,validator_18,92495998,7429900
213,validator_6,114949999,7257100
214,validator_12,108801996,8647890
215,validator_4,130059999,176020
216,validator_11,113349000,90300
217,validator_15,56843997,989040
218,validator_11,460991995,344640
219,validator_14,86686001,987900
220,validator_15,101982995,36000
221,validator_0,63990004,416400
222,validator_3,73036001,1859600
223,validator_1,41956999,947200
224,validator_19,31890991,924780
225,validator_8,205147003,587600
226,validator_1,17297998,398500
227,validator_14,27449001,290400
228,validator_8,96751000,2094000
229,validator_2,21950002,514700
230,validator_18,95086999,2855280
231,validator_18,58156001,529700
232,validator_15,82980001,4470000
233,validator_14,55697994,489680
234,validator_12,139299997,1104200
235,validator_5,139141001,185500
236,validator_16,30154998,4562900
237,validator_8,26452999,47700
238,validator_0,87739000,311490
239,validator_16,147362994,1104900
240,validator_9,32534003,1740800
241,validator_12,28733002,124700
242,validator_15,49042002,749000
243,validator_15,153261001,1075340
244,validator_1,65563998,833700
245,validator_0,80292997,163300
246,validator_18,21172999,503000
247,validator_10,38600994,8908880
248,validator_4,60548004,439100
249,validator_14,630963999,436200
250,validator_14,41029993,7808830
251,validator_3,121924002,25459900
252,validator_11,12493997,1640200
253,validator_10,84620001,1038280
254,validator_4,101810996,335300
255,validator_0,43062989,1219700
256,validator_13,195859998,402800
257,validator_17,67632997,470000
258,validator_7,587271007,2917700
259,validator_8,103534006,539430
260,validator_14,29122003,121800
261,validator_18,20138999,512300
262,validator_10,38519998,221340
263,validator_2,48500996,750840
264,validator_18,50620997,5457400
265,validator_15,53912993,818000
266,validator_18,122893005,869230
267,validator_8,84198002,80000
268,validator_3,58099007,476900
269,validator_12,97851999,864200
270,validator_18,62362009,158900
271,validator_1,44725002,171400
272,validator_3,54999997,737600
273,validator_12,85343004,1046360
274,validator_14,24570000,748420
275,validator_16,37330001,204930
276,validator_6,139092998,58000
277,validator_6,44151000,209600
278,validator_7,42116996,1134900
279,validator_12,43722994,67000
