block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,168083997,7974300
1,validator_15,110232002,0
2,validator_7,133700000,589400
3,validator_14,112092997,4398420
4,validator_5,110720996,178200
5,validator_14,37454007,1695700
6,validator_19,157464996,355330
7,validator_16,13359994,895700
8,validator_14,59266998,126700
9,validator_6,156287004,705400
10,validator_2,66163998,142730
11,validator_18,50291005,877980
12,validator_5,65607998,213800
13,validator_5,83812999,1149500
14,validator_13,16517005,407400
15,validator_13,55711003,980390
16,validator_5,258070002,4392200
17,validator_17,58026994,207680
18,validator_14,50385998,464500
19,validator_11,102603999,64600
20,validator_8,80040001,8768000
21,validator_15,69934995,100620
22,validator_11,90849997,468500
23,validator_10,38849006,2254000
24,validator_18,82402999,696180
25,validator_5,20834011,312400
26,validator_14,28050001,1828900
27,validator_8,43940991,509690
28,validator_4,54399002,479100
29,validator_1,21171001,350600
30,validator_8,81547003,250800
31,validator_18,91963012,478890
32,validator_2,152640000,7937230
33,validator_17,59367004,753100
34,validator_12,13199005,24600
35,validator_9,14063000,63300
36,validator_15,184061997,8049300
37,validator_1,62071998,510000
38,validator_13,150147000,606400
39,validator_7,117063997,645520
40,validator_2,58497992,14200
41,validator_12,26905004,850900
42,validator_7,135555999,223330
43,validator_7,12491996,18527600
44,validator_8,56429000,805920
45,validator_19,31747003,212000
46,validator_17,82857994,446120
47,validator_0,33219003,17976200
48,validator_10,58917997,400700
49,validator_11,79149000,508900
50,validator_17,20877007,959800
51,validator_14,62742997,173740
52,validator_18,27833994,236840
53,validator_5,102291999,19147500
54,validator_2,89679997,129700
55,validator_14,61597998,7572190
56,validator_14,97908997,5217000
57,validator_9,44002999,16400
58,validator_18,53715001,241730
59,validator_1,65582998,231900
60,validator_14,43369995,1622730
61,validator_19,18429997,108520
62,validator_15,50382001,749000
63,validator_16,97356000,179830
64,validator_18,67253996,862900
65,validator_10,97631000,932300
66,validator_5,731764003,147400
67,validator_1,28827003,1134800
68,validator_6,64032994,527000
69,validator_4,68136999,706740
70,validator_3,76697995,630940
71,validator_19,42260994,4970000
72,validator_0,153311998,8121100
73,validator_0,65401999,510000
74,validator_7,152255000,350400
75,validator_2,101553999,837400
76,validator_5,55697992,87300
77,validator_12,18823999,1769900
78,validator_7,130929999,223330
79,validator_10,12055995,18642200
80,validator_0,32927994,521900
81,validator_3,102210004,642900
82,validator_3,91033996,225240
83,validator_1,39463003,760580
84,validator_17,129426998,1775800
85,validator_6,73810000,315400
