block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,160435000,859300
1,validator_5,48367000,1089040
2,validator_7,108050000,767870
3,validator_12,96498003,5023500
4,validator_14,177525993,7532200
5,validator_7,83553009,453200
6,validator_2,21406999,266900
7,validator_5,87860995,124800
8,validator_3,22166998,113900
9,validator_6,125517005,1014300
10,validator_6,76549999,351100
11,validator_0,23438999,443700
12,validator_10,108933998,2222000
13,validator_2,81645999,1310800
14,validator_2,131030005,7296000
15,validator_11,645959997,458980
16,validator_2,56801000,4623000
17,validator_5,24898994,260800
18,validator_14,98349998,1795000
19,validator_9,199127000,185500
20,validator_5,68698000,4353100
21,validator_5,73166997,103900
22,validator_8,93183002,760630
23,validator_13,46537999,366000
24,validator_14,34269999,1281100
25,validator_11,66935002,73700
26,validator_9,116410997,528230
27,validator_13,79173002,5493900
28,validator_0,56002005,596740
29,validator_13,56059001,423500
30,validator_12,66647006,396830
31,validator_1,124869993,99200
32,validator_9,793387004,565800
33,validator_4,57447006,338700
34,validator_10,44080999,1519200
35,validator_19,71180001,838600
36,validator_15,118481997,844000
37,validator_13,51166999,1089040
38,validator_13,109798001,820170
39,validator_3,67288001,4809900
40,validator_2,229355990,1278200
41,validator_11,97677007,657400
42,validator_15,103679999,581900
43,validator_15,103324998,148200
44,validator_9,54926994,324100
45,validator_15,17110003,261200
46,validator_0,93129997,7504900
47,validator_13,57470999,8254700
48,validator_8,71342994,147900
49,validator_3,38851999,413800
50,validator_1,54410004,41400
51,validator_14,536529998,415240
52,validator_18,18420001,332700
53,validator_17,106789000,290000
54,validator_6,129894002,310700
55,validator_14,89309998,7641600
56,validator_2,54368001,577000
57,validator_7,29384989,172990
58,validator_17,100829002,334780
59,validator_17,82712000,253580
60,validator_4,45619999,703000
61,validator_16,23242996,882800
62,validator_1,44026998,476430
63,validator_13,46784997,222800
64,validator_2,78572000,685600
65,validator_4,113859993,1249490
66,validator_12,176908004,93000
67,validator_7,61400011,68100
68,validator_9,76791999,646990
69,validator_18,120634007,1106600
70,validator_5,17008994,208200
71,validator_10,87060000,126660
72,validator_0,124310995,859300
73,validator_10,105037000,1346880
74,validator_5,28463998,65600
75,validator_16,50696003,4499090
76,validator_3,45852996,8465300
77,validator_16,80040010,481000
78,validator_0,71045998,1150600
79,validator_7,65187001,1015300
80,validator_1,14241997,62680
81,validator_13,88657001,824300
82,validator_12,97087994,496420
83,validator_14,53475004,473820
84,validator_14,77682993,260800
85,validator_0,25723999,1952140
86,validator_0,40798004,1156100
87,validator_5,28501999,1545390
88,validator_6,230039000,1505100
89,validator_10,65042001,1578790
90,validator_13,167494003,1430900
91,validator_12,83248999,754040
92,validator_0,35582998,646500
93,validator_6,10679988,0
94,validator_8,16731998,1493390
95,validator_18,49299995,464500
96,validator_2,32459997,1330200
97,validator_15,35484997,328300
98,validator_11,24545999,569730
99,validator_19,47010002,258400
100,validator_10,36613999,650200
101,validator_7,43122998,554690
102,validator_7,120426003,120940
103,validator_19,41060005,188400
104,validator_13,125218994,1442890
105,validator_15,97404006,1106600
106,validator_19,14893991,1365400
107,validator_18,90569996,182860
108,validator_17,187418995,859300
109,validator_9,48159996,515640
110,validator_10,89858997,457830
111,validator_10,75888004,508500
112,validator_3,165445992,342200
113,validator_15,72680005,453200
114,validator_5,95107000,603700
115,validator_10,124627999,220800
