block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,153009993,15300
1,validator_12,55350004,89400
2,validator_12,73646992,322000
3,validator_8,19017991,349600
4,validator_7,22206997,112500
5,validator_19,108270002,60700
6,validator_10,49714994,114600
7,validator_3,23030004,259140
8,validator_8,90145005,7230400
9,validator_15,24270001,296000
10,validator_7,100048999,32100
11,validator_19,66969999,188000
12,validator_5,139953994,383300
13,validator_15,66075001,16400
14,validator_16,22707002,25100
15,validator_9,53599994,268900
16,validator_12,173053004,4325640
17,validator_17,28818001,358000
18,validator_16,1193950001,51530
19,validator_15,44004992,645300
20,validator_15,27080996,60000
21,validator_4,33638003,24700
22,validator_14,6830009,231000
23,validator_15,30214993,49100
24,validator_10,11040003,0
25,validator_18,21831999,100000
26,validator_18,178626996,318100
27,validator_8,175490008,60700
28,validator_1,70193997,351600
29,validator_7,62733004,188100
30,validator_10,83820005,155000
31,validator_4,13540995,7607000
32,validator_6,48179005,57800
33,validator_17,129410005,80400
34,validator_17,21712998,359000
35,validator_19,50953997,599000
36,validator_15,145419990,15300
37,validator_8,55749998,532200
38,validator_6,79229988,389900
39,validator_2,20461987,397300
40,validator_7,21619991,13800
41,validator_18,113244003,0
42,validator_12,20634999,114600
43,validator_3,23030004,259140
44,validator_4,75905001,7689500
45,validator_10,25349996,410000
46,validator_6,109469999,32100
47,validator_9,64200002,60100
48,validator_18,127233998,33300
49,validator_0,62884997,0
50,validator_10,17077003,25100
51,validator_13,62359991,268900
52,validator_11,159563001,4340940
53,validator_16,23144005,283000
54,validator_16,1193950001,51530
55,validator_1,46173991,645300
56,validator_2,45580007,483000
57,validator_2,19300009,0
58,validator_7,12880005,39400
59,validator_0,10175003,1013280
60,validator_15,170640008,11200
61,validator_16,51098997,181000
62,validator_7,25103000,831130
63,validator_17,17625009,405800
64,validator_3,13440001,694000
65,validator_9,52964005,132200
66,validator_19,34970000,88200
67,validator_18,13149997,1274020
68,validator_7,23949998,1100000
69,validator_0,60886995,616780
70,validator_17,18840001,141200
71,validator_7,105977002,78240
72,validator_0,168009992,15300
73,validator_17,18057003,769000
74,validator_19,14759999,7840
75,validator_14,39429993,0
76,validator_2,112598993,769000
77,validator_0,40923002,1436000
78,validator_6,44457001,594000
79,validator_8,27196996,88800
80,validator_3,117326999,42100
81,validator_7,71059002,594000
82,validator_15,33574995,128000
