block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,158111996,859300
1,validator_5,23167002,1089040
2,validator_19,126177000,589400
3,validator_7,71705995,4526320
4,validator_12,103257995,530800
5,validator_10,111901003,217700
6,validator_9,42791000,7378240
7,validator_4,73038000,143000
8,validator_18,1150648989,253900
9,validator_6,138020003,454200
10,validator_15,21031999,31180
11,validator_4,99780006,19814930
12,validator_10,72500005,901300
13,validator_16,42587999,769000
14,validator_14,62769999,212000
15,validator_3,118458991,1511600
16,validator_2,164196998,962200
17,validator_2,82728003,603600
18,validator_18,196084000,311200
19,validator_15,92089998,184800
20,validator_9,114195999,2069500
21,validator_6,67882992,1133300
22,validator_9,59134999,48800
23,validator_1,57626002,564700
24,validator_11,38780001,517100
25,validator_13,95848999,1196300
26,validator_17,21628998,784600
27,validator_8,122847996,277540
28,validator_10,149520994,664000
29,validator_12,49631998,1513990
30,validator_16,83427005,17940
31,validator_3,16280007,1140800
32,validator_14,34131996,413990
33,validator_8,24530001,1263600
34,validator_3,580859996,1034800
35,validator_0,132264992,142030
36,validator_15,120118993,90300
37,validator_13,48946998,1089040
38,validator_13,90095000,123530
39,validator_3,70460004,4876900
40,validator_2,246937990,1283840
41,validator_6,95677007,496400
42,validator_14,118820000,588600
43,validator_19,10293997,348200
44,validator_13,46707001,834020
45,validator_8,99719005,826400
46,validator_19,102027993,362720
47,validator_4,55281005,18258400
48,validator_9,74426995,1090700
49,validator_17,66853000,1100200
50,validator_5,21371004,7266140
51,validator_13,73212008,657100
52,validator_14,56217994,320300
53,validator_9,45512995,156740
54,validator_3,43749996,337540
55,validator_13,62523006,846600
56,validator_7,31445002,342900
57,validator_8,68316996,309540
58,validator_0,559801997,956500
59,validator_4,137745007,68300
60,validator_0,125907001,1799960
61,validator_13,55131003,447800
62,validator_11,48644000,799600
63,validator_3,737706994,581100
64,validator_8,39830998,641800
65,validator_11,31680001,4858800
66,validator_17,40890000,1008630
67,validator_0,27615999,678440
68,validator_19,122395006,4666800
69,validator_19,54308997,167700
70,validator_13,42206002,14576300
71,validator_0,32635000,29900
72,validator_0,133603995,859300
73,validator_10,59917001,788180
74,validator_5,35412997,17747000
75,validator_16,64684000,4639900
76,validator_2,124859992,8730300
77,validator_18,40130010,101700
78,validator_2,56857000,267500
79,validator_3,81800996,144180
80,validator_7,50832997,37400
81,validator_19,130760006,454200
82,validator_19,29519999,528370
83,validator_2,91329004,19843430
84,validator_14,20054005,0
85,validator_0,7763996,478000
86,validator_18,28989998,984500
87,validator_11,139480995,1262000
88,validator_13,135500995,7826700
89,validator_3,50779005,561400
90,validator_0,104004004,8503400
91,validator_7,91757999,630100
92,validator_11,80016001,630100
93,validator_0,31379993,288100
94,validator_19,53257997,912100
95,validator_7,25744000,130300
96,validator_8,16354990,2205000
97,validator_9,70795001,73700
98,validator_4,131166000,661330
99,validator_17,144036995,5078400
100,validator_6,26057999,515340
101,validator_10,81732999,137330
102,validator_13,27983001,503000
103,validator_2,24981994,1665330
104,validator_1,89632000,1262400
105,validator_6,33243999,133900
106,validator_3,51840997,2137700
107,validator_14,174928000,594000
108,validator_17,155870996,769000
109,validator_9,51677001,579040
110,validator_10,106870000,1089870
111,validator_10,71238005,4480500
112,validator_3,178419994,7532200
113,validator_10,61468005,493800
114,validator_1,69187000,8297000
115,validator_12,62857001,1311200
116,validator_6,99228002,228640
117,validator_0,59847008,484000
118,validator_8,72050000,7522200
119,validator_14,1167764000,7717000
120,validator_12,75135994,7309300
121,validator_1,37698999,522800
122,validator_10,102290002,106000
123,validator_12,554255999,358740
124,validator_16,26974002,521200
125,validator_18,100503001,325100
126,validator_4,174504004,176700
127,validator_6,42018004,262390
128,validator_2,75050004,64600
129,validator_17,78174999,452800
130,validator_3,14482002,1487000
131,validator_3,44468995,496200
132,validator_7,14870001,67500
133,validator_2,125959997,555100
134,validator_2,49044999,849330
135,validator_1,14188998,258400
136,validator_8,105010001,733300
137,validator_19,47971998,5452990
138,validator_12,52160002,17940
139,validator_13,47740006,1140800
140,validator_14,65619995,482090
