block_num,validator_id,total_gas_fee,total_mev_available
0,validator_3,64596999,18467290
1,validator_4,77848000,838240
2,validator_4,38483997,615040
3,validator_14,17632000,325400
4,validator_17,167069992,5650440
5,validator_15,142384999,1132530
6,validator_3,29839995,1310940
7,validator_5,81224998,838800
8,validator_17,107065000,739370
9,validator_9,161817999,745600
10,validator_16,420904004,898600
11,validator_19,110666000,1731900
12,validator_6,59007004,523900
13,validator_18,78200000,383000
14,validator_6,83672997,5903630
15,validator_14,101972996,567030
16,validator_9,51637998,1676400
17,validator_0,42875006,201100
18,validator_6,41993006,1028700
19,validator_4,24786000,155190
20,validator_9,95117002,164940
21,validator_10,120160996,1822040
22,validator_19,61977001,15232280
23,validator_10,105944001,15089880
24,validator_0,48513994,269480
25,validator_13,52116007,1023080
26,validator_15,120498997,2278480
27,validator_16,158261000,434790
28,validator_5,125141996,1066500
29,validator_10,47205001,392200
30,validator_2,76147998,529000
31,validator_12,36833004,234800
32,validator_8,85898002,698650
33,validator_5,70509998,522400
34,validator_18,103700002,239240
35,validator_0,60478004,1489740
36,validator_3,64596999,18467290
37,validator_9,82067001,400840
38,validator_16,38686998,322000
39,validator_19,19321002,598000
40,validator_14,136363994,5631770
41,validator_1,138140002,793600
42,validator_3,29839995,1310940
43,validator_17,85125001,1259800
44,validator_15,118694997,671870
45,validator_11,184961000,750800
46,validator_16,420904004,898600
47,validator_8,106363000,1199800
48,validator_14,67519003,652140
49,validator_1,120080000,1224000
50,validator_12,94109997,5943730
51,validator_1,109890996,371830
52,validator_7,62467996,1473400
53,validator_8,44715004,185690
54,validator_6,33722004,1374880
55,validator_11,101926006,267500
56,validator_7,94251000,7716140
57,validator_14,70971992,1121600
58,validator_6,77309999,180480
59,validator_19,61283995,8566090
60,validator_3,73300999,5395920
61,validator_7,101741998,2120380
62,validator_0,33095003,702520
63,validator_8,97373001,173100
64,validator_12,91696995,931020
65,validator_5,87201998,1614730
66,validator_17,108638006,126400
67,validator_17,99792000,1302240
68,validator_14,47079002,954900
69,validator_19,64877002,522400
70,validator_3,73632002,13480
71,validator_9,47768007,389740
72,validator_3,64596999,18467290
73,validator_11,96598001,845040
74,validator_11,59058998,626240
75,validator_18,13221003,1279700
76,validator_19,166383990,5229370
77,validator_4,86344998,1163830
78,validator_2,29541997,1177740
79,validator_17,85125001,1259800
80,validator_15,118694997,671870
81,validator_13,189181000,877800
82,validator_6,598914006,906090
83,validator_1,114013000,1060800
84,validator_1,68457001,663840
85,validator_13,119170000,1124000
86,validator_18,86592997,4845290
87,validator_7,100720996,575600
88,validator_14,79667993,1751100
89,validator_16,44653006,39690
90,validator_4,35292002,1732580
91,validator_3,101816006,267900
92,validator_0,62191001,7370340
93,validator_12,45480995,204500
94,validator_4,65876999,977600
95,validator_8,32235997,9244490
96,validator_4,93769000,4850920
97,validator_16,89324002,1456280
98,validator_15,37660003,941720
99,validator_9,29791999,106100
100,validator_9,70662997,373640
101,validator_14,123821006,19150800
102,validator_15,47742004,1372400
103,validator_6,44342998,5355900
104,validator_9,90586998,422040
105,validator_19,71237999,614630
106,validator_13,60733000,1004100
107,validator_0,144359004,701340
108,validator_1,41393998,18803290
109,validator_2,69582001,1006040
110,validator_3,56169998,626240
111,validator_14,17632000,325400
112,validator_4,162759994,5368240
113,validator_15,142384999,1132530
114,validator_7,38091998,1332740
115,validator_15,57435001,995800
116,validator_15,118694997,671870
117,validator_10,173585002,1064800
118,validator_11,630544011,142390
119,validator_8,106363000,1199800
120,validator_13,61248004,449740
121,validator_16,77680000,928000
122,validator_19,92422997,5676140
123,validator_8,104996996,288630
124,validator_16,60402997,720600
125,validator_1,47905002,185690
126,validator_7,33155005,1762540
127,validator_12,98026004,235400
128,validator_12,89570999,7737500
129,validator_9,53919994,1076700
130,validator_10,90769999,1002480
131,validator_2,57320998,1313500
132,validator_19,91044999,4469920
133,validator_1,102054998,1905380
134,validator_14,34149008,899720
135,validator_6,21936999,902500
136,validator_8,104853990,438740
137,validator_18,119064005,1450800
138,validator_13,96300003,1356700
139,validator_19,50926003,4636000
140,validator_2,97780000,422040
141,validator_12,68420000,769630
142,validator_3,56214000,1750300
143,validator_19,198862005,723760
144,validator_1,41393998,18803290
145,validator_16,57675000,780340
146,validator_1,62319000,626240
147,validator_11,18140999,1175100
148,validator_10,164803992,1289970
149,validator_8,102975002,1158200
150,validator_0,27551994,182440
151,validator_7,50764998,1156000
152,validator_6,46761999,1464320
153,validator_0,36462993,1212730
154,validator_7,187950002,1112100
155,validator_19,73204003,1782500
156,validator_8,66568003,447740
157,validator_14,47872999,904300
158,validator_12,48174992,67900
159,validator_4,63197999,869100
160,validator_8,82270001,715600
161,validator_7,135864006,4994290
162,validator_10,84430997,981120
163,validator_1,82044000,412300
