block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,150760999,232100
1,validator_8,85960001,1134100
2,validator_9,68606993,335900
3,validator_11,22169994,289390
4,validator_6,28962996,379840
5,validator_19,62241997,476600
6,validator_6,27689995,972800
7,validator_18,28239999,115090
8,validator_8,22053002,37330
9,validator_0,92003001,668800
10,validator_8,12449998,614700
11,validator_11,33991000,18600
12,validator_8,83044989,181200
13,validator_9,24500000,4656900
14,validator_17,42199000,379130
15,validator_7,27877002,0
16,validator_9,31755014,694500
17,validator_3,27873001,510000
18,validator_6,59069998,1027400
19,validator_11,14153005,205700
20,validator_15,747953001,6150900
21,validator_19,142616001,4781700
22,validator_12,47400008,791800
23,validator_4,63379998,842500
24,validator_18,954488003,106400
25,validator_3,1186149006,665100
26,validator_13,25983994,1432400
27,validator_3,50016002,1257300
28,validator_3,106739996,415700
29,validator_6,125049997,102000
30,validator_8,85410002,661900
31,validator_3,57989998,231000
32,validator_3,77547000,38040
33,validator_10,86759998,139400
34,validator_6,35273995,15100
35,validator_2,101324003,1042200
36,validator_15,179329997,215100
37,validator_0,71529999,544300
38,validator_6,76616993,403800
39,validator_19,21349998,283000
40,validator_0,35235999,1405440
41,validator_14,67721995,912700
42,validator_4,16609999,1089000
43,validator_11,795120008,17861490
44,validator_16,24566004,37330
45,validator_19,79055005,1074500
46,validator_14,23762000,399900
47,validator_6,68442997,31400
48,validator_14,20781991,141100
49,validator_10,31571002,321800
50,validator_7,67535005,372030
51,validator_5,28737004,0
52,validator_15,30205014,694500
53,validator_12,28262998,510000
54,validator_8,104549999,1244590
55,validator_12,59170004,381800
56,validator_9,627290998,5310000
57,validator_15,85344002,128000
58,validator_9,97882007,142900
59,validator_2,19049999,631600
60,validator_9,94325004,73100
61,validator_13,1402749002,1035900
62,validator_13,126386995,335800
63,validator_8,32196004,173700
64,validator_17,112108998,1550800
65,validator_11,135340003,34100
66,validator_18,38369998,115600
67,validator_11,57169998,137890
68,validator_12,113480002,70840
69,validator_2,59899994,93940
70,validator_13,91530991,450100
71,validator_1,124234000,127480
72,validator_0,179329995,232100
73,validator_2,67650001,491300
74,validator_10,189009991,285000
75,validator_16,10599996,283000
76,validator_0,35235999,1405440
77,validator_14,67721995,912700
78,validator_16,15209998,0
79,validator_18,816103007,17784800
80,validator_1,14651993,17700000
81,validator_0,92118004,356080
82,validator_15,23042002,240500
83,validator_9,72217998,64300
84,validator_10,42055992,242300
85,validator_14,163909007,19448700
86,validator_7,45907002,204700
87,validator_9,17747988,231900
88,validator_16,47310011,26940
89,validator_17,164469994,1635800
90,validator_15,23715991,4435840
91,validator_16,53360992,110440
92,validator_17,27478002,1196700
93,validator_19,20607000,5268100
94,validator_19,1244704016,379500
95,validator_7,55299999,993500
96,validator_0,137680007,178000
97,validator_8,117366001,187100
98,validator_8,80392999,199840
99,validator_4,55394997,17835570
100,validator_13,191720995,1234800
101,validator_13,121552998,122700
102,validator_10,102313000,115600
103,validator_0,80009999,391400
104,validator_1,81931000,395300
105,validator_18,867182995,566400
106,validator_11,39793998,186470
107,validator_8,22119995,435970
108,validator_17,176370996,104100
109,validator_15,66789997,474100
110,validator_2,540670991,17000
111,validator_16,50111001,4320000
112,validator_12,81477990,1630800
113,validator_6,72791991,931300
114,validator_13,20709996,934000
115,validator_4,21069997,17748500
116,validator_9,11702001,67900
117,validator_8,78822002,763500
118,validator_8,75440002,18271100
119,validator_18,88484999,131300
120,validator_12,64438995,222400
121,validator_10,189639009,974300
122,validator_12,190258010,243000
123,validator_0,22158989,1221800
124,validator_2,22180005,1113470
125,validator_15,176589996,579500
126,validator_2,13328998,844000
127,validator_1,43010991,34700
128,validator_4,102414995,1127800
129,validator_14,21505004,933000
130,validator_10,1156254012,233500
131,validator_0,64799997,947800
132,validator_2,211098002,490100
133,validator_10,64346000,375400
134,validator_19,80979994,93590
135,validator_7,50031999,629770
136,validator_18,196791995,381000
137,validator_13,170829999,295200
138,validator_18,40980007,81800
139,validator_18,58062998,527000
140,validator_1,50081000,365100
141,validator_11,757465996,38800
142,validator_1,44029998,101200
143,validator_14,1031387999,770170
144,validator_4,146250997,160300
145,validator_4,82580000,924000
146,validator_10,71076995,81800
147,validator_11,22240993,58400
148,validator_12,22034996,388160
149,validator_19,71021994,106700
150,validator_14,15497995,111300
151,validator_10,12690003,24700
152,validator_15,16666000,37330
153,validator_4,67883004,74800
154,validator_15,74677998,573900
155,validator_14,82248001,112700
156,validator_14,70490991,65300
157,validator_4,275483005,18150600
158,validator_0,73743991,445930
159,validator_9,34187002,11200
160,validator_0,30155014,694500
161,validator_12,61220000,337400
162,validator_18,23258999,18498800
163,validator_5,65669988,386440
164,validator_2,11670001,135400
165,validator_14,22705003,1116800
166,validator_16,58470017,617230
167,validator_18,218460000,181000
168,validator_0,97110001,195700
169,validator_2,72888999,187100
170,validator_11,72892997,14160
171,validator_4,33603005,18082800
172,validator_5,115838004,1277500
173,validator_18,41165005,361400
174,validator_1,9350003,25800
175,validator_3,40011002,1248000
176,validator_9,26380000,117030
177,validator_13,125218998,7555600
178,validator_14,55317998,35100
179,validator_12,55466002,174330
180,validator_19,190900993,232100
181,validator_13,73073995,589840
182,validator_12,532059994,371500
183,validator_2,14509997,381000
184,validator_3,50278996,1444930
185,validator_17,13905993,0
186,validator_2,26124994,38600
187,validator_6,9826002,17721800
188,validator_2,52460000,31700
189,validator_12,28409000,7904900
190,validator_9,17552999,24840
191,validator_11,34606000,18600
192,validator_0,11421991,187500
193,validator_6,79619001,4413600
194,validator_6,72934999,943400
195,validator_12,102010006,18766600
196,validator_8,44085011,671000
197,validator_19,26413002,510000
198,validator_10,56098993,33400
199,validator_16,4823000,412600
200,validator_2,734048000,6022100
201,validator_3,131296002,4666000
202,validator_7,63680005,604900
203,validator_3,46425997,49100
204,validator_18,705875003,909700
205,validator_8,151878998,1467200
206,validator_0,47265000,29640
207,validator_6,106543000,97300
208,validator_12,69881003,76690
209,validator_16,36758000,17772800
210,validator_13,18720007,449580
211,validator_3,97079993,156590
212,validator_10,73754002,417100
213,validator_1,911032995,553600
214,validator_17,118717995,1322990
215,validator_7,130204006,661200
216,validator_11,184330994,232100
217,validator_11,67219999,564000
218,validator_16,50606992,659800
219,validator_0,750289994,564600
220,validator_11,86597993,260100
221,validator_0,50873994,5064300
222,validator_7,29462995,139100
223,validator_16,9840004,60300
224,validator_11,31816003,17737330
225,validator_14,50926003,73080
226,validator_10,47750000,74800
227,validator_7,18860992,244520
228,validator_3,33447997,760000
229,validator_10,56966006,1504000
230,validator_11,182488008,209300
231,validator_17,18696996,1267100
232,validator_0,95160009,473930
233,validator_14,152046998,1614500
234,validator_16,18344998,17798000
235,validator_0,88042993,451000
236,validator_11,18853999,580600
237,validator_6,35240007,146800
238,validator_4,89341014,727460
239,validator_8,35427996,0
240,validator_9,165049999,1418000
241,validator_13,20787002,324100
242,validator_6,12889996,84800
243,validator_19,495955003,415550
244,validator_13,132589993,895980
245,validator_9,24912005,352200
246,validator_9,35888003,424800
247,validator_10,28102997,1010000
248,validator_4,87837000,54440
249,validator_14,29589994,93940
250,validator_3,90000990,450100
251,validator_3,125744002,342480
252,validator_8,511235004,363780
253,validator_11,31045986,126980
254,validator_19,59610000,208700
255,validator_19,620790003,234130
256,validator_17,166992995,7544000
257,validator_0,21760011,261300
258,validator_11,65622996,360700
259,validator_9,97102006,301000
260,validator_10,51338003,312600
