block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,67007000,793700
1,validator_15,34987000,1574800
2,validator_19,105542999,19391930
3,validator_17,84100000,204700
4,validator_14,193890001,1003100
5,validator_19,89287002,546640
6,validator_0,154074000,389100
7,validator_11,99154000,362660
8,validator_1,61540000,1047780
9,validator_12,77439001,579900
10,validator_4,163550000,19797180
11,validator_14,159972000,18896620
12,validator_11,89740000,841320
13,validator_13,241635997,2007300
14,validator_3,58280000,3342200
15,validator_17,127041000,31106550
16,validator_18,152868000,1632730
17,validator_11,182257000,8406770
18,validator_6,211274000,17882600
19,validator_18,139812000,4229840
20,validator_8,134848000,846590
21,validator_11,51813000,1180400
22,validator_9,115401999,5747100
23,validator_14,88066000,16399710
24,validator_16,90909000,1416900
25,validator_1,86803000,6754720
26,validator_2,91197000,936170
27,validator_18,141516000,1752000
28,validator_17,118675000,8645130
29,validator_10,152370000,1533630
30,validator_4,127122000,992470
31,validator_13,46186000,434290
32,validator_1,37758999,1587800
33,validator_7,154084000,785440
34,validator_13,115656999,19946880
35,validator_0,58143000,518620
36,validator_15,67722000,1302600
37,validator_10,39662000,1677400
38,validator_18,112006001,1744040
39,validator_18,94557000,620600
40,validator_11,209346000,5329400
41,validator_13,83804002,556860
42,validator_5,157240999,558300
43,validator_18,102914000,398560
44,validator_9,52637000,1029880
45,validator_15,69271000,195000
46,validator_13,178500000,2575880
47,validator_1,188185999,18424660
48,validator_4,115322999,1219680
49,validator_19,68836000,708700
50,validator_8,55731000,1556740
51,validator_0,39942000,31099450
52,validator_3,99511000,1617630
53,validator_4,148441000,8212750
54,validator_9,178675000,252500
55,validator_19,130680000,4150840
56,validator_12,104728000,1432690
57,validator_12,96740000,1057000
58,validator_2,94648001,5158900
59,validator_7,123007000,12438910
60,validator_0,74543000,1557800
61,validator_16,81872999,6820620
62,validator_0,95603000,385990
63,validator_8,121838000,1001300
64,validator_18,126301000,1212630
65,validator_13,140824000,1541700
66,validator_3,114813000,955150
67,validator_5,105949000,402590
68,validator_5,41782001,1275500
69,validator_4,136184000,535140
70,validator_9,155411000,19120580
71,validator_16,46032000,1104100
72,validator_0,64375000,809900
73,validator_15,34986000,1174200
74,validator_8,104614001,18433040
75,validator_0,35534000,532500
76,validator_0,141112000,5135200
77,validator_7,84126000,8261920
78,validator_12,164500000,679700
79,validator_12,112680999,142490
80,validator_4,33857999,1026980
81,validator_17,56466000,283900
82,validator_16,219820000,20333380
83,validator_11,174820000,18354040
84,validator_0,70333000,422420
85,validator_16,79653000,859000
86,validator_17,65185997,1285780
87,validator_4,79746000,18315600
88,validator_13,83108000,7872620
89,validator_18,118159000,1254600
90,validator_2,118787002,131570
91,validator_10,80235000,368800
92,validator_1,118017000,902340
93,validator_5,91373000,174900
94,validator_13,76009000,576410
95,validator_8,76896000,799660
96,validator_0,37803000,1190500
97,validator_18,105148000,1501720
98,validator_9,77240000,1422000
99,validator_3,89825000,1483300
100,validator_12,38781000,1087920
101,validator_6,86751000,509630
102,validator_9,70880000,1260600
103,validator_19,111473000,349600
104,validator_5,98125000,1280270
105,validator_10,155018000,18808700
106,validator_6,141325000,1125700
107,validator_0,80355000,837400
108,validator_17,47397000,809400
109,validator_2,28762000,1033300
110,validator_11,107509001,18942070
111,validator_5,59395000,620600
112,validator_3,164053001,5144100
113,validator_6,34107000,355720
114,validator_6,87559000,591900
115,validator_11,105126000,340860
116,validator_10,63967000,1053420
117,validator_17,89959000,208900
118,validator_10,165120000,20321080
119,validator_11,144893001,18736220
120,validator_18,172456001,1287520
121,validator_6,50272000,821800
122,validator_16,55046999,3347840
123,validator_1,103760000,30724150
124,validator_9,153578000,1632730
125,validator_1,231816997,8423170
126,validator_4,175957000,22599600
127,validator_8,87297001,5065100
128,validator_0,153244000,4031800
129,validator_2,50572000,320140
130,validator_8,140941000,5169300
131,validator_18,141517999,1884840
132,validator_0,53100000,946500
133,validator_2,88781000,18094900
134,validator_8,54586001,699290
135,validator_12,113047001,1633710
136,validator_8,72680000,1460110
137,validator_7,79806002,1694700
138,validator_10,80845000,1026000
139,validator_2,38545000,218840
140,validator_14,63510000,1840300
141,validator_11,167971001,110770
142,validator_18,150373000,4809380
143,validator_11,30883999,25321900
144,validator_4,78236000,1587600
145,validator_12,48083000,2210400
146,validator_17,94938000,18667770
147,validator_9,62647000,203600
148,validator_1,233476002,5408400
149,validator_14,70351000,8125600
150,validator_0,154954000,410300
151,validator_12,111863000,362660
152,validator_2,50697000,268780
153,validator_12,77447001,258000
154,validator_0,37232000,18164580
155,validator_7,115473001,910660
156,validator_3,140731000,1082480
157,validator_16,76502000,312800
158,validator_6,55458000,1677740
159,validator_19,93887000,30693950
160,validator_6,94907000,1101630
161,validator_7,202883000,8059600
162,validator_2,205514000,18338600
163,validator_11,128642000,2044440
164,validator_7,124925000,753690
165,validator_4,114354000,1108800
166,validator_18,80216000,1385900
167,validator_16,50374000,8694530
168,validator_2,106370000,1005300
169,validator_18,72104000,6610000
170,validator_13,99260000,525280
171,validator_18,48734000,636500
172,validator_9,66776000,9232000
173,validator_16,72930000,775900
