block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,156900992,1157740
1,validator_3,52537002,42440
2,validator_15,416257000,831530
3,validator_16,20040004,210500
4,validator_16,175083992,167130
5,validator_5,39418006,170500
6,validator_4,22641000,716840
7,validator_17,49190003,1316380
8,validator_9,18170000,898080
9,validator_7,222869999,557300
10,validator_2,33299995,299400
11,validator_12,51698998,907700
12,validator_5,47899998,16400
13,validator_16,19311998,15300
14,validator_17,63522003,1002600
15,validator_11,951853006,127400
16,validator_7,826534999,1345700
17,validator_14,49812994,322100
18,validator_3,17891004,236000
19,validator_12,29471003,956230
20,validator_16,562210001,4647500
21,validator_0,32332002,381000
22,validator_18,77949997,1139100
23,validator_17,66310006,653500
24,validator_13,65733005,396180
25,validator_11,131067003,606500
26,validator_10,135658003,808200
27,validator_0,21950003,4357980
28,validator_10,80790007,1372000
29,validator_17,38150001,0
30,validator_2,60949997,212800
31,validator_9,168987004,442540
32,validator_1,41086999,57400
33,validator_10,91022001,58140
34,validator_7,105556999,205930
35,validator_15,12069998,318700
36,validator_15,137235000,8347740
37,validator_0,52060003,419840
38,validator_15,420076999,825900
39,validator_8,86111004,672300
40,validator_7,85711991,44370
41,validator_15,43270006,244700
42,validator_9,14528004,43600
43,validator_6,19631001,604800
44,validator_2,12609998,560600
45,validator_12,127997996,961100
46,validator_19,113702001,7319520
47,validator_10,29621996,1142900
48,validator_18,48576999,580900
49,validator_8,32147999,1579600
50,validator_18,92016001,662300
51,validator_15,13095995,330230
52,validator_6,38363999,189100
53,validator_19,34757991,1230100
54,validator_18,92902994,176300
55,validator_19,182359996,273000
56,validator_0,26951001,618400
57,validator_9,171809996,501400
58,validator_19,58371004,208900
59,validator_1,72750013,199600
60,validator_19,74916999,636600
61,validator_1,185312000,916200
62,validator_14,145839999,1213320
63,validator_1,54285998,176740
64,validator_2,19020006,24240
65,validator_3,144618998,30800
66,validator_4,101377004,860430
67,validator_0,170963994,18972000
68,validator_11,13086995,356700
69,validator_18,66443996,206200
70,validator_12,15039009,852630
71,validator_18,30908002,76900
72,validator_0,147714996,383100
