block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,101019994,915500
1,validator_17,40817001,1827700
2,validator_2,30771003,1353380
3,validator_19,111019997,518520
4,validator_11,117692997,1643200
5,validator_7,517444999,1085200
6,validator_10,57211998,1131800
7,validator_18,81915999,5160200
8,validator_16,85796000,55130
9,validator_18,106258995,1246700
10,validator_14,31756000,988200
11,validator_8,192905003,7203480
12,validator_11,29126998,981850
13,validator_4,58328001,1589600
14,validator_9,100564004,1620840
15,validator_9,71452000,935100
16,validator_10,26447999,664530
17,validator_13,64308999,196100
18,validator_9,138040000,1223800
19,validator_1,122945998,325880
20,validator_5,91400006,10006000
21,validator_10,21003001,1185600
22,validator_11,113196999,111120
23,validator_3,47262001,495020
24,validator_5,127464002,1093400
25,validator_8,34134994,578330
26,validator_5,68974004,355600
27,validator_0,58837000,407790
28,validator_17,90541998,395070
29,validator_3,78638000,626900
30,validator_4,50140001,1999190
31,validator_18,66325003,486700
32,validator_16,60950004,237440
33,validator_16,103846000,20827280
34,validator_2,32812000,521920
35,validator_10,164103000,1214140
36,validator_15,132039995,671000
37,validator_1,110682000,2614200
38,validator_13,24683000,1274120
39,validator_14,81285000,4488900
40,validator_12,101890001,9003720
41,validator_18,189210002,207240
42,validator_12,42478001,831260
43,validator_16,504181001,5505800
44,validator_1,133063001,1734730
45,validator_19,48803002,979130
46,validator_19,58479996,1275800
47,validator_6,71382000,472000
48,validator_17,35877998,2774020
49,validator_2,101588998,987900
50,validator_12,52376995,914100
51,validator_1,103820999,9201780
52,validator_3,79932002,189900
53,validator_14,93548999,114500
54,validator_15,67081996,18151090
55,validator_3,102416000,821700
56,validator_0,114179997,8149600
57,validator_13,111909001,5446200
58,validator_2,68400002,170200
59,validator_0,280894000,67900
60,validator_2,102278002,627200
61,validator_17,30522001,1449220
62,validator_3,116000996,632100
63,validator_11,131121999,2256290
64,validator_13,66989000,1276990
65,validator_6,152897002,18281240
66,validator_10,71110001,416140
67,validator_8,78117002,763900
68,validator_16,82828006,773000
69,validator_1,136196998,1791740
70,validator_6,91230003,22302700
71,validator_7,58054005,164300
72,validator_0,97209993,1003300
73,validator_12,81038000,1127200
74,validator_12,29891002,1353380
75,validator_11,76775000,137600
76,validator_11,118950001,2162900
77,validator_2,102993001,1283000
78,validator_11,181532993,8314800
79,validator_11,97271005,1040000
80,validator_0,68495000,82500
81,validator_17,99464997,987730
82,validator_18,38263999,5223400
83,validator_19,185805002,7203480
84,validator_9,59067998,505440
85,validator_16,33583002,2298600
86,validator_4,152528995,26443300
87,validator_12,209434000,1311200
88,validator_4,49839998,8736600
89,validator_6,65850000,1998230
90,validator_15,156641001,1114820
91,validator_13,74226002,170940
92,validator_12,53644004,1133200
93,validator_14,86043001,1207700
94,validator_16,100839996,1187000
95,validator_8,134005999,109890
96,validator_18,92055004,18484100
97,validator_19,81996999,1353600
98,validator_15,175324999,967900
99,validator_19,91117999,572900
100,validator_18,69496000,449320
101,validator_1,70908000,1643100
102,validator_11,109639004,1222400
103,validator_9,41307000,803900
104,validator_7,92737997,922600
105,validator_0,99941002,152680
106,validator_12,94617000,4911000
107,validator_1,96096003,430900
108,validator_17,136809994,872600
109,validator_11,79208000,2911900
110,validator_7,64031004,1686980
111,validator_12,102794997,4871420
112,validator_16,93962999,1790500
113,validator_16,564664999,1093040
114,validator_7,78592997,1091920
115,validator_13,93834999,4521300
116,validator_14,76621000,618900
117,validator_19,38533001,549100
118,validator_16,62791004,113700
119,validator_16,410107997,523880
120,validator_8,33023001,1728620
121,validator_16,63655002,722100
122,validator_8,85440003,1929640
123,validator_4,153413999,1376840
124,validator_2,66911997,2943430
125,validator_9,41638000,19828400
126,validator_14,111435001,883110
127,validator_3,95020001,94120
128,validator_6,108119001,415600
129,validator_2,71135002,1074600
130,validator_16,37283000,1141400
131,validator_15,93083000,66690
132,validator_13,127758001,18489280
133,validator_16,68436996,508040
134,validator_4,184567999,1123400
135,validator_19,51586999,49130
136,validator_7,93323000,190320
137,validator_14,142942002,2145000
138,validator_10,116064002,1118600
139,validator_3,82084997,691100
140,validator_14,214113003,18464700
141,validator_3,49762998,19277040
142,validator_13,110453000,255400
143,validator_14,127403999,556000
144,validator_4,139706994,962800
145,validator_2,86598001,2389100
146,validator_1,73863000,1237320
147,validator_17,98462995,1466480
148,validator_7,136688998,1329500
149,validator_8,59073000,7980200
150,validator_19,103095997,8367700
151,validator_2,142818005,5185500
152,validator_18,43478000,92700
153,validator_3,62483996,1264100
154,validator_15,40320003,914900
155,validator_6,150257997,2142180
156,validator_1,53581999,876510
157,validator_4,14814001,724440
158,validator_0,81812002,1398300
159,validator_5,92991999,473100
160,validator_8,81864996,2331430
161,validator_15,48556999,19880900
162,validator_4,26859000,937510
163,validator_13,111865999,912060
164,validator_11,94482003,67990
165,validator_13,36913998,5355700
166,validator_18,151732994,124200
167,validator_5,93235999,6390
168,validator_3,130936003,18449000
169,validator_0,85525001,1369040
170,validator_13,182018999,710100
171,validator_1,147278002,1386200
172,validator_5,73747000,1199820
173,validator_14,113390999,18397500
174,validator_0,61246005,1626990
175,validator_1,104087999,728800
176,validator_4,16920002,455370
177,validator_12,120750996,760680
178,validator_2,98359998,848620
179,validator_2,119280003,1088310
180,validator_19,127119995,898900
181,validator_7,114432001,3355200
182,validator_15,32674000,1306280
183,validator_13,82790000,4457600
184,validator_18,167067003,2148300
185,validator_11,81482998,284300
186,validator_12,103097999,4463840
187,validator_15,51878999,668400
188,validator_15,99562996,3375430
189,validator_2,57103000,1047230
190,validator_6,76004999,2298000
191,validator_7,77709002,312300
192,validator_0,88160999,3323900
193,validator_11,56595996,1139840
194,validator_8,86721998,3260000
195,validator_1,161454001,1174740
196,validator_15,59440000,394500
197,validator_14,40970994,1575140
198,validator_18,59703995,1361000
199,validator_9,93334002,785480
200,validator_12,93948002,209130
201,validator_2,52621004,1213000
202,validator_2,91463000,1191100
203,validator_9,99479999,415390
204,validator_14,110537994,301900
205,validator_4,83069999,1431340
206,validator_5,214543002,7595700
207,validator_14,115530999,5602800
208,validator_3,82975001,1314200
209,validator_18,128868002,1031600
210,validator_2,115402002,1133900
211,validator_15,65442999,1477630
212,validator_2,43981001,808570
213,validator_12,55753995,17887200
214,validator_4,59167005,18417400
215,validator_12,83102000,250000
216,validator_11,131869993,398000
217,validator_17,67787000,1925000
218,validator_19,62701001,236980
219,validator_18,126030000,4499600
220,validator_3,113529001,6934200
221,validator_15,60784997,1422000
222,validator_3,84127998,5232000
223,validator_12,144985997,6003200
224,validator_18,465420001,414700
225,validator_8,66453996,914800
226,validator_2,54288002,1210900
227,validator_12,79716996,1646280
228,validator_0,41884999,2229700
229,validator_10,35100001,810600
230,validator_2,70591003,1214200
231,validator_1,197096997,246000
232,validator_2,81461997,2498230
233,validator_17,61030003,19617400
234,validator_7,120895000,1035250
235,validator_13,101896000,970660
236,validator_19,97562004,96300
237,validator_16,33004001,4822200
238,validator_3,107652996,1574300
239,validator_19,20329996,687100
240,validator_7,44351001,697020
241,validator_4,29943001,1783480
242,validator_15,89882999,616620
243,validator_4,44818995,434490
244,validator_2,141198997,459930
245,validator_2,87478001,80100
246,validator_15,33205001,6390
