block_num,validator_id,total_gas_fee,total_mev_available
0,validator_3,182689000,2465600
1,validator_7,82166000,29200
2,validator_2,156936998,709230
3,validator_7,71292001,355300
4,validator_5,90434999,682300
5,validator_12,137730997,1644400
6,validator_7,82094997,370600
7,validator_0,93852006,1799900
8,validator_17,230149004,54560
9,validator_6,112269999,6643400
10,validator_13,79571997,1034950
11,validator_3,122210994,730100
12,validator_16,31875997,24930
13,validator_11,94328004,1409430
14,validator_9,71911995,842600
15,validator_6,50583002,130580
16,validator_9,66281000,18842200
17,validator_5,40746996,595320
18,validator_6,70171991,18276400
19,validator_7,140369001,418300
20,validator_17,42823003,362100
21,validator_7,46882999,295340
22,validator_1,488734000,636300
23,validator_5,50972001,669800
24,validator_8,51038001,19107400
25,validator_0,71720996,1189900
26,validator_2,25964001,1164000
27,validator_7,69373993,122530
28,validator_6,200974009,2269770
29,validator_6,60020998,682220
30,validator_10,81492998,429500
31,validator_15,59329993,204000
32,validator_12,67162001,7660820
33,validator_15,127789997,229220
34,validator_10,723621994,1550400
35,validator_11,79110991,1409270
36,validator_3,182689000,2465600
37,validator_7,82166000,29200
38,validator_2,156936998,709230
39,validator_7,71292001,355300
40,validator_5,90434999,682300
41,validator_12,137730997,1644400
42,validator_7,82094997,370600
43,validator_0,93852006,1799900
44,validator_17,230149004,54560
45,validator_6,112269999,6643400
46,validator_13,79571997,1034950
47,validator_3,122210994,730100
48,validator_16,31875997,24930
49,validator_11,94328004,1409430
50,validator_9,71911995,842600
51,validator_6,50583002,130580
52,validator_9,66281000,18842200
53,validator_5,40746996,595320
54,validator_6,70171991,18276400
55,validator_7,140369001,418300
56,validator_17,42823003,362100
57,validator_7,46882999,295340
58,validator_1,488734000,636300
59,validator_5,50972001,669800
60,validator_8,51038001,19107400
61,validator_0,71720996,1189900
62,validator_2,25964001,1164000
63,validator_7,69373993,122530
64,validator_6,200974009,2269770
65,validator_6,60020998,682220
66,validator_10,81492998,429500
67,validator_15,59329993,204000
68,validator_12,67162001,7660820
69,validator_15,127789997,229220
70,validator_10,723621994,1550400
71,validator_11,79110991,1409270
72,validator_3,182689000,2465600
73,validator_7,82166000,29200
74,validator_2,156936998,709230
75,validator_7,71292001,355300
76,validator_5,90434999,682300
77,validator_12,137730997,1644400
78,validator_7,82094997,370600
79,validator_0,93852006,1799900
80,validator_17,230149004,54560
81,validator_6,112269999,6643400
82,validator_13,79571997,1034950
83,validator_3,122210994,730100
84,validator_16,31875997,24930
85,validator_11,94328004,1409430
86,validator_9,71911995,842600
87,validator_6,50583002,130580
88,validator_9,66281000,18842200
89,validator_5,40746996,595320
90,validator_6,70171991,18276400
91,validator_7,140369001,418300
92,validator_17,42823003,362100
93,validator_7,46882999,295340
94,validator_1,488734000,636300
95,validator_5,50972001,669800
96,validator_8,51038001,19107400
97,validator_0,71720996,1189900
98,validator_2,25964001,1164000
99,validator_7,69373993,122530
100,validator_6,200974009,2269770
101,validator_6,60020998,682220
102,validator_10,81492998,429500
103,validator_15,59329993,204000
104,validator_12,67162001,7660820
105,validator_15,127789997,229220
106,validator_10,723621994,1550400
107,validator_11,79110991,1409270
108,validator_3,182689000,2465600
109,validator_7,82166000,29200
110,validator_2,156936998,709230
111,validator_7,71292001,355300
112,validator_5,90434999,682300
113,validator_12,137730997,1644400
114,validator_7,82094997,370600
115,validator_0,93852006,1799900
116,validator_17,230149004,54560
117,validator_6,112269999,6643400
118,validator_13,79571997,1034950
119,validator_3,122210994,730100
120,validator_16,31875997,24930
121,validator_11,94328004,1409430
122,validator_9,71911995,842600
123,validator_6,50583002,130580
124,validator_9,66281000,18842200
125,validator_5,40746996,595320
126,validator_6,70171991,18276400
127,validator_7,140369001,418300
128,validator_17,42823003,362100
129,validator_7,46882999,295340
130,validator_1,488734000,636300
131,validator_5,50972001,669800
132,validator_8,51038001,19107400
133,validator_0,71720996,1189900
134,validator_2,25964001,1164000
135,validator_7,69373993,122530
136,validator_6,200974009,2269770
137,validator_6,60020998,682220
138,validator_10,81492998,429500
139,validator_15,59329993,204000
140,validator_12,67162001,7660820
141,validator_15,127789997,229220
142,validator_10,723621994,1550400
143,validator_11,79110991,1409270
144,validator_3,182689000,2465600
145,validator_7,82166000,29200
146,validator_2,156936998,709230
147,validator_7,71292001,355300
148,validator_5,90434999,682300
149,validator_12,137730997,1644400
150,validator_7,82094997,370600
151,validator_0,93852006,1799900
152,validator_17,230149004,54560
153,validator_6,112269999,6643400
154,validator_13,79571997,1034950
155,validator_3,122210994,730100
156,validator_16,31875997,24930
157,validator_11,94328004,1409430
158,validator_9,71911995,842600
159,validator_6,50583002,130580
160,validator_9,66281000,18842200
161,validator_5,40746996,595320
162,validator_6,70171991,18276400
163,validator_7,140369001,418300
164,validator_17,42823003,362100
165,validator_7,46882999,295340
166,validator_1,488734000,636300
167,validator_5,50972001,669800
168,validator_8,51038001,19107400
169,validator_0,71720996,1189900
170,validator_2,25964001,1164000
171,validator_7,69373993,122530
172,validator_6,200974009,2269770
173,validator_6,60020998,682220
174,validator_10,81492998,429500
175,validator_15,59329993,204000
176,validator_12,67162001,7660820
177,validator_15,127789997,229220
178,validator_10,723621994,1550400
179,validator_11,79110991,1409270
180,validator_3,182689000,2465600
181,validator_7,82166000,29200
182,validator_2,156936998,709230
183,validator_7,71292001,355300
184,validator_5,90434999,682300
185,validator_12,137730997,1644400
186,validator_7,82094997,370600
187,validator_0,93852006,1799900
188,validator_17,230149004,54560
189,validator_6,112269999,6643400
190,validator_13,79571997,1034950
191,validator_3,122210994,730100
192,validator_16,31875997,24930
193,validator_11,94328004,1409430
194,validator_9,71911995,842600
195,validator_6,50583002,130580
196,validator_9,66281000,18842200
197,validator_5,40746996,595320
198,validator_6,70171991,18276400
199,validator_7,140369001,418300
200,validator_17,42823003,362100
201,validator_7,46882999,295340
202,validator_1,488734000,636300
203,validator_5,50972001,669800
204,validator_8,51038001,19107400
205,validator_0,71720996,1189900
206,validator_2,25964001,1164000
