block_num,validator_id,total_gas_fee,total_mev_available
0,validator_7,104046996,931800
1,validator_1,83685004,158420
2,validator_14,113653996,1706400
3,validator_19,122958997,9418000
4,validator_4,82224996,1279530
5,validator_18,28154002,1972400
6,validator_3,57356002,7767430
7,validator_8,101880000,1155800
8,validator_17,126364003,1408640
9,validator_10,82113000,1530000
10,validator_19,124907000,1401210
11,validator_2,595489996,4732500
12,validator_16,121054001,747180
13,validator_16,57510001,1025500
14,validator_1,87024002,7504740
15,validator_17,300715001,593600
16,validator_18,60590004,1445430
17,validator_16,60245997,609580
18,validator_13,41654998,834500
19,validator_3,442825998,641680
20,validator_1,81791002,218900
21,validator_12,42016001,7653630
22,validator_0,94278000,18238280
23,validator_14,91936997,1111600
24,validator_2,67947004,203400
25,validator_15,70629996,1110580
26,validator_3,74520004,1861500
27,validator_4,33122998,602030
28,validator_10,106999997,640640
29,validator_19,108535999,753340
30,validator_3,72482996,1616010
31,validator_10,81990001,1448340
32,validator_18,33692003,2914080
33,validator_19,58833998,1084900
34,validator_15,37514000,898400
35,validator_2,95330995,678540
36,validator_15,95206997,912100
37,validator_6,120280004,148100
38,validator_14,113653996,1706400
39,validator_9,85443996,9709200
40,validator_3,131714997,1254830
41,validator_18,28154002,1972400
42,validator_1,53465001,7616300
43,validator_0,124563997,1134000
44,validator_0,128873004,1123220
45,validator_17,120043999,770400
46,validator_3,89736999,1419310
47,validator_5,325490001,4732500
48,validator_3,89597001,1733810
49,validator_12,90520001,691040
50,validator_2,82003002,7336800
51,validator_1,346952002,593600
52,validator_9,52865003,1124000
53,validator_12,68441998,53300
54,validator_5,34975001,874800
55,validator_4,588201997,269380
56,validator_10,80993999,235900
57,validator_15,51261998,7727690
58,validator_14,132277997,25143280
59,validator_14,91936997,1111600
60,validator_13,66590004,181600
61,validator_17,70566998,1002580
62,validator_16,124240004,1951800
63,validator_8,23244000,8605000
64,validator_1,72197002,818840
65,validator_1,106674997,1298340
66,validator_2,77192997,1771010
67,validator_6,136950000,1628140
68,validator_4,42471006,2201180
69,validator_12,80393998,1084900
70,validator_6,33138998,898400
71,validator_2,95330995,678540
72,validator_0,76786995,831800
73,validator_16,107075001,156620
74,validator_5,104463997,1706400
75,validator_2,123548001,5128200
76,validator_3,131714997,1254830
77,validator_17,45744004,2089600
78,validator_17,68162002,7875430
79,validator_6,106594001,1457800
80,validator_10,120163002,160180
