block_id,total_gas,total_mev_captured,validator_type,validator_id
1,633870000,33211100,attack,525
2,798620000,32332260,attack,528
3,811300000,1599420,attack,516
4,740790000,43025230,attack,525
5,566178000,113869240,attack,508
6,569740000,33424600,attack,514
7,668860000,8571700,attack,518
8,607484000,26539240,normal,543
9,651255000,67762320,attack,539
10,593900000,21428000,attack,516
11,816940000,44883700,normal,541
12,753998000,43962700,attack,529
13,664902000,40436100,normal,548
14,703520000,52063990,attack,514
15,602050000,38696340,attack,504
16,484880000,53628720,attack,513
17,747773000,34615400,attack,516
18,897000000,6558800,normal,541
19,568900000,9158000,attack,519
20,578820000,36259200,attack,521
21,495380000,25273930,attack,539
22,803429000,47554900,attack,516
23,545770000,23497730,attack,540
24,701800000,1782100,attack,539
25,757900000,20356000,attack,502
26,674500000,24217100,attack,518
27,786200000,31019230,normal,542
28,619382000,8129200,normal,545
29,523300000,33979630,attack,519
30,859870000,45662540,attack,511
31,707697000,17083100,attack,502
32,862279000,33916000,attack,529
33,774700000,26087300,normal,546
34,969010000,26779650,attack,539
35,764360000,33281000,attack,523
36,636410000,45479900,attack,516
37,658080000,34072400,attack,501
38,785550000,22954380,attack,512
39,639500000,31210900,attack,523
40,649482000,34095900,attack,526
41,860200000,15751100,normal,549
42,526079000,18532620,attack,515
43,810810000,37509800,attack,513
44,601850000,55081700,normal,541
45,884360000,29495180,attack,532
46,774970000,42031100,attack,501
47,906498000,14700480,attack,528
48,617000000,10158800,attack,537
49,857020000,20319420,attack,529
50,535280000,94649600,attack,528
