block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,18853000,769000,47602000,normal,1797
2,18160000,564700,94314700,attack,1752
3,12033000,145700,185138700,normal,1777
4,15020000,229700,275419700,attack,1770
5,22280000,515640,411555640,normal,1793
6,6330000,21800,609461800,normal,1787
7,37600000,135000,863015000,attack,1774
8,73120000,836090,1219076090,normal,1780
9,7133000,539400,1426272400,attack,1770
10,6537000,709000,1781306000,normal,1787
11,18933000,110300,2042313300,normal,1794
12,13810000,56200,2363726200,attack,1769
13,23691000,0,2724341000,normal,1783
14,10250000,0,3192360000,attack,1762
15,51381000,21320,3677392320,attack,1755
16,16020000,3130,4074203130,attack,1752
17,56243000,0,4570813000,attack,1769
18,40558000,33300,4902281300,attack,1772
19,8510000,19530,5508479530,normal,1796
20,1700000,1246000,6230246000,attack,1766
21,12373000,19700,6906462700,attack,1759
22,15240000,0,7554790000,attack,1754
23,22520000,30320,8008420320,normal,1797
24,67651000,256000,8571187000,attack,1774
25,15950000,0,9295200000,normal,1797
26,32448000,121600,10121589600,attack,1761
27,24620000,0,10891120000,attack,1755
28,5510000,0,12022740000,attack,1762
29,17383000,0,13025673000,attack,1768
30,19077000,290840,13537887840,attack,1757
31,51560000,285000,14543935000,attack,1767
32,67370000,75100,15253345100,attack,1758
33,4460000,4370520,16468170520,attack,1759
34,36823000,168900,17485011900,attack,1761
35,7520000,39400,18992599400,attack,1758
36,12310000,5640,20147725640,normal,1776
37,5920000,5630,21233215630,normal,1800
38,41935000,369000,22295784000,normal,1787
39,10446000,0,23507896000,attack,1757
40,94355000,389400,24276024400,attack,1772
41,50520000,0,25730150000,normal,1793
42,13980000,168600,26821168600,attack,1768
43,11529000,607800,28395506800,attack,1764
44,8150000,960000,29904340000,normal,1795
45,29223000,178500,31028531500,normal,1787
46,94023000,677630,32104440630,attack,1775
47,22072000,456400,33520638400,attack,1768
48,6925000,7852100,35153547100,normal,1789
49,14065000,17818800,36729223800,normal,1777
50,7130000,296000,38421026000,normal,1783
