transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
55521,43000000,121000,0,35,,unknown,1,1,normal,normal
55832,30000000,75000,0,38,,unknown,1,1,normal,normal
55076,30000000,71800,0,30,,unknown,1,1,normal,normal
55031,30000000,16400,0,29,,unknown,1,1,normal,normal
55522,30000000,11200,0,36,,unknown,1,1,normal,normal
55124,30000000,0,0,34,,unknown,1,1,normal,normal
55172,30000000,0,0,38,,unknown,1,1,normal,normal
55213,30000000,0,0,35,,unknown,1,1,normal,normal
55249,30000000,0,0,27,,unknown,1,1,normal,normal
55477,30000000,0,0,35,,unknown,1,1,normal,normal
55698,30000000,0,0,36,,unknown,1,1,normal,normal
55779,30000000,0,0,29,,unknown,1,1,normal,normal
55930,30000000,0,0,26,,unknown,1,1,normal,normal
55163,27000000,350000,0,29,,unknown,1,1,normal,normal
55185,27000000,0,0,29,,unknown,1,1,normal,normal
55193,27000000,0,0,37,,unknown,1,1,normal,normal
55294,27000000,0,0,28,,unknown,1,1,normal,normal
55298,27000000,0,0,32,,unknown,1,1,normal,normal
55409,27000000,0,0,33,,unknown,1,1,normal,normal
55429,27000000,0,0,31,,unknown,1,1,normal,normal
55564,27000000,0,0,34,,unknown,1,1,normal,normal
55625,27000000,0,0,29,,unknown,1,1,normal,normal
55781,27000000,0,0,31,,unknown,1,1,normal,normal
55830,27000000,0,0,36,,unknown,1,1,normal,normal
56003,27000000,0,0,33,,unknown,1,1,normal,normal
56017,27000000,0,0,25,,unknown,1,1,normal,normal
55135,19000000,0,0,23,,unknown,1,1,normal,normal
55187,19000000,0,0,31,,unknown,1,1,normal,normal
55237,19000000,0,0,37,,unknown,1,1,normal,normal
55385,19000000,0,0,31,,unknown,1,1,normal,normal
55573,19000000,0,0,21,,unknown,1,1,normal,normal
55786,19000000,0,0,36,,unknown,1,1,normal,normal
56081,19000000,0,0,23,,unknown,1,1,normal,normal
55028,1200000,17700000,0,26,,unknown,1,1,normal,normal
55507,110000,17700000,0,21,,unknown,1,1,normal,normal
55977,600000,7190000,0,29,,unknown,1,1,normal,normal
55277,420000,7190000,0,33,,unknown,1,1,normal,normal
55557,260000,7190000,0,27,,unknown,1,1,normal,normal
55607,120000,7190000,0,33,,unknown,1,1,normal,normal
55004,6300000,0,0,24,,unknown,1,1,normal,normal
55117,6300000,0,0,27,,unknown,1,1,normal,normal
55288,6300000,0,0,22,,unknown,1,1,normal,normal
55479,6300000,0,0,37,,unknown,1,1,normal,normal
55838,6300000,0,0,22,,unknown,1,1,normal,normal
55936,6300000,0,0,32,,unknown,1,1,normal,normal
56030,6300000,0,0,38,,unknown,1,1,normal,normal
55555,6100000,67900,0,25,,unknown,1,1,normal,normal
55803,6100000,49100,0,31,,unknown,1,1,normal,normal
55818,6100000,12800,0,24,,unknown,1,1,normal,normal
55013,6100000,0,0,33,,unknown,1,1,normal,normal
56158,43000000,139000,0,34,,unknown,2,2,normal,normal
56445,43000000,21800,0,35,,unknown,2,2,normal,normal
56118,43000000,0,0,38,,unknown,2,2,normal,normal
56227,43000000,0,0,37,,unknown,2,2,normal,normal
56482,43000000,0,0,28,,unknown,2,2,normal,normal
56500,43000000,0,0,24,,unknown,2,2,normal,normal
56835,43000000,0,0,29,,unknown,2,2,normal,normal
56930,43000000,0,0,36,,unknown,2,2,normal,normal
57079,43000000,0,0,31,,unknown,2,2,normal,normal
56651,30000000,35600,0,21,,unknown,2,2,normal,normal
56261,30000000,31700,0,27,,unknown,2,2,normal,normal
56139,30000000,0,0,37,,unknown,2,2,normal,normal
56391,30000000,0,0,25,,unknown,2,2,normal,normal
56513,30000000,0,0,37,,unknown,2,2,normal,normal
56785,30000000,0,0,23,,unknown,2,2,normal,normal
56859,30000000,0,0,31,,unknown,2,2,normal,normal
56994,30000000,0,0,34,,unknown,2,2,normal,normal
57107,30000000,0,0,37,,unknown,2,2,normal,normal
56323,27000000,68100,0,23,,unknown,2,2,normal,normal
56599,27000000,47700,0,35,,unknown,2,2,normal,normal
57015,27000000,39400,0,33,,unknown,2,2,normal,normal
56106,27000000,0,0,26,,unknown,2,2,normal,normal
56177,27000000,0,0,31,,unknown,2,2,normal,normal
56206,27000000,0,0,38,,unknown,2,2,normal,normal
56502,27000000,0,0,26,,unknown,2,2,normal,normal
56610,27000000,0,0,24,,unknown,2,2,normal,normal
56688,27000000,0,0,36,,unknown,2,2,normal,normal
56904,27000000,0,0,32,,unknown,2,2,normal,normal
57060,5000000,17700000,0,34,,unknown,2,2,normal,normal
56414,19000000,381000,0,26,,unknown,2,2,normal,normal
56575,19000000,75000,0,33,,unknown,2,2,normal,normal
56639,19000000,64600,0,31,,unknown,2,2,normal,normal
56112,19000000,0,0,32,,unknown,2,2,normal,normal
56375,19000000,0,0,31,,unknown,2,2,normal,normal
56586,19000000,0,0,22,,unknown,2,2,normal,normal
56664,19000000,0,0,34,,unknown,2,2,normal,normal
57092,19000000,0,0,22,,unknown,2,2,normal,normal
57145,19000000,0,0,31,,unknown,2,2,normal,normal
57168,19000000,0,0,32,,unknown,2,2,normal,normal
56257,160000,17700000,0,23,,unknown,2,2,normal,normal
56396,150000,7190000,0,30,,unknown,2,2,normal,normal
56172,77000,7190000,0,26,,unknown,2,2,normal,normal
56133,6300000,0,0,31,,unknown,2,2,normal,normal
56223,6300000,0,0,33,,unknown,2,2,normal,normal
56492,6300000,0,0,38,,unknown,2,2,normal,normal
56719,6300000,0,0,23,,unknown,2,2,normal,normal
56745,6300000,0,0,27,,unknown,2,2,normal,normal
56772,6300000,0,0,32,,unknown,2,2,normal,normal
56881,6300000,0,0,31,,unknown,2,2,normal,normal
56923,6100000,108000,0,29,,unknown,2,2,normal,normal
58224,43000000,7840,0,32,,unknown,3,3,normal,normal
58284,43000000,5630,0,26,,unknown,3,3,normal,normal
57336,43000000,0,0,24,,unknown,3,3,normal,normal
57776,43000000,0,0,24,,unknown,3,3,normal,normal
57896,43000000,0,0,34,,unknown,3,3,normal,normal
57996,43000000,0,0,24,,unknown,3,3,normal,normal
58229,43000000,0,0,37,,unknown,3,3,normal,normal
57490,30000000,35100,0,24,,unknown,3,3,normal,normal
57327,30000000,0,0,37,,unknown,3,3,normal,normal
57372,30000000,0,0,38,,unknown,3,3,normal,normal
57457,30000000,0,0,35,,unknown,3,3,normal,normal
57912,30000000,0,0,28,,unknown,3,3,normal,normal
58086,30000000,0,0,26,,unknown,3,3,normal,normal
58092,30000000,0,0,32,,unknown,3,3,normal,normal
58164,30000000,0,0,38,,unknown,3,3,normal,normal
58172,30000000,0,0,24,,unknown,3,3,normal,normal
57790,27000000,46500,0,38,,unknown,3,3,normal,normal
57393,27000000,0,0,37,,unknown,3,3,normal,normal
57834,27000000,0,0,38,,unknown,3,3,normal,normal
57885,27000000,0,0,23,,unknown,3,3,normal,normal
57979,27000000,0,0,29,,unknown,3,3,normal,normal
58076,27000000,0,0,38,,unknown,3,3,normal,normal
57985,19000000,84800,0,35,,unknown,3,3,normal,normal
57459,19000000,30200,0,37,,unknown,3,3,normal,normal
57253,19000000,23500,0,29,,unknown,3,3,normal,normal
58110,19000000,13900,0,28,,unknown,3,3,normal,normal
57218,19000000,0,0,38,,unknown,3,3,normal,normal
57311,19000000,0,0,21,,unknown,3,3,normal,normal
57451,19000000,0,0,29,,unknown,3,3,normal,normal
57514,19000000,0,0,26,,unknown,3,3,normal,normal
57547,19000000,0,0,37,,unknown,3,3,normal,normal
57557,19000000,0,0,25,,unknown,3,3,normal,normal
57910,19000000,0,0,26,,unknown,3,3,normal,normal
57972,19000000,0,0,22,,unknown,3,3,normal,normal
58103,19000000,0,0,21,,unknown,3,3,normal,normal
58116,19000000,0,0,34,,unknown,3,3,normal,normal
58251,19000000,0,0,37,,unknown,3,3,normal,normal
58281,19000000,0,0,23,,unknown,3,3,normal,normal
57900,650000,7190000,0,38,,unknown,3,3,normal,normal
58018,310000,7190000,0,24,,unknown,3,3,normal,normal
58140,84000,7190000,0,36,,unknown,3,3,normal,normal
57735,6300000,139000,0,27,,unknown,3,3,normal,normal
57260,6300000,0,0,36,,unknown,3,3,normal,normal
57480,6300000,0,0,36,,unknown,3,3,normal,normal
57608,6300000,0,0,32,,unknown,3,3,normal,normal
57620,6300000,0,0,22,,unknown,3,3,normal,normal
58108,6300000,0,0,26,,unknown,3,3,normal,normal
58273,6100000,121000,0,37,,unknown,3,3,normal,normal
56764,6100000,36800,0,24,,unknown,3,2,normal,normal
57758,6100000,35100,0,28,,unknown,3,3,normal,normal
58654,43000000,64600,0,22,,unknown,4,4,normal,normal
58548,43000000,0,0,26,,unknown,4,4,normal,normal
58679,43000000,0,0,25,,unknown,4,4,normal,normal
58700,43000000,0,0,24,,unknown,4,4,normal,normal
58711,43000000,0,0,35,,unknown,4,4,normal,normal
58736,43000000,0,0,38,,unknown,4,4,normal,normal
58846,43000000,0,0,38,,unknown,4,4,normal,normal
58899,43000000,0,0,25,,unknown,4,4,normal,normal
58964,43000000,0,0,24,,unknown,4,4,normal,normal
58977,43000000,0,0,37,,unknown,4,4,normal,normal
58698,30000000,12300,0,22,,unknown,4,4,normal,normal
58528,30000000,0,0,28,,unknown,4,4,normal,normal
58537,30000000,0,0,37,,unknown,4,4,normal,normal
58665,30000000,0,0,33,,unknown,4,4,normal,normal
58824,30000000,0,0,38,,unknown,4,4,normal,normal
58895,30000000,0,0,21,,unknown,4,4,normal,normal
59058,30000000,0,0,30,,unknown,4,4,normal,normal
59172,30000000,0,0,34,,unknown,4,4,normal,normal
59392,30000000,0,0,34,,unknown,4,4,normal,normal
58925,27000000,164000,0,29,,unknown,4,4,normal,normal
58837,27000000,15100,0,29,,unknown,4,4,normal,normal
58790,27000000,12300,0,26,,unknown,4,4,normal,normal
58442,27000000,0,0,30,,unknown,4,4,normal,normal
58536,27000000,0,0,36,,unknown,4,4,normal,normal
58555,27000000,0,0,33,,unknown,4,4,normal,normal
58567,27000000,0,0,23,,unknown,4,4,normal,normal
58708,27000000,0,0,32,,unknown,4,4,normal,normal
59010,27000000,0,0,26,,unknown,4,4,normal,normal
59324,27000000,0,0,32,,unknown,4,4,normal,normal
58306,1500000,17700000,0,26,,unknown,4,4,normal,normal
59341,19000000,12300,0,27,,unknown,4,4,normal,normal
58811,19000000,0,0,25,,unknown,4,4,normal,normal
58836,19000000,0,0,28,,unknown,4,4,normal,normal
58921,19000000,0,0,25,,unknown,4,4,normal,normal
58327,110000,17700000,0,25,,unknown,4,4,normal,normal
59078,420000,7190000,0,28,,unknown,4,4,normal,normal
59247,6300000,256000,0,21,,unknown,4,4,normal,normal
58445,6300000,0,0,33,,unknown,4,4,normal,normal
58535,6300000,0,0,35,,unknown,4,4,normal,normal
58543,6300000,0,0,21,,unknown,4,4,normal,normal
58633,6300000,0,0,23,,unknown,4,4,normal,normal
58779,6300000,0,0,37,,unknown,4,4,normal,normal
59393,6100000,39400,0,35,,unknown,4,4,normal,normal
58549,6100000,19700,0,27,,unknown,4,4,normal,normal
59255,6100000,15100,0,29,,unknown,4,4,normal,normal
57768,6100000,12800,0,38,,unknown,4,3,normal,normal
58845,6100000,6390,0,37,,unknown,4,4,normal,normal
56815,6100000,5630,0,31,,unknown,4,2,normal,normal
55075,6100000,0,0,29,,unknown,4,1,normal,normal
55487,6100000,0,0,23,,unknown,4,1,normal,normal
59870,43000000,231000,0,28,,unknown,5,5,normal,normal
60205,43000000,67900,0,33,,unknown,5,5,normal,normal
60276,43000000,19700,0,38,,unknown,5,5,normal,normal
59407,43000000,0,0,27,,unknown,5,5,normal,normal
59511,43000000,0,0,21,,unknown,5,5,normal,normal
59659,43000000,0,0,37,,unknown,5,5,normal,normal
59792,43000000,0,0,38,,unknown,5,5,normal,normal
59873,43000000,0,0,31,,unknown,5,5,normal,normal
60116,43000000,0,0,32,,unknown,5,5,normal,normal
60241,43000000,0,0,25,,unknown,5,5,normal,normal
60149,30000000,510000,0,21,,unknown,5,5,normal,normal
60463,30000000,31700,0,27,,unknown,5,5,normal,normal
59431,30000000,0,0,29,,unknown,5,5,normal,normal
59477,30000000,0,0,31,,unknown,5,5,normal,normal
59490,30000000,0,0,22,,unknown,5,5,normal,normal
59539,30000000,0,0,27,,unknown,5,5,normal,normal
59561,30000000,0,0,27,,unknown,5,5,normal,normal
59656,30000000,0,0,34,,unknown,5,5,normal,normal
59704,30000000,0,0,38,,unknown,5,5,normal,normal
59828,30000000,0,0,30,,unknown,5,5,normal,normal
59900,30000000,0,0,36,,unknown,5,5,normal,normal
60150,30000000,0,0,22,,unknown,5,5,normal,normal
60425,30000000,0,0,33,,unknown,5,5,normal,normal
60110,27000000,66100,0,26,,unknown,5,5,normal,normal
59461,27000000,0,0,37,,unknown,5,5,normal,normal
59536,27000000,0,0,24,,unknown,5,5,normal,normal
59628,27000000,0,0,28,,unknown,5,5,normal,normal
59820,27000000,0,0,22,,unknown,5,5,normal,normal
60196,27000000,0,0,24,,unknown,5,5,normal,normal
60449,27000000,0,0,35,,unknown,5,5,normal,normal
60482,27000000,0,0,24,,unknown,5,5,normal,normal
59446,19000000,0,0,22,,unknown,5,5,normal,normal
