transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
245037,19000000,0,0,2630,,unknown,1,1,attack,normal
245027,3200000,0,0,2623,,unknown,1,1,attack,normal
245020,2600000,0,0,2635,,unknown,1,1,attack,normal
245042,1800000,0,0,2627,,unknown,1,1,attack,normal
245025,1600000,0,0,2632,,unknown,1,1,attack,normal
245031,1600000,0,0,2622,,unknown,1,1,attack,normal
245030,1500000,0,0,2624,,unknown,1,1,attack,normal
245034,870000,256000,0,2633,,unknown,1,1,attack,normal
246266,0,0,0,6577,245034.0,unknown,1,1,attack,failed
245021,1100000,0,0,2631,,unknown,1,1,attack,normal
245022,1100000,0,0,2636,,unknown,1,1,attack,normal
245024,1100000,0,0,2622,,unknown,1,1,attack,normal
245036,1000000,0,0,2634,,unknown,1,1,attack,normal
245038,970000,0,0,2633,,unknown,1,1,attack,normal
245029,870000,0,0,2629,,unknown,1,1,attack,normal
245028,650000,0,0,2630,,unknown,1,1,attack,normal
245033,530000,0,0,2631,,unknown,1,1,attack,normal
245041,460000,0,0,2640,,unknown,1,1,attack,normal
245026,420000,0,0,2639,,unknown,1,1,attack,normal
245035,420000,0,0,2624,,unknown,1,1,attack,normal
245043,260000,0,0,2634,,unknown,1,1,attack,normal
245039,150000,0,0,2623,,unknown,1,1,attack,normal
245040,150000,0,0,2630,,unknown,1,1,attack,normal
245023,110000,0,0,2632,,unknown,1,1,attack,normal
245032,83000,0,0,2628,,unknown,1,1,attack,normal
245065,6300000,0,0,2633,,unknown,2,2,attack,normal
245067,5200000,0,0,2630,,unknown,2,2,attack,normal
245055,5000000,0,0,2631,,unknown,2,2,attack,normal
245047,2600000,0,0,2627,,unknown,2,2,attack,normal
245060,2000000,33300,0,2640,,unknown,2,2,attack,normal
246267,0,0,0,6575,245060.0,unknown,2,2,attack,failed
245052,1400000,0,0,2630,,unknown,2,2,attack,normal
245053,1100000,161000,0,2630,,unknown,2,2,attack,normal
245046,910000,0,0,2635,,unknown,2,2,attack,normal
245062,910000,0,0,2631,,unknown,2,2,attack,normal
245063,870000,0,0,2624,,unknown,2,2,attack,normal
245049,670000,0,0,2640,,unknown,2,2,attack,normal
245050,530000,0,0,2636,,unknown,2,2,attack,normal
