transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created
1706,0.0,0.0,0,19,180.0,attack,31,24
1708,0.0,0.0,0,19,180.0,attack,31,24
1709,0.0,0.0,0,19,180.0,attack,31,24
1711,0.0,0.0,0,15,180.0,attack,31,24
1712,0.0,0.0,0,15,180.0,attack,31,24
1714,0.0,0.0,0,12,180.0,attack,31,24
1715,0.0,0.0,0,12,180.0,attack,31,24
1717,0.0,0.0,0,19,180.0,attack,31,24
1718,0.0,0.0,0,19,180.0,attack,31,24
1720,0.0,0.0,0,20,180.0,attack,32,24
1721,0.0,0.0,0,20,180.0,attack,32,24
1723,0.0,0.0,0,20,180.0,attack,32,24
1724,0.0,0.0,0,20,180.0,attack,32,24
1726,0.0,0.0,0,16,180.0,attack,32,24
1727,0.0,0.0,0,16,180.0,attack,32,24
1729,0.0,0.0,0,12,180.0,attack,32,25
1730,0.0,0.0,0,12,180.0,attack,32,25
1732,0.0,0.0,0,14,180.0,attack,32,25
1733,0.0,0.0,0,14,180.0,attack,32,25
1735,0.0,0.0,0,15,180.0,attack,33,25
1736,0.0,0.0,0,15,180.0,attack,33,25
1738,0.0,0.0,0,16,180.0,attack,33,25
1739,0.0,0.0,0,16,180.0,attack,33,25
1741,0.0,0.0,0,19,180.0,attack,33,25
1742,0.0,0.0,0,19,180.0,attack,33,25
1744,0.0,0.0,0,18,180.0,attack,33,25
1745,0.0,0.0,0,18,180.0,attack,33,25
1747,0.0,0.0,0,17,180.0,attack,33,25
1748,0.0,0.0,0,17,180.0,attack,33,25
1750,0.0,0.0,0,11,180.0,attack,34,25
1751,0.0,0.0,0,11,180.0,attack,34,25
1753,0.0,0.0,0,13,180.0,attack,34,25
1754,0.0,0.0,0,13,180.0,attack,34,25
1756,0.0,0.0,0,17,180.0,attack,34,25
1757,0.0,0.0,0,17,180.0,attack,34,25
1759,0.0,0.0,0,16,180.0,attack,34,25
1760,0.0,0.0,0,16,180.0,attack,34,25
1762,0.0,0.0,0,18,180.0,attack,34,25
1763,0.0,0.0,0,18,180.0,attack,34,25
1765,0.0,0.0,0,13,180.0,attack,35,25
1766,0.0,0.0,0,13,180.0,attack,35,25
1768,0.0,0.0,0,19,180.0,attack,35,25
1769,0.0,0.0,0,19,180.0,attack,35,25
1771,0.0,0.0,0,11,180.0,attack,35,25
1772,0.0,0.0,0,11,180.0,attack,35,25
1774,0.0,0.0,0,14,180.0,attack,35,25
1775,0.0,0.0,0,14,180.0,attack,35,25
1777,0.0,0.0,0,19,180.0,attack,35,25
1778,0.0,0.0,0,19,180.0,attack,35,25
1780,0.0,0.0,0,20,180.0,attack,36,25
1781,0.0,0.0,0,20,180.0,attack,36,25
1783,0.0,0.0,0,18,180.0,attack,36,25
1784,0.0,0.0,0,18,180.0,attack,36,25
1786,0.0,0.0,0,17,180.0,attack,36,25
1787,0.0,0.0,0,17,180.0,attack,36,25
1789,0.0,0.0,0,15,180.0,attack,36,25
1790,0.0,0.0,0,15,180.0,attack,36,25
1792,0.0,0.0,0,19,180.0,attack,36,25
1793,0.0,0.0,0,19,180.0,attack,36,25
1795,0.0,0.0,0,19,180.0,attack,37,25
1796,0.0,0.0,0,19,180.0,attack,37,25
1798,0.0,0.0,0,19,180.0,attack,37,25
1799,0.0,0.0,0,19,180.0,attack,37,25
1801,0.0,0.0,0,17,180.0,attack,37,26
1802,0.0,0.0,0,17,180.0,attack,37,26
1804,0.0,0.0,0,18,180.0,attack,37,26
1805,0.0,0.0,0,18,180.0,attack,37,26
1807,0.0,0.0,0,15,180.0,attack,37,26
1808,0.0,0.0,0,15,180.0,attack,37,26
1810,0.0,0.0,0,17,180.0,attack,38,26
1811,0.0,0.0,0,17,180.0,attack,38,26
1813,0.0,0.0,0,11,180.0,attack,38,26
1814,0.0,0.0,0,11,180.0,attack,38,26
1816,0.0,0.0,0,16,180.0,attack,38,26
