transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created
338,0.0,0,0,16,24,attack,21,5
340,0.0,0,0,11,24,attack,22,5
341,0.0,0,0,11,24,attack,22,5
343,0.0,0,0,20,24,attack,22,5
344,0.0,0,0,20,24,attack,22,5
346,0.0,0,0,11,24,attack,22,5
347,0.0,0,0,11,24,attack,22,5
349,0.0,0,0,17,24,attack,22,5
350,0.0,0,0,17,24,attack,22,5
352,0.0,0,0,15,24,attack,22,5
353,0.0,0,0,15,24,attack,22,5
355,0.0,0,0,17,24,attack,23,5
356,0.0,0,0,17,24,attack,23,5
358,0.0,0,0,18,24,attack,23,5
359,0.0,0,0,18,24,attack,23,5
361,0.0,0,0,12,24,attack,23,6
362,0.0,0,0,12,24,attack,23,6
364,0.0,0,0,11,24,attack,23,6
365,0.0,0,0,11,24,attack,23,6
367,0.0,0,0,14,24,attack,23,6
368,0.0,0,0,14,24,attack,23,6
370,0.0,0,0,17,24,attack,24,6
371,0.0,0,0,17,24,attack,24,6
373,0.0,0,0,12,24,attack,24,6
374,0.0,0,0,12,24,attack,24,6
376,0.0,0,0,14,24,attack,24,6
377,0.0,0,0,14,24,attack,24,6
379,0.0,0,0,14,24,attack,24,6
380,0.0,0,0,14,24,attack,24,6
382,0.0,0,0,18,24,attack,24,6
383,0.0,0,0,18,24,attack,24,6
385,0.0,0,0,16,24,attack,25,6
386,0.0,0,0,16,24,attack,25,6
388,0.0,0,0,12,24,attack,25,6
389,0.0,0,0,12,24,attack,25,6
391,0.0,0,0,17,24,attack,25,6
392,0.0,0,0,17,24,attack,25,6
394,0.0,0,0,15,24,attack,25,6
395,0.0,0,0,15,24,attack,25,6
397,0.0,0,0,19,24,attack,25,6
398,0.0,0,0,19,24,attack,25,6
400,0.0,0,0,19,24,attack,26,6
401,0.0,0,0,19,24,attack,26,6
403,0.0,0,0,12,24,attack,26,6
404,0.0,0,0,12,24,attack,26,6
406,0.0,0,0,13,24,attack,26,6
407,0.0,0,0,13,24,attack,26,6
409,0.0,0,0,18,24,attack,26,6
410,0.0,0,0,18,24,attack,26,6
412,0.0,0,0,14,24,attack,26,6
413,0.0,0,0,14,24,attack,26,6
415,0.0,0,0,14,24,attack,27,6
416,0.0,0,0,14,24,attack,27,6
418,0.0,0,0,11,24,attack,27,6
419,0.0,0,0,11,24,attack,27,6
421,0.0,0,0,18,24,attack,27,6
422,0.0,0,0,18,24,attack,27,6
424,0.0,0,0,16,24,attack,27,6
425,0.0,0,0,16,24,attack,27,6
427,0.0,0,0,19,24,attack,27,6
428,0.0,0,0,19,24,attack,27,6
430,0.0,0,0,18,24,attack,28,6
431,0.0,0,0,18,24,attack,28,6
433,0.0,0,0,18,24,attack,28,7
434,0.0,0,0,18,24,attack,28,7
436,0.0,0,0,17,24,attack,28,7
437,0.0,0,0,17,24,attack,28,7
439,0.0,0,0,18,24,attack,28,7
440,0.0,0,0,18,24,attack,28,7
442,0.0,0,0,19,24,attack,28,7
443,0.0,0,0,19,24,attack,28,7
445,0.0,0,0,15,24,attack,29,7
446,0.0,0,0,15,24,attack,29,7
448,0.0,0,0,12,24,attack,29,7
449,0.0,0,0,12,24,attack,29,7
451,0.0,0,0,19,24,attack,29,7
452,0.0,0,0,19,24,attack,29,7
454,0.0,0,0,15,24,attack,29,7
455,0.0,0,0,15,24,attack,29,7
457,0.0,0,0,14,24,attack,29,7
458,0.0,0,0,14,24,attack,29,7
