period,block_number,gas_fee_gwei
STABLE_PRE_MERGE_2022,15000021,4730955.3435
STABLE_PRE_MERGE_2022,15000021,1892382.1374
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,1114802.31714234
STABLE_PRE_MERGE_2022,15000021,1317722.453735742
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,3919653.273553872
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,794800.497708
STABLE_PRE_MERGE_2022,15000021,3006143.64436677
STABLE_PRE_MERGE_2022,15000021,6659406.284438844
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,4632040.529178102
STABLE_PRE_MERGE_2022,15000021,5760505.84535247
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,397400.248854
STABLE_PRE_MERGE_2022,15000021,1794224.275933062
STABLE_PRE_MERGE_2022,15000021,3237797.882737084
STABLE_PRE_MERGE_2022,15000021,3621515.296023058
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,3903326.067759762
STABLE_PRE_MERGE_2022,15000021,1828453.728441256
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,1614534.738467742
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,1699210.621502646
STABLE_PRE_MERGE_2022,15000021,852414.943510858
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,7915057.90048414
STABLE_PRE_MERGE_2022,15000021,1107640.14100488
STABLE_PRE_MERGE_2022,15000021,5323434.219267682
STABLE_PRE_MERGE_2022,15000021,9704674.213469004
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,3295892.677058982
STABLE_PRE_MERGE_2022,15000021,898069.17287563
STABLE_PRE_MERGE_2022,15000021,1434810.360964372
STABLE_PRE_MERGE_2022,15000021,3048534.451291658
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,5327008.440614238
STABLE_PRE_MERGE_2022,15000021,1153404.913297896
STABLE_PRE_MERGE_2022,15000021,9211910.687
STABLE_PRE_MERGE_2022,15000021,1347739.381150848
STABLE_PRE_MERGE_2022,15000021,3613832.5625101
STABLE_PRE_MERGE_2022,15000021,5860672.850533522
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,3684764.2748
STABLE_PRE_MERGE_2022,15000021,386900.248854
STABLE_PRE_MERGE_2022,15000021,5517975.7914
STABLE_PRE_MERGE_2022,15000021,16553927.3742
STABLE_PRE_MERGE_2022,15000021,1099213.86369955
STABLE_PRE_MERGE_2022,15000021,900130.0
STABLE_PRE_MERGE_2022,15000021,384821.248854
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,769600.497708
STABLE_PRE_MERGE_2022,15000021,384390.957426
STABLE_PRE_MERGE_2022,15000021,16322420.1366
STABLE_PRE_MERGE_2022,15000021,1623807.61587
STABLE_PRE_MERGE_2022,15000021,16222339.2366
STABLE_PRE_MERGE_2022,15000021,1679742.0
STABLE_PRE_MERGE_2022,15000021,3442302.0
STABLE_PRE_MERGE_2022,15000021,378000.0
STABLE_PRE_MERGE_2022,15000021,993600.0
STABLE_PRE_MERGE_2022,15000021,90221974.6019145
STABLE_PRE_MERGE_2022,15000021,1197956.525352664
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1075429.28244
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,2508241.639256186
STABLE_PRE_MERGE_2022,15000021,21788394.424269512
STABLE_PRE_MERGE_2022,15000021,376400.248854
STABLE_PRE_MERGE_2022,15000021,1239665.257689962
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1251907.227688404
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,5377146.4122
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,1792382.1374
STABLE_PRE_MERGE_2022,15000021,767390.488306436
STABLE_PRE_MERGE_2022,15000021,998231.065952284
STABLE_PRE_MERGE_2022,15000021,2908732.57150411
STABLE_PRE_MERGE_2022,15000021,6546622.538760834
STABLE_PRE_MERGE_2022,15000021,12465720.302259114
STABLE_PRE_MERGE_2022,15000021,1355618.776529766
STABLE_PRE_MERGE_2022,15000021,1568942.68338
STABLE_PRE_MERGE_2022,15000021,2552058.0
STABLE_PRE_MERGE_2022,15000021,365400.0
STABLE_PRE_MERGE_2022,15000021,1793014.632029594
STABLE_PRE_MERGE_2022,15000021,3444794.796599244
STABLE_PRE_MERGE_2022,15000021,4362391.576898355
STABLE_PRE_MERGE_2022,15000021,6554294.455602089
STABLE_PRE_MERGE_2022,15000021,28327132.580169395
STABLE_PRE_MERGE_2022,15000021,358050.0
STABLE_PRE_MERGE_2022,15000021,5982746.4897354
STABLE_PRE_MERGE_2022,15000021,1115977.3215366
STABLE_PRE_MERGE_2022,15000021,6946589.21674942
STABLE_PRE_MERGE_2022,15000021,6145042.6076648
STABLE_PRE_MERGE_2022,15000021,1574129.48589
STABLE_PRE_MERGE_2022,15000021,1129782.9068706
STABLE_PRE_MERGE_2022,15000022,3545587.5
STABLE_PRE_MERGE_2022,15000022,8610000.0
STABLE_PRE_MERGE_2022,15000022,10800000.0
STABLE_PRE_MERGE_2022,15000022,659985.245136
STABLE_PRE_MERGE_2022,15000022,659400.0
STABLE_PRE_MERGE_2022,15000022,2226380.586239349
STABLE_PRE_MERGE_2022,15000022,4880349.064756674
STABLE_PRE_MERGE_2022,15000022,5004527.254376436
STABLE_PRE_MERGE_2022,15000022,1193557.35653946
STABLE_PRE_MERGE_2022,15000022,13319976.97249614
STABLE_PRE_MERGE_2022,15000022,1270676.4725
STABLE_PRE_MERGE_2022,15000022,492631.49397
STABLE_PRE_MERGE_2022,15000022,22404776.717
STABLE_PRE_MERGE_2022,15000022,3305220.56835
STABLE_PRE_MERGE_2022,15000022,2203480.3789
STABLE_PRE_MERGE_2022,15000022,2203480.3789
STABLE_PRE_MERGE_2022,15000022,457800.0
STABLE_PRE_MERGE_2022,15000022,3781908.520359936
STABLE_PRE_MERGE_2022,15000022,1159009.422930072
STABLE_PRE_MERGE_2022,15000022,976282.902660474
STABLE_PRE_MERGE_2022,15000022,3103241.596003512
STABLE_PRE_MERGE_2022,15000022,3197766.98309517
STABLE_PRE_MERGE_2022,15000022,1043184.62550024
STABLE_PRE_MERGE_2022,15000022,1041534.820131444
STABLE_PRE_MERGE_2022,15000022,3386014.00594497
STABLE_PRE_MERGE_2022,15000022,1011669.11268606
STABLE_PRE_MERGE_2022,15000022,433678.368522
STABLE_PRE_MERGE_2022,15000022,4277473.005486896
STABLE_PRE_MERGE_2022,15000022,634657.315305624
STABLE_PRE_MERGE_2022,15000022,4050845.080907828
STABLE_PRE_MERGE_2022,15000022,3245401.093808064
STABLE_PRE_MERGE_2022,15000022,433678.368522
STABLE_PRE_MERGE_2022,15000022,433678.368522
STABLE_PRE_MERGE_2022,15000022,3080623.965120586
STABLE_PRE_MERGE_2022,15000022,433678.368522
STABLE_PRE_MERGE_2022,15000022,433678.368522
STABLE_PRE_MERGE_2022,15000022,4051092.897118412
STABLE_PRE_MERGE_2022,15000022,423178.368522
STABLE_PRE_MERGE_2022,15000022,3507685.193977094
STABLE_PRE_MERGE_2022,15000022,423178.368522
STABLE_PRE_MERGE_2022,15000022,1566545.866215798
STABLE_PRE_MERGE_2022,15000022,423178.368522
STABLE_PRE_MERGE_2022,15000022,423178.368522
STABLE_PRE_MERGE_2022,15000022,423178.368522
STABLE_PRE_MERGE_2022,15000022,1224396.07959032
STABLE_PRE_MERGE_2022,15000022,2440651.013424312
STABLE_PRE_MERGE_2022,15000022,3001886.286838894
STABLE_PRE_MERGE_2022,15000022,6298244.264116454
STABLE_PRE_MERGE_2022,15000022,2005039.261408118
STABLE_PRE_MERGE_2022,15000022,942901.859119662
STABLE_PRE_MERGE_2022,15000022,1273464.61898799
STABLE_PRE_MERGE_2022,15000022,11409150.782914586
STABLE_PRE_MERGE_2022,15000022,924886.551431154
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,842156.737044
STABLE_PRE_MERGE_2022,15000022,1821800.0
STABLE_PRE_MERGE_2022,15000022,5618280.0
STABLE_PRE_MERGE_2022,15000022,1000000.0
STABLE_PRE_MERGE_2022,15000022,17987385.7647
STABLE_PRE_MERGE_2022,15000022,4091312.99687799
STABLE_PRE_MERGE_2022,15000022,2375140.873002048
STABLE_PRE_MERGE_2022,15000022,1520837.696108862
STABLE_PRE_MERGE_2022,15000022,4168739.31935307
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,4810120.109439786
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,1965135.0882
STABLE_PRE_MERGE_2022,15000022,3262100.189122152
STABLE_PRE_MERGE_2022,15000022,399000.0
STABLE_PRE_MERGE_2022,15000023,7193548.633133083
STABLE_PRE_MERGE_2022,15000023,1488865.357456587
STABLE_PRE_MERGE_2022,15000023,1630763.807930136
STABLE_PRE_MERGE_2022,15000023,5623560.911332815
STABLE_PRE_MERGE_2022,15000023,831374.013440586
STABLE_PRE_MERGE_2022,15000023,5319120.179097252
STABLE_PRE_MERGE_2022,15000023,878127.886320597
STABLE_PRE_MERGE_2022,15000023,5993431.711708254
STABLE_PRE_MERGE_2022,15000023,2851574.626891436
STABLE_PRE_MERGE_2022,15000023,12829538.1499663
STABLE_PRE_MERGE_2022,15000023,6980270.805504981
STABLE_PRE_MERGE_2022,15000023,23247582.070531636
STABLE_PRE_MERGE_2022,15000023,696540.0
STABLE_PRE_MERGE_2022,15000023,924832.309873722
STABLE_PRE_MERGE_2022,15000023,393737.146887
STABLE_PRE_MERGE_2022,15000023,5183624.536319143
STABLE_PRE_MERGE_2022,15000023,3324622.721374093
STABLE_PRE_MERGE_2022,15000023,1642352.637217465
STABLE_PRE_MERGE_2022,15000023,1570916.587548
STABLE_PRE_MERGE_2022,15000023,783274.293774
STABLE_PRE_MERGE_2022,15000023,783274.293774
STABLE_PRE_MERGE_2022,15000023,95963294.1020398
STABLE_PRE_MERGE_2022,15000023,11062552.8426
STABLE_PRE_MERGE_2022,15000024,4984829.3804778
STABLE_PRE_MERGE_2022,15000024,3502596.828668868
STABLE_PRE_MERGE_2022,15000024,3505023.00243074
STABLE_PRE_MERGE_2022,15000024,8989612.2545152
STABLE_PRE_MERGE_2022,15000024,50272750.0
STABLE_PRE_MERGE_2022,15000024,34787200.0
STABLE_PRE_MERGE_2022,15000024,9195452.0
STABLE_PRE_MERGE_2022,15000024,50270029.1298
STABLE_PRE_MERGE_2022,15000024,7653184.0
STABLE_PRE_MERGE_2022,15000024,8631304.0
STABLE_PRE_MERGE_2022,15000024,5889471.1737
STABLE_PRE_MERGE_2022,15000024,11100000.0
STABLE_PRE_MERGE_2022,15000024,15540000.0
STABLE_PRE_MERGE_2022,15000024,3299926.22568
STABLE_PRE_MERGE_2022,15000024,2826000.0
STABLE_PRE_MERGE_2022,15000024,659352.015315
STABLE_PRE_MERGE_2022,15000024,659352.015315
STABLE_PRE_MERGE_2022,15000024,2766300.0
STABLE_PRE_MERGE_2022,15000024,3150000.0
STABLE_PRE_MERGE_2022,15000024,2440963.072781307
STABLE_PRE_MERGE_2022,15000024,2314673.042307759
STABLE_PRE_MERGE_2022,15000024,24564188.602
STABLE_PRE_MERGE_2022,15000024,498208.290951
STABLE_PRE_MERGE_2022,15000024,1482953.843003406
STABLE_PRE_MERGE_2022,15000024,488431.493949
STABLE_PRE_MERGE_2022,15000024,1429657.0
STABLE_PRE_MERGE_2022,15000024,459884.576277
STABLE_PRE_MERGE_2022,15000024,455684.576256
STABLE_PRE_MERGE_2022,15000024,2814131.995621496
STABLE_PRE_MERGE_2022,15000024,1397744.11972
STABLE_PRE_MERGE_2022,15000024,2005261.9312611
STABLE_PRE_MERGE_2022,15000024,1572062.214766848
STABLE_PRE_MERGE_2022,15000024,447480.298608
STABLE_PRE_MERGE_2022,15000024,1533336.772941252
STABLE_PRE_MERGE_2022,15000024,1660403.4804
STABLE_PRE_MERGE_2022,15000024,412678.368522
STABLE_PRE_MERGE_2022,15000024,398195.059206
STABLE_PRE_MERGE_2022,15000024,398195.059206
STABLE_PRE_MERGE_2022,15000024,1550948.236824
STABLE_PRE_MERGE_2022,15000024,1150618.955028548
STABLE_PRE_MERGE_2022,15000024,910529.53904952
STABLE_PRE_MERGE_2022,15000024,1087133.869352596
STABLE_PRE_MERGE_2022,15000024,854406.06381208
STABLE_PRE_MERGE_2022,15000024,3031683.05464349
STABLE_PRE_MERGE_2022,15000024,866923.075723588
STABLE_PRE_MERGE_2022,15000024,852799.898566798
STABLE_PRE_MERGE_2022,15000024,1278562.92025293
STABLE_PRE_MERGE_2022,15000024,851322.965007918
STABLE_PRE_MERGE_2022,15000024,1005127.133495784
STABLE_PRE_MERGE_2022,15000024,2790684.421173246
STABLE_PRE_MERGE_2022,15000024,3063492.511167868
STABLE_PRE_MERGE_2022,15000024,2790905.961207078
STABLE_PRE_MERGE_2022,15000024,3044458.529927802
STABLE_PRE_MERGE_2022,15000024,2705354.584808954
STABLE_PRE_MERGE_2022,15000024,6782281.980741306
STABLE_PRE_MERGE_2022,15000024,1005127.133495784
STABLE_PRE_MERGE_2022,15000024,1121786.422977818
STABLE_PRE_MERGE_2022,15000024,909089.528829612
STABLE_PRE_MERGE_2022,15000024,860609.184759376
STABLE_PRE_MERGE_2022,15000024,853667.59703264
STABLE_PRE_MERGE_2022,15000024,2661526.58144919
STABLE_PRE_MERGE_2022,15000024,3414596.541452616
STABLE_PRE_MERGE_2022,15000024,852393.741838106
STABLE_PRE_MERGE_2022,15000024,2475432.95303031
STABLE_PRE_MERGE_2022,15000024,851175.27165203
STABLE_PRE_MERGE_2022,15000024,854406.06381208
STABLE_PRE_MERGE_2022,15000024,861827.654945452
STABLE_PRE_MERGE_2022,15000024,3661312.0888
STABLE_PRE_MERGE_2022,15000024,34642557.648358844
STABLE_PRE_MERGE_2022,15000024,5388800.8458
STABLE_PRE_MERGE_2022,15000024,898133.4743
STABLE_PRE_MERGE_2022,15000024,4490417.3715
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,754390.118412
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,1848543.176821176
STABLE_PRE_MERGE_2022,15000024,1257316.86402
STABLE_PRE_MERGE_2022,15000024,1301718.110989392
STABLE_PRE_MERGE_2022,15000024,3720364.677296208
STABLE_PRE_MERGE_2022,15000024,6632544.036069846
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,4490417.3715
STABLE_PRE_MERGE_2022,15000024,4490417.3715
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,3328764.359162436
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,3720364.677296208
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,3720364.677296208
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,3720364.677296208
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,4490417.3715
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,2155400.33832
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,4490417.3715
STABLE_PRE_MERGE_2022,15000024,377195.059206
STABLE_PRE_MERGE_2022,15000024,4490417.3715
STABLE_PRE_MERGE_2022,15000024,711820.96173018
STABLE_PRE_MERGE_2022,15000024,3720364.677296208
STABLE_PRE_MERGE_2022,15000024,10201639.451069051
STABLE_PRE_MERGE_2022,15000024,3454810.756390676
STABLE_PRE_MERGE_2022,15000024,1129782.9068706
STABLE_PRE_MERGE_2022,15000024,7015142.349895148
STABLE_PRE_MERGE_2022,15000024,6191971.2167348
STABLE_PRE_MERGE_2022,15000024,15821561.9763
STABLE_PRE_MERGE_2022,15000024,807829.215430818
STABLE_PRE_MERGE_2022,15000024,5168043.00942399
STABLE_PRE_MERGE_2022,15000024,1781404.597622748
STABLE_PRE_MERGE_2022,15000024,1732965.926468584
STABLE_PRE_MERGE_2022,15000024,1207701.446660218
STABLE_PRE_MERGE_2022,15000024,1469382.025577414
STABLE_PRE_MERGE_2022,15000024,4697503.401784748
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,3492333.8972
STABLE_PRE_MERGE_2022,15000024,3394967.628146064
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,2601212.518320962
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,534274.701263142
STABLE_PRE_MERGE_2022,15000024,3223109.877064852
STABLE_PRE_MERGE_2022,15000024,3719911.835611038
STABLE_PRE_MERGE_2022,15000024,2789466.777049528
STABLE_PRE_MERGE_2022,15000024,5389195.05346418
STABLE_PRE_MERGE_2022,15000024,5404491.475933916
STABLE_PRE_MERGE_2022,15000024,2768146.078607122
STABLE_PRE_MERGE_2022,15000024,808126.06381208
STABLE_PRE_MERGE_2022,15000024,2189518.73684954
STABLE_PRE_MERGE_2022,15000024,2228109.0264136
STABLE_PRE_MERGE_2022,15000024,2239930.576655622
STABLE_PRE_MERGE_2022,15000024,8661878.610199787
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,1643684.410386666
STABLE_PRE_MERGE_2022,15000024,2531942.07547
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,906836.881416438
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,2727355.618687826
STABLE_PRE_MERGE_2022,15000024,2107640.968629686
STABLE_PRE_MERGE_2022,15000024,1747773.422192712
STABLE_PRE_MERGE_2022,15000024,7219527.2489867
STABLE_PRE_MERGE_2022,15000024,1431106.046064102
STABLE_PRE_MERGE_2022,15000024,366695.059206
STABLE_PRE_MERGE_2022,15000024,715806.217239598
STABLE_PRE_MERGE_2022,15000024,1732965.926468584
STABLE_PRE_MERGE_2022,15000024,807899.062108762
STABLE_PRE_MERGE_2022,15000024,1637293.43935479
STABLE_PRE_MERGE_2022,15000024,19544218.035578303
STABLE_PRE_MERGE_2022,15000024,1108449.317301794
STABLE_PRE_MERGE_2022,15000024,4884902.0387085
STABLE_PRE_MERGE_2022,15000024,3212126.486958158
STABLE_PRE_MERGE_2022,15000024,703635.433607856
STABLE_PRE_MERGE_2022,15000024,1347429.72588719
STABLE_PRE_MERGE_2022,15000024,2270017.03318
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,729190.118412
STABLE_PRE_MERGE_2022,15000024,68900615.4952743
STABLE_PRE_MERGE_2022,15000024,361200.0
STABLE_PRE_MERGE_2022,15000024,9277491.66953168
STABLE_PRE_MERGE_2022,15000024,6097458.0
STABLE_PRE_MERGE_2022,15000024,3134069.0
STABLE_PRE_MERGE_2022,15000024,1190000.0
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,10421605.927257607
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1813660.433129522
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,1696166.9486
STABLE_PRE_MERGE_2022,15000024,781865.116626656
STABLE_PRE_MERGE_2022,15000024,16961669.486
STABLE_PRE_MERGE_2022,15000024,3008169.045011586
