block_id,total_gas,total_mev_captured,validator_type,validator_id
1,950540000,72126800,attack,102
2,1065810000,54969600,attack,101
3,962628000,61386780,attack,142
4,877740000,40674600,attack,106
5,1041170000,47659910,normal,149
6,1172500000,18724040,attack,130
7,1244600000,19399900,attack,142
8,1221000000,1085400,attack,125
9,1404000000,18327520,normal,148
10,1258870000,36018000,attack,123
11,1062420000,18245940,attack,107
12,1086340000,54745130,attack,102
13,1184200000,22287800,attack,118
14,1031600000,37580090,attack,102
15,1268500000,18265600,attack,120
16,1079970000,35673300,attack,135
17,778847000,297613000,normal,148
18,968232000,50610200,attack,141
19,1277000000,1045980,attack,101
20,918602000,89846780,attack,103
21,1100380000,71397400,attack,118
22,825328000,114958430,attack,108
23,825410000,91475000,attack,101
24,852750000,124343560,normal,149
25,871720000,63363030,normal,149
26,1150440000,33939330,attack,123
27,1025340000,32842100,attack,128
28,901490000,61723100,attack,129
29,987116000,95613970,normal,150
30,934400000,31564800,attack,104
31,1143210000,8471280,attack,125
32,1095920000,62873200,normal,146
33,989760000,91322000,attack,133
34,996000000,2676600,attack,111
35,1388000000,1232900,attack,134
36,1153170000,53479700,attack,127
37,1163100000,40784600,attack,125
38,1277000000,393730,attack,105
39,902260000,60605240,attack,136
40,1102510000,59473300,attack,143
41,1036000000,88690540,attack,105
42,1187000000,5399600,attack,121
43,1171000000,1616400,attack,142
44,1136510000,36158700,attack,138
45,1063100000,36435500,attack,115
46,1197400000,25243580,attack,105
47,1003500000,36897500,attack,132
48,1037500000,89428900,attack,111
49,1061000000,19472890,attack,130
50,938070000,113644700,attack,132
