block_id,total_gas,total_mev_captured,validator_type,validator_id
1,53420000,3130,normal,2345
2,63950000,0,normal,2341
3,6700000,23500,normal,2341
4,9622000,8658600,attack,2325
5,55018000,39490,normal,2346
6,16124000,34700,attack,2310
7,30577000,128000,attack,2334
8,16130000,231000,attack,2302
9,13584000,7251840,attack,2309
10,5470000,0,normal,2346
11,43310000,0,attack,2325
12,20295000,7190000,normal,2339
13,31605000,459700,attack,2310
14,37023000,23500,normal,2341
15,40508000,46500,attack,2326
16,17729000,84800,attack,2320
17,56522000,0,attack,2309
18,33480000,139000,attack,2307
19,11864000,0,attack,2316
20,24114000,265800,normal,2336
21,7207000,35600,attack,2323
22,19630000,0,normal,2346
23,15637000,141590,attack,2328
24,4105000,46500,attack,2302
25,15340000,39400,attack,2335
26,11872000,0,normal,2342
27,82981000,17941500,attack,2328
28,22183000,0,attack,2311
29,10173000,0,attack,2326
30,8122000,13900,normal,2337
31,24272000,5630,attack,2332
32,9491000,163530,normal,2336
33,11168000,350000,attack,2312
34,8627000,4448000,attack,2328
35,9346000,146000,attack,2326
36,18350000,68100,attack,2332
37,8757000,15700,normal,2341
38,50893000,533390,normal,2349
39,47950000,17711200,attack,2315
40,52421000,0,normal,2348
41,18246000,0,attack,2304
42,6599000,779000,normal,2339
43,18950000,0,attack,2325
44,16810000,380200,attack,2317
45,41072000,7190000,attack,2329
46,37027000,12800,normal,2338
47,9313000,30600,normal,2341
48,16920000,188880,normal,2345
49,15209000,85400,normal,2339
50,6370000,73120,attack,2305
