block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,506300000,8019920,14512226463.346542,attack,308
2,611300000,25678000,49498254021.27473,attack,322
3,509820000,82535700,98302809727.3677,attack,320
4,781070000,13067700,155667312088.91125,attack,303
5,572910000,26919800,226347726442.25745,attack,311
6,589140000,56803700,304331897749.0701,attack,308
7,441200000,6894200,394388508002.34393,attack,305
8,792300000,6497000,493080157317.9594,attack,301
9,498177000,20370880,592539449192.4015,attack,315
10,580468000,43522400,714330985185.5876,attack,306
11,586630000,18875540,833166613832.1461,attack,318
12,602130000,58375900,992871510733.6411,attack,310
13,433420000,41506090,1150839959871.0723,attack,318
14,713620000,36091530,1303034226998.1482,attack,311
15,951233000,26602100,1488620860843.7815,attack,322
16,682310000,51707080,1667758245807.8286,attack,321
17,768310000,66219200,1860325914047.1206,attack,306
18,960080000,14659760,2036096130435.3713,attack,306
19,893070000,50375700,2262375799851.1597,attack,320
20,441070000,46048100,2504679981394.4966,attack,301
21,547980000,33764100,2710665728108.6704,attack,313
22,721320000,58385500,2969108826991.544,attack,308
23,740870000,15370800,3223586177804.6465,attack,312
24,646482000,15878000,3461794192764.2017,attack,302
25,682500000,1402140,3702910352581.6626,attack,323
26,656210000,36054700,4066579379797.2285,attack,325
27,636493000,43657320,4150646689291.376,attack,302
28,842883000,25449100,4652156304758.594,attack,325
29,672670000,12667500,4931819498397.128,attack,304
30,808994000,61063690,5324966169405.534,attack,323
31,799770000,22478600,5604557656916.707,attack,314
32,690600000,43135200,5975875868434.33,attack,309
33,661860000,14951000,6242855962619.3125,attack,312
34,468858000,37327230,6733724615697.793,attack,312
35,694120000,43368200,7092152435484.898,attack,306
36,821560000,26863300,7333936019258.161,attack,324
37,729320000,22154100,7788343010991.672,attack,309
38,620600000,952220,8283150692503.297,attack,315
39,637330000,15294600,8630432014404.33,attack,325
40,558700000,925850,9104229896939.516,attack,316
41,616873000,28952200,9591881832918.75,attack,322
42,564960000,40740500,10017601271043.21,attack,321
43,706010000,41184700,10226730334289.059,attack,301
44,624850000,52477560,10719802501880.047,attack,312
45,684620000,18741080,11180404796028.715,attack,305
46,863170000,18763100,11715470540409.744,attack,308
47,773180000,78339790,12227849261450.387,attack,301
48,534200000,1668830,12814744260833.328,attack,303
49,803970000,30130600,13452393281996.229,attack,306
50,725340000,37217300,13845209776949.127,attack,322
