block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1223890000,67301090,5225326515.0,normal,66
2,1129010000,57619000,10444070895.0,normal,93
3,997520000,19761100,15923712125.0,normal,98
4,1113761000,60958960,22020985050.0,normal,62
5,942390000,109596700,28320135535.0,normal,99
6,1150168000,76059340,35153896760.0,normal,87
7,1034840000,40044200,42342934415.0,attack,60
8,1416500000,12570940,50125593810.0,normal,64
9,1187000000,18829590,58053080585.0,attack,52
10,1442400000,18565460,66676135125.0,normal,100
11,888290000,143794440,75298059025.0,normal,75
12,871710000,79194360,84447124755.0,normal,97
13,1125600000,19234270,94206623415.0,attack,58
14,1459000000,476800,104298345600.0,normal,81
15,1140390000,115633680,114524854540.0,normal,95
16,1263833000,75800440,125323502160.0,normal,75
17,1365980000,61790630,136525786830.0,normal,89
18,989005000,41670540,147973995425.0,normal,79
19,1243932000,80440280,160128695730.0,normal,61
20,842519000,121989200,172216584035.0,normal,99
21,1073160000,22856600,185033115175.0,normal,94
22,1286890000,75116900,198353991265.0,normal,69
23,1086034000,75082600,211790986850.0,normal,84
24,1241565000,75137910,225766630580.0,normal,72
25,1025500000,26609400,239872579145.0,normal,83
26,1055380000,14702500,254485989695.0,normal,75
27,1110285000,58473800,269499206820.0,normal,65
28,801012000,75217740,284670045800.0,attack,59
29,1027690000,31377320,300428409525.0,normal,68
30,1241890000,43519830,316590137395.0,normal,99
31,1180800000,20475400,332963915865.0,normal,74
32,1112260000,21887300,349692918150.0,attack,60
33,1084210000,34685600,366784357980.0,normal,82
34,1246989000,58061700,384346379545.0,normal,91
35,1390260000,25177310,402200509340.0,normal,69
36,1289422000,111137210,420336542095.0,normal,87
37,1039667000,104349630,438751612550.0,normal,87
38,1520500000,18948800,457996667850.0,normal,73
39,1400600000,39915540,477370029655.0,normal,86
40,1107050000,158495030,497114093660.0,normal,94
41,1002543000,77753200,517209720660.0,normal,93
42,1001070000,55130200,537755918210.0,normal,79
43,888900000,108640090,558743485295.0,normal,73
44,1095100000,80419000,580239085090.0,normal,88
45,1388240000,78490900,602147288055.0,normal,81
46,859600000,44182330,624018956585.0,attack,58
47,1384420000,56228330,646748888620.0,normal,98
48,1311890000,69559240,669525398290.0,normal,88
49,1223000000,2864890,692753754810.0,attack,52
50,791560000,97525900,716262154325.0,attack,53
