block_id,total_gas,total_mev_captured,validator_type,validator_id
1,941000210,103680000,normal,3325
2,1032000804,103680000,attack,3304
3,989001311,99360000,normal,3322
4,989001863,99360000,normal,3350
5,1032002532,103680000,attack,3303
6,989002967,99360000,normal,3349
7,1032003684,103680000,attack,3307
8,1032004260,103680000,attack,3302
9,1032004836,103680000,attack,3307
10,1032005412,103680000,attack,3303
11,989005727,99360000,normal,3334
12,989006279,99360000,normal,3316
13,989006831,99360000,normal,3339
14,1032007716,103680000,attack,3303
15,989007935,99360000,normal,3334
16,989008487,99360000,normal,3347
17,989009039,99360000,normal,3326
18,1032010020,103680000,attack,3314
19,989010143,99360000,normal,3339
20,989010695,99360000,normal,3337
21,989011247,99360000,normal,3319
22,989011799,99360000,normal,3329
23,989012351,99360000,normal,3349
24,1032013476,103680000,attack,3315
25,1032014052,103680000,attack,3301
26,989014007,99360000,normal,3336
27,989014559,99360000,normal,3343
28,1032015780,103680000,attack,3309
29,989015663,99360000,normal,3340
30,989016215,99360000,normal,3327
31,989016767,99360000,normal,3325
32,989017319,99360000,normal,3327
33,989017871,99360000,normal,3330
34,1032019212,103680000,normal,3323
35,1032019788,103680000,normal,3334
36,989019527,99360000,normal,3350
37,1075021825,108000000,attack,3306
38,1032021516,103680000,normal,3331
39,1032022092,103680000,normal,3319
40,1032022668,103680000,normal,3340
41,1032023268,103680000,attack,3313
42,1032023820,103680000,normal,3331
43,1075025425,108000000,attack,3309
44,1032024972,103680000,normal,3325
45,1032025548,103680000,normal,3316
46,1032026124,103680000,normal,3349
47,1075027825,108000000,attack,3303
48,1032027276,103680000,normal,3321
49,1032027852,103680000,normal,3326
50,1032028428,103680000,normal,3322
