block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,22833000,131640,96233280,normal,3643
2,35094000,56200,256873240,attack,3602
3,15072000,28190,382535230,normal,3644
4,13100000,36800,511541440,attack,3627
5,9599000,139000,728597040,attack,3621
6,66024000,0,1034137440,attack,3616
7,27140000,0,1273307840,normal,3648
8,13675000,415700,1621055340,attack,3604
9,12010000,0,1989100240,attack,3620
10,40492000,35600,2421543440,attack,3608
11,48493000,0,2797692040,normal,3648
12,7747000,369000,3223640640,attack,3602
13,11129000,8520,3647645360,normal,3641
14,43890000,0,4042838640,attack,3602
15,79297000,146000,4500103640,normal,3645
16,9530000,0,4871902640,attack,3618
17,17008000,33300,5531410740,attack,3624
18,41486000,479600,6096118240,normal,3641
19,13250000,0,6631385840,attack,3623
20,45273000,0,7251592040,normal,3649
21,6940000,16400,7996872240,attack,3611
22,14310000,4393100,8831415740,attack,3627
23,34010000,0,9583177040,normal,3634
24,15222000,52600,10394767240,normal,3647
25,35377000,49300,11279044540,attack,3615
26,18430000,367800,11810985640,normal,3650
27,34005000,17747700,12907008540,attack,3622
28,21620000,0,13536316640,normal,3650
29,42450000,0,14385129840,attack,3604
30,17740000,22420,15212625460,attack,3626
31,35710000,495400,16026780440,attack,3611
32,67907000,13900,16956879140,normal,3647
33,18663000,381000,17661043040,attack,3609
34,74807000,23500,18746083940,normal,3644
35,11480000,75000,19740862840,attack,3623
36,30692000,434800,20847289040,normal,3649
37,55830000,36800,21987683440,normal,3636
38,9483000,47700,23182472940,attack,3606
39,32040000,0,24778921440,attack,3606
40,41789000,708200,26105904240,normal,3643
41,34089000,0,27870106440,attack,3606
42,32790000,158700,29155020540,attack,3629
43,37767000,100000,30696735640,attack,3611
44,34053000,61900,31701624340,attack,3617
45,61580000,0,33099143840,normal,3633
46,38970000,0,34711330640,normal,3644
47,49763000,16400,35913852040,normal,3633
48,14760000,256000,37458214240,normal,3632
49,11130000,599630,38817511070,normal,3639
50,8492000,0,40711341440,attack,3606
