block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1350000,23500,18922150605.0,normal,772
2,0,0,74580398455.0,attack,764
3,0,0,169223115645.0,normal,779
4,0,0,301288646390.0,normal,795
5,0,0,470612938325.0,normal,768
6,0,0,677446711575.0,normal,796
7,0,0,920504685105.0,normal,780
8,0,0,1200063965475.0,normal,773
9,0,0,1516344491695.0,normal,776
10,0,0,1867591458135.0,attack,765
11,0,0,2256092146130.0,normal,786
12,0,0,2681129236555.0,normal,779
13,0,0,3143486596795.0,attack,757
14,0,0,3641558494530.0,normal,789
15,0,0,4176718371095.0,normal,786
16,0,0,4749854345140.0,attack,755
17,0,0,5359089752720.0,attack,754
18,0,0,6004846506350.0,attack,754
19,0,0,6687200593235.0,normal,789
20,0,0,7406860445900.0,normal,790
21,0,0,8163107534500.0,attack,758
22,0,0,8956400700435.0,normal,770
23,0,0,9788764387740.0,attack,752
24,0,0,10657349727885.0,attack,765
25,0,0,11562133008120.0,normal,779
26,0,0,12501855501450.0,attack,757
27,0,0,13479333305410.0,normal,776
28,0,0,14495181345435.0,normal,793
29,0,0,15551213187765.0,normal,787
30,0,0,16643969852665.0,normal,795
31,0,0,17772265145990.0,attack,756
32,0,0,18936533028300.0,attack,752
33,0,0,20137196096525.0,attack,762
34,0,0,21374957723920.0,normal,797
35,0,0,22648154280625.0,normal,789
36,0,0,23958567621865.0,normal,777
37,0,0,25304335493775.0,attack,763
38,0,0,26684766367385.0,normal,784
39,0,0,28099413477060.0,normal,767
40,0,0,29549471008850.0,normal,799
41,0,0,31036447123985.0,attack,755
42,0,0,32559215155590.0,normal,779
43,0,0,34118468575740.0,normal,775
44,0,0,35714390482830.0,attack,760
45,0,0,37346568193215.0,normal,787
46,0,0,39017500500490.0,attack,760
47,0,0,40728656919635.0,normal,797
48,0,0,42478798743245.0,normal,795
49,0,0,44267498574755.0,normal,769
50,0,0,46092170033385.0,attack,765
