block_id,total_gas,total_mev_captured,validator_type,validator_id
1,1900000,6390,normal,914
2,0,0,normal,929
3,0,0,normal,943
4,0,0,normal,937
5,0,0,normal,931
6,0,0,attack,901
7,0,0,normal,944
8,0,0,normal,949
9,0,0,normal,944
10,0,0,normal,934
11,0,0,normal,937
12,0,0,normal,941
13,0,0,normal,916
14,0,0,normal,926
15,0,0,normal,908
16,0,0,normal,946
17,0,0,normal,947
18,0,0,normal,935
19,0,0,normal,914
20,0,0,normal,933
21,0,0,normal,921
22,0,0,normal,909
23,0,0,normal,930
24,0,0,normal,919
25,0,0,normal,943
26,0,0,normal,924
27,0,0,normal,913
28,0,0,attack,903
29,0,0,normal,942
30,0,0,normal,939
31,0,0,attack,905
32,0,0,normal,910
33,0,0,normal,934
34,0,0,normal,920
35,0,0,normal,907
36,0,0,normal,933
37,0,0,normal,947
38,0,0,normal,911
39,0,0,normal,935
40,0,0,normal,921
41,0,0,normal,938
42,0,0,normal,949
43,0,0,attack,902
44,0,0,normal,913
45,0,0,normal,920
46,0,0,normal,922
47,0,0,normal,910
48,0,0,normal,934
49,0,0,normal,937
50,0,0,normal,947
