block_id,total_gas,total_mev_captured,validator_type,validator_id
1,60582000,485930,normal,6394
2,120522000,1043400,normal,6375
3,36557000,290180,normal,6356
4,26996000,289300,attack,6353
5,63779000,27800,normal,6359
6,62638000,4667500,normal,6380
7,63764000,0,normal,6380
8,42734000,215640,normal,6393
9,23980000,7225600,normal,6371
10,66586000,867400,normal,6367
11,19257000,1103000,normal,6379
12,18080000,5630,normal,6360
13,26770000,163330,normal,6399
14,93282000,344900,normal,6371
15,25630000,200640,normal,6362
16,52776000,75000,normal,6384
17,28261000,446000,normal,6375
18,59712000,321800,attack,6355
19,35248000,700000,attack,6353
20,92754000,510000,normal,6376
21,140534000,33100,normal,6400
22,26185000,15100,normal,6364
23,47383000,320600,normal,6397
24,22572000,4365040,normal,6386
25,26857000,73800,normal,6357
26,28397000,0,normal,6382
27,21187000,5630,normal,6397
28,44508000,318600,normal,6370
29,19230000,1125180,normal,6359
30,20946000,779000,normal,6381
31,60154000,878000,normal,6398
32,29105000,424100,normal,6400
33,30960000,67800,normal,6375
34,79585000,142000,normal,6376
35,68117000,685400,normal,6377
36,71097000,774640,normal,6372
37,22674000,444900,normal,6392
38,84554000,1187680,normal,6376
39,122790000,29580,attack,6354
40,28146000,215700,normal,6392
41,44136000,411800,normal,6387
42,63295000,234400,normal,6375
43,99503000,0,normal,6362
44,31690000,0,normal,6356
45,65163000,545000,normal,6388
46,34082000,103840,normal,6362
47,97244000,183300,normal,6376
48,44722000,0,normal,6363
49,16925000,146000,normal,6395
50,72774000,369000,normal,6374
