id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
59,0,5200000,0,user_48,0,0,
3,1,5000000,0,user_3,0,0,
3,92,5000000,0,user_3,0,21,
38,99,2500000,17700000,user_25,0,11,
49,83,2100000,0,user_37,0,9,
21,5,1700000,108000,user_16,0,0,
37,94,1500000,0,user_24,0,7,
1,68,1400000,46500,user_0,0,4,
35,97,1000000,0,user_24,0,4,
60,63,970000,0,user_48,0,3,
42,10,970000,0,user_32,0,0,
58,11,420000,0,user_48,0,0,
34,12,340000,0,user_24,0,0,
24,13,320000,5640,user_18,0,0,
24,97,320000,5640,user_18,0,3,
43,15,310000,0,user_32,0,0,
43,73,310000,0,user_32,0,2,
0,17,260000,0,user_0,0,0,
41,96,170000,0,user_30,0,2,
9,95,170000,0,user_12,0,2,
10,97,160000,0,user_12,0,2,
33,21,150000,0,user_24,0,0,
33,22,150000,0,user_24,0,0,
44,56,120000,0,user_33,0,1,
25,59,110000,0,user_18,0,1,
48,25,110000,0,user_37,0,0,
36,26,110000,0,user_24,0,0,
11,71,82000,0,user_13,0,1,
46,28,80000,0,user_35,0,0,
94,82,5200000,0,user_30,1,21,
3,92,5000000,0,user_3,0,21,
87,2,4500000,0,user_24,1,1,
32,3,2600000,0,user_23,0,1,
38,99,2500000,17700000,user_25,0,11,
70,97,2500000,0,user_3,1,11,
15,81,2300000,0,user_14,0,9,
96,89,2000000,0,user_32,1,9,
47,79,1800000,0,user_36,0,7,
62,9,1699999,0,user_0,1,1,21
62,83,1699999,0,user_0,1,7,21
13,11,1600000,0,user_14,0,1,
53,93,1500000,0,user_42,0,7,
37,13,1500000,0,user_24,0,1,
1,14,1400000,46500,user_0,0,1,
93,15,1300000,0,user_30,1,1,
93,75,1300000,0,user_30,1,4,
90,83,1100000,0,user_28,1,4,
20,93,1100000,296000,user_15,0,4,
110,19,1100000,0,user_44,1,1,
110,94,1100000,0,user_44,1,4,
97,47,1000000,0,user_32,1,2,
72,61,1000000,0,user_7,1,3,
88,23,970000,0,user_25,1,1,
18,54,910000,0,user_15,0,2,
19,25,670000,0,user_15,0,1,
19,26,670000,0,user_15,0,1,
80,27,660000,0,user_18,1,1,
67,28,660000,0,user_2,1,1,
80,75,660000,0,user_18,1,3,
29,59,650000,0,user_21,0,2,
12,82,630000,0,user_14,0,3,
109,32,460000,71800,user_44,1,1,
