transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
29262,110000,0,0,84,,unknown,1,1,normal,normal
29244,73000,0,0,86,,unknown,1,1,normal,normal
29247,73000,0,0,88,,unknown,1,1,normal,normal
29337,6300000,0,0,84,,unknown,2,2,normal,normal
29280,5200000,23500,0,88,,unknown,2,2,normal,normal
29325,2400000,0,0,82,,unknown,2,2,normal,normal
29289,2100000,0,0,85,,unknown,2,2,normal,normal
29301,2100000,0,0,81,,unknown,2,2,normal,normal
29274,2000000,0,0,84,,unknown,2,2,normal,normal
29331,2000000,0,0,84,,unknown,2,2,normal,normal
29334,1900000,0,0,84,,unknown,2,2,normal,normal
29283,1500000,0,0,84,,unknown,2,2,normal,normal
29307,1500000,0,0,84,,unknown,2,2,normal,normal
29340,1500000,0,0,85,,unknown,2,2,normal,normal
29322,910000,0,0,84,,unknown,2,2,normal,normal
29286,660000,0,0,85,,unknown,2,2,normal,normal
29319,350000,0,0,90,,unknown,2,2,normal,normal
29277,320000,0,0,85,,unknown,2,2,normal,normal
29316,260000,0,0,84,,unknown,2,2,normal,normal
29313,240000,0,0,85,,unknown,2,2,normal,normal
29298,150000,60700,0,89,,unknown,2,2,normal,normal
29343,160000,0,0,88,,unknown,2,2,normal,normal
29295,150000,0,0,84,,unknown,2,2,normal,normal
29310,120000,0,0,87,,unknown,2,2,normal,normal
29328,110000,0,0,84,,unknown,2,2,normal,normal
29304,100000,0,0,88,,unknown,2,2,normal,normal
29358,6100000,0,0,87,,unknown,3,3,attack,normal
29394,5000000,0,0,86,,unknown,3,3,attack,normal
29370,3600000,0,0,90,,unknown,3,3,attack,normal
29403,3500000,5640,0,83,,unknown,3,3,attack,normal
36500,0,0,0,217,29403.0,unknown,3,3,attack,failed
29346,2400000,0,0,81,,unknown,3,3,attack,normal
29388,2000000,0,0,90,,unknown,3,3,attack,normal
29361,1700000,0,0,89,,unknown,3,3,attack,normal
29349,1400000,0,0,81,,unknown,3,3,attack,normal
29400,1200000,0,0,85,,unknown,3,3,attack,normal
29412,1200000,0,0,86,,unknown,3,3,attack,normal
29409,1100000,0,0,83,,unknown,3,3,attack,normal
29391,970000,0,0,85,,unknown,3,3,attack,normal
29373,70000,779000,0,86,,unknown,3,3,attack,normal
29385,650000,0,0,89,,unknown,3,3,attack,normal
29352,630000,0,0,82,,unknown,3,3,attack,normal
29367,470000,0,0,83,,unknown,3,3,attack,normal
29406,110000,155000,0,85,,unknown,3,3,attack,normal
29355,260000,0,0,85,,unknown,3,3,attack,normal
29376,260000,0,0,84,,unknown,3,3,attack,normal
29415,260000,0,0,81,,unknown,3,3,attack,normal
29382,220000,0,0,83,,unknown,3,3,attack,normal
29397,110000,0,0,85,,unknown,3,3,attack,normal
29379,100000,0,0,84,,unknown,3,3,attack,normal
29439,6100000,0,0,81,,unknown,4,4,normal,normal
29427,5000000,16400,0,86,,unknown,4,4,normal,normal
29478,5000000,0,0,84,,unknown,4,4,normal,normal
29448,2600000,0,0,87,,unknown,4,4,normal,normal
29472,2100000,0,0,87,,unknown,4,4,normal,normal
29430,2000000,0,0,81,,unknown,4,4,normal,normal
29442,1000000,0,0,84,,unknown,4,4,normal,normal
29436,670000,0,0,88,,unknown,4,4,normal,normal
29484,600000,0,0,86,,unknown,4,4,normal,normal
29418,420000,0,0,88,,unknown,4,4,normal,normal
29469,370000,0,0,82,,unknown,4,4,normal,normal
29445,360000,0,0,90,,unknown,4,4,normal,normal
29457,360000,0,0,87,,unknown,4,4,normal,normal
29433,320000,0,0,88,,unknown,4,4,normal,normal
29487,310000,0,0,87,,unknown,4,4,normal,normal
29424,300000,0,0,81,,unknown,4,4,normal,normal
29463,170000,0,0,87,,unknown,4,4,normal,normal
29454,120000,0,0,83,,unknown,4,4,normal,normal
29460,120000,0,0,86,,unknown,4,4,normal,normal
29466,120000,0,0,82,,unknown,4,4,normal,normal
29481,110000,0,0,87,,unknown,4,4,normal,normal
29475,77000,0,0,90,,unknown,4,4,normal,normal
29520,5200000,0,0,85,,unknown,5,5,normal,normal
29559,4500000,0,0,83,,unknown,5,5,normal,normal
29502,4200000,0,0,83,,unknown,5,5,normal,normal
29523,4200000,0,0,83,,unknown,5,5,normal,normal
29505,3500000,0,0,85,,unknown,5,5,normal,normal
29526,2400000,0,0,87,,unknown,5,5,normal,normal
29529,2400000,0,0,81,,unknown,5,5,normal,normal
29490,2100000,0,0,90,,unknown,5,5,normal,normal
29550,2100000,0,0,84,,unknown,5,5,normal,normal
29499,2000000,16400,0,87,,unknown,5,5,normal,normal
29547,1900000,67900,0,83,,unknown,5,5,normal,normal
29511,1700000,0,0,90,,unknown,5,5,normal,normal
29532,1500000,0,0,87,,unknown,5,5,normal,normal
29517,1100000,0,0,86,,unknown,5,5,normal,normal
29508,650000,0,0,89,,unknown,5,5,normal,normal
29556,240000,0,0,86,,unknown,5,5,normal,normal
29544,190000,0,0,84,,unknown,5,5,normal,normal
29514,150000,0,0,82,,unknown,5,5,normal,normal
29493,120000,0,0,83,,unknown,5,5,normal,normal
29496,110000,0,0,89,,unknown,5,5,normal,normal
29535,80000,0,0,84,,unknown,5,5,normal,normal
29541,70000,0,0,81,,unknown,5,5,normal,normal
29583,6300000,0,0,81,,unknown,6,6,attack,normal
29598,5000000,0,0,81,,unknown,6,6,attack,normal
29604,3600000,0,0,90,,unknown,6,6,attack,normal
29610,3500000,0,0,87,,unknown,6,6,attack,normal
29631,2500000,0,0,86,,unknown,6,6,attack,normal
29586,2400000,0,0,86,,unknown,6,6,attack,normal
29616,1100000,0,0,84,,unknown,6,6,attack,normal
29580,1000000,0,0,89,,unknown,6,6,attack,normal
29613,1000000,0,0,85,,unknown,6,6,attack,normal
29577,970000,0,0,86,,unknown,6,6,attack,normal
29565,530000,0,0,83,,unknown,6,6,attack,normal
29592,83000,164000,0,82,,unknown,6,6,attack,normal
36501,0,0,0,212,29592.0,unknown,6,6,attack,failed
29625,220000,0,0,84,,unknown,6,6,attack,normal
29571,170000,0,0,83,,unknown,6,6,attack,normal
29619,170000,0,0,83,,unknown,6,6,attack,normal
29622,150000,0,0,88,,unknown,6,6,attack,normal
29574,120000,0,0,84,,unknown,6,6,attack,normal
29589,120000,0,0,89,,unknown,6,6,attack,normal
29601,120000,0,0,87,,unknown,6,6,attack,normal
29628,120000,0,0,85,,unknown,6,6,attack,normal
29562,73000,21800,0,85,,unknown,6,6,attack,normal
29568,84000,0,0,84,,unknown,6,6,attack,normal
29607,83000,0,0,89,,unknown,6,6,attack,normal
29703,5200000,0,0,86,,unknown,7,7,attack,normal
29697,5000000,0,0,86,,unknown,7,7,attack,normal
29673,4200000,0,0,87,,unknown,7,7,attack,normal
29679,3500000,0,0,89,,unknown,7,7,attack,normal
29691,2300000,0,0,86,,unknown,7,7,attack,normal
29664,1800000,0,0,84,,unknown,7,7,attack,normal
29682,1700000,0,0,84,,unknown,7,7,attack,normal
29640,1600000,0,0,88,,unknown,7,7,attack,normal
29670,1400000,12800,0,86,,unknown,7,7,attack,normal
36502,0,0,0,212,29670.0,unknown,7,7,attack,failed
29658,1400000,0,0,90,,unknown,7,7,attack,normal
29667,1400000,0,0,87,,unknown,7,7,attack,normal
29634,470000,0,0,90,,unknown,7,7,attack,normal
29655,420000,8520,0,81,,unknown,7,7,attack,normal
29694,350000,0,0,90,,unknown,7,7,attack,normal
29652,260000,0,0,89,,unknown,7,7,attack,normal
29643,220000,0,0,83,,unknown,7,7,attack,normal
29646,220000,0,0,85,,unknown,7,7,attack,normal
29688,220000,0,0,82,,unknown,7,7,attack,normal
29700,160000,0,0,89,,unknown,7,7,attack,normal
29676,120000,0,0,85,,unknown,7,7,attack,normal
29685,110000,0,0,88,,unknown,7,7,attack,normal
29649,87000,0,0,82,,unknown,7,7,attack,normal
29637,79000,0,0,81,,unknown,7,7,attack,normal
29724,4500000,0,0,89,,unknown,8,8,normal,normal
29748,3600000,0,0,87,,unknown,8,8,normal,normal
29742,2600000,0,0,90,,unknown,8,8,normal,normal
29709,2100000,0,0,88,,unknown,8,8,normal,normal
29757,2000000,0,0,90,,unknown,8,8,normal,normal
29766,2000000,0,0,86,,unknown,8,8,normal,normal
29745,1900000,0,0,88,,unknown,8,8,normal,normal
29739,1600000,0,0,88,,unknown,8,8,normal,normal
29760,1600000,0,0,85,,unknown,8,8,normal,normal
29730,1400000,164000,0,87,,unknown,8,8,normal,normal
29718,1400000,33100,0,89,,unknown,8,8,normal,normal
29775,1100000,0,0,86,,unknown,8,8,normal,normal
29706,660000,0,0,82,,unknown,8,8,normal,normal
29763,320000,0,0,88,,unknown,8,8,normal,normal
29754,310000,0,0,84,,unknown,8,8,normal,normal
29772,300000,0,0,83,,unknown,8,8,normal,normal
29769,220000,0,0,81,,unknown,8,8,normal,normal
29721,150000,0,0,83,,unknown,8,8,normal,normal
29733,150000,0,0,84,,unknown,8,8,normal,normal
29727,110000,0,0,90,,unknown,8,8,normal,normal
29751,110000,0,0,86,,unknown,8,8,normal,normal
29715,73000,0,0,87,,unknown,8,8,normal,normal
29712,70000,0,0,89,,unknown,8,8,normal,normal
29823,6100000,13800,0,86,,unknown,9,9,normal,normal
29808,6100000,0,0,82,,unknown,9,9,normal,normal
29844,5200000,0,0,87,,unknown,9,9,normal,normal
29832,4500000,0,0,90,,unknown,9,9,normal,normal
29778,4200000,0,0,81,,unknown,9,9,normal,normal
29805,1600000,0,0,84,,unknown,9,9,normal,normal
29796,1200000,0,0,89,,unknown,9,9,normal,normal
29811,1100000,0,0,86,,unknown,9,9,normal,normal
29781,1000000,0,0,81,,unknown,9,9,normal,normal
29787,910000,0,0,90,,unknown,9,9,normal,normal
29799,630000,0,0,88,,unknown,9,9,normal,normal
29793,530000,0,0,81,,unknown,9,9,normal,normal
29790,310000,0,0,81,,unknown,9,9,normal,normal
29835,240000,0,0,86,,unknown,9,9,normal,normal
29814,160000,0,0,89,,unknown,9,9,normal,normal
29817,160000,0,0,81,,unknown,9,9,normal,normal
29841,160000,0,0,83,,unknown,9,9,normal,normal
29838,150000,0,0,90,,unknown,9,9,normal,normal
29784,130000,0,0,85,,unknown,9,9,normal,normal
29847,110000,0,0,81,,unknown,9,9,normal,normal
29820,83000,0,0,89,,unknown,9,9,normal,normal
29826,80000,0,0,81,,unknown,9,9,normal,normal
29802,79000,0,0,85,,unknown,9,9,normal,normal
29871,5200000,0,0,81,,unknown,10,10,normal,normal
29868,5000000,0,0,90,,unknown,10,10,normal,normal
29919,1900000,0,0,88,,unknown,10,10,normal,normal
29856,1600000,0,0,90,,unknown,10,10,normal,normal
29886,1500000,0,0,87,,unknown,10,10,normal,normal
29895,420000,779000,0,89,,unknown,10,10,normal,normal
29889,1100000,0,0,87,,unknown,10,10,normal,normal
29901,1000000,0,0,88,,unknown,10,10,normal,normal
29907,1000000,0,0,84,,unknown,10,10,normal,normal
29862,650000,66100,0,84,,unknown,10,10,normal,normal
29913,670000,0,0,82,,unknown,10,10,normal,normal
29898,650000,0,0,81,,unknown,10,10,normal,normal
29910,650000,0,0,88,,unknown,10,10,normal,normal
29853,460000,0,0,85,,unknown,10,10,normal,normal
29865,340000,0,0,84,,unknown,10,10,normal,normal
29904,340000,0,0,89,,unknown,10,10,normal,normal
29850,310000,0,0,90,,unknown,10,10,normal,normal
29859,310000,0,0,89,,unknown,10,10,normal,normal
29883,310000,0,0,84,,unknown,10,10,normal,normal
29874,190000,0,0,84,,unknown,10,10,normal,normal
29877,160000,0,0,86,,unknown,10,10,normal,normal
29880,130000,0,0,89,,unknown,10,10,normal,normal
29892,73000,0,0,90,,unknown,10,10,normal,normal
29958,4500000,0,0,89,,unknown,11,11,attack,normal
29922,3600000,0,0,90,,unknown,11,11,attack,normal
29943,3200000,0,0,86,,unknown,11,11,attack,normal
29928,2500000,0,0,86,,unknown,11,11,attack,normal
29925,2000000,0,0,86,,unknown,11,11,attack,normal
29985,2000000,0,0,87,,unknown,11,11,attack,normal
29931,1800000,0,0,86,,unknown,11,11,attack,normal
29979,1500000,21800,0,88,,unknown,11,11,attack,normal
36503,0,0,0,204,29979.0,unknown,11,11,attack,failed
29940,420000,510000,0,86,,unknown,11,11,attack,normal
29988,670000,0,0,84,,unknown,11,11,attack,normal
29982,650000,0,0,86,,unknown,11,11,attack,normal
29964,600000,0,0,83,,unknown,11,11,attack,normal
29934,420000,32900,0,85,,unknown,11,11,attack,normal
