block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,991362000,36766000,3860051085.410803,attack,105
2,1161000000,12181800,7849488639.268997,attack,118
3,1137000000,18085100,11785192689.394165,attack,137
4,1187500000,19213200,16160420359.357471,attack,104
5,1286000000,414500,20212113470.989697,attack,139
6,1155600000,36175340,24360220995.083263,attack,111
7,776620000,112507100,28620702936.530403,attack,115
8,1014000000,89132400,33104570471.63319,attack,107
9,1242000000,1931700,37673640437.700165,attack,122
10,999330000,37635940,42062245248.43284,attack,107
11,951100000,82134600,47239641605.326935,attack,114
12,847420000,72581400,51047922088.51054,attack,126
13,1367000000,690480,56436702826.57738,attack,113
14,1057820000,36362190,61625957336.206795,attack,138
15,1243000000,4720420,66314069812.691895,attack,120
16,1057600000,37507080,71713970809.56981,attack,139
17,1118100000,23549240,78318757946.40822,attack,115
18,1205500000,44502000,84055077218.30226,attack,121
19,1082100000,37169900,89117606994.79077,attack,118
20,1200300000,20027780,95083686669.28616,attack,124
21,1161000000,2035860,100918009402.48506,attack,114
22,1148000000,1304760,105799077420.60872,attack,138
23,1032000000,1746140,113439296896.49677,attack,116
24,1132000000,937890,119194158643.98697,attack,106
25,1318000000,1749830,123622008569.60965,attack,104
26,1199800000,20092100,130302460772.01488,attack,116
27,1232400000,23632680,139666554942.87036,attack,120
28,1121200000,27507600,146666410516.85052,attack,137
29,1062400000,18623930,151969850215.4313,attack,114
30,1123800000,19284600,159399532095.30194,attack,130
31,1143500000,18564500,167078331051.24228,attack,111
32,1134000000,2157700,172751135976.24973,attack,140
33,1357000000,1646840,180001865096.81818,attack,121
34,1030500000,18993190,189104730695.91943,attack,137
35,1245000000,724320,197828230908.59158,attack,122
36,1269000000,1749100,204770000025.52173,attack,118
37,1097400000,23660100,211781299078.27808,attack,108
38,1093000000,8915900,217849573326.22482,attack,113
39,1273200000,18194500,226630236652.78085,attack,115
40,1207600000,19000700,229948347305.2079,attack,109
41,1163100000,18545630,244959141825.13474,attack,110
42,1241000000,506000,253619738225.54858,attack,109
43,1257200000,19036220,257708654912.5726,attack,121
44,1287700000,22559800,267391782886.94366,attack,133
45,1184000000,1673800,277570043072.3366,attack,126
46,1221900000,18290940,286645113047.59607,attack,138
47,1290000000,19463000,293781159907.5854,attack,125
48,1153000000,1839700,299628295657.3411,attack,140
49,1200100000,18537800,310837838710.6299,attack,105
50,1273000000,1075500,321696852060.72705,attack,127
