block_id,total_gas,total_mev_captured,validator_type,validator_id
1,841108136,1696000,attack,3178
2,1032000684,2035200,attack,3153
3,1032001260,2035200,attack,3174
4,1032001836,2035200,attack,3182
5,989002300,1950400,normal,3186
6,989002852,1950400,normal,3187
7,1032003564,2035200,attack,3155
8,1032004140,2035200,attack,3183
9,1032004716,2035200,attack,3161
10,1032005292,2035200,attack,3171
11,1032005868,2035200,attack,3153
12,1032006444,2035200,attack,3183
13,1032007020,2035200,attack,3174
14,1032007596,2035200,attack,3183
15,989007820,1950400,normal,3186
16,989008372,1950400,normal,3194
17,989008924,1950400,normal,3189
18,1075010300,2120000,attack,3162
19,989010028,1950400,normal,3199
20,1075011500,2120000,attack,3155
21,1032011604,2035200,normal,3186
22,1032012204,2035200,attack,3153
23,1032012780,2035200,attack,3184
24,1032013356,2035200,attack,3157
25,1032013932,2035200,attack,3152
26,989013892,1950400,normal,3194
27,989014444,1950400,normal,3196
28,1032015660,2035200,attack,3183
29,989015548,1950400,normal,3198
30,1075017500,2120000,attack,3175
31,989016652,1950400,normal,3189
32,1032017964,2035200,attack,3171
33,1032018516,2035200,normal,3198
34,989018308,1950400,normal,3196
35,1032019692,2035200,attack,3151
36,1032020268,2035200,attack,3179
37,989019964,1950400,normal,3186
38,1032021420,2035200,attack,3177
39,1032021972,2035200,normal,3195
40,989021620,1950400,normal,3187
41,1032023148,2035200,attack,3161
42,1032023724,2035200,attack,3160
43,989023276,1950400,normal,3198
44,1032024876,2035200,attack,3178
45,1032025452,2035200,attack,3179
46,1032026004,2035200,normal,3191
47,989025484,1950400,normal,3197
48,1032027180,2035200,attack,3176
49,989026588,1950400,normal,3192
50,1032028332,2035200,attack,3184
