block_id,total_gas,total_mev_captured,validator_type,validator_id
1,891898190,4025000,attack,2620
2,1032000756,3864000,attack,2637
3,1032001332,3864000,attack,2603
4,1032001908,3864000,attack,2630
5,1032002484,3864000,attack,2622
6,1032003060,3864000,attack,2619
7,1032003636,3864000,attack,2610
8,1032004212,3864000,attack,2614
9,1032004788,3864000,attack,2612
10,1032005364,3864000,attack,2623
11,989005681,3703000,normal,2650
12,1032006516,3864000,attack,2607
13,989006785,3703000,normal,2648
14,989007337,3703000,normal,2650
15,1032008244,3864000,attack,2630
16,1032008820,3864000,attack,2620
17,1032009396,3864000,attack,2609
18,1032009972,3864000,attack,2642
19,1032010548,3864000,attack,2619
20,1032011124,3864000,attack,2617
21,1032011700,3864000,attack,2642
22,1032012276,3864000,attack,2616
23,1075013375,4025000,attack,2632
24,1032013428,3864000,attack,2640
25,1032014004,3864000,attack,2630
26,1032014580,3864000,attack,2627
27,1032015156,3864000,attack,2614
28,1032015732,3864000,attack,2616
29,989015617,3703000,normal,2650
30,1075017575,4025000,attack,2608
31,1032017460,3864000,attack,2611
32,1032018036,3864000,attack,2624
33,1032018612,3864000,attack,2605
34,1032019188,3864000,attack,2614
35,1032019764,3864000,attack,2604
36,1032020340,3864000,attack,2611
37,1032020916,3864000,attack,2634
38,1032021492,3864000,attack,2621
39,1075022975,4025000,attack,2628
40,1032022644,3864000,attack,2633
41,1032023220,3864000,attack,2619
42,1032023796,3864000,attack,2642
43,1075025375,4025000,attack,2643
44,1032024948,3864000,attack,2619
45,1032025524,3864000,attack,2633
46,1032026100,3864000,attack,2621
47,1032026676,3864000,attack,2632
48,1075028375,4025000,attack,2645
49,1032027828,3864000,attack,2617
50,1032028404,3864000,attack,2625
