block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,393210000,43203800,34098382383.63124,attack,26
2,559640000,45073000,79419619445.35939,attack,29
3,765868000,39614240,134948294503.99289,attack,39
4,710160000,50109530,197245794182.67163,attack,28
5,606717000,40024900,278110501928.09186,attack,27
6,621700000,5218180,365063035786.9705,attack,5
7,884800000,8396200,465981631754.9647,attack,31
8,576620000,48547100,574588031712.2875,attack,2
9,748857000,27341700,703544703057.6372,attack,13
10,503620000,29771290,834791400470.829,attack,16
11,647070000,13069100,969379553459.9438,attack,34
12,664387000,18787410,1125191062637.6692,attack,36
13,770500000,1205500,1300063980051.8264,attack,4
14,758380000,32218340,1470895613212.3206,attack,40
15,589690000,22776600,1665262899189.496,attack,29
16,629960000,47792010,1852767652244.0386,attack,14
17,768090000,48860820,2076486061400.199,attack,21
18,494420000,57209880,2295881224055.643,attack,26
19,717218000,36907800,2528467476961.466,attack,27
20,714080000,36889830,2713291820909.059,attack,18
21,511670000,31456140,3034442619805.619,attack,10
22,685670000,53936400,3260734054189.733,attack,27
23,886900000,721540,3539024071442.743,attack,20
24,706600000,23909700,3832161098269.097,attack,19
25,663070000,18302600,4109499927302.786,attack,26
26,749070000,32888300,4372192352950.496,attack,15
27,525770000,31072300,4767380900127.153,attack,14
28,794770000,44381300,5059749245656.321,attack,20
29,589900000,18994240,5418839012990.648,attack,23
30,949898000,7496220,5697706391940.515,attack,13
31,738730000,40899740,6127470081684.453,attack,32
32,1003487000,24968650,6485892251083.824,attack,14
33,799100000,5716240,6731613834285.391,attack,40
34,558930000,69961600,7261139835347.007,attack,37
35,662830000,17217940,7636275858180.917,attack,14
36,914640000,18871980,8002472228684.516,attack,16
37,633663000,82328500,8542560680011.965,attack,6
38,563844000,59131680,8918268383223.281,attack,33
39,714910000,49935640,9445967913722.02,attack,4
40,607000000,75585840,9841418554964.238,attack,16
41,580230000,42867100,10125411349033.094,attack,34
42,692150000,14831600,10785689367541.002,attack,15
43,748980000,36742490,11311554232752.977,attack,30
44,737757000,27302640,11802227512771.592,attack,24
45,803960000,7427100,12186729772194.834,attack,27
46,778370000,26691030,12727139130653.531,attack,33
47,694670000,27145440,13338884387903.979,attack,11
48,943700000,7632840,14004338693847.428,attack,8
49,792640000,44405200,14420049834182.002,attack,1
50,790370000,26873300,15024521780115.686,attack,20
